id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_b6b8024f5ba6,btxn_b6b8024f5ba6,merch_custom_3,1868.09,2026-03-04T19:49:00,wrong_pay_7eef0dc61c15,Settlement setl_b9bf6b9c65c9,CREDIT,{}
btxn_985d50ebf42d,btxn_985d50ebf42d,merch_custom_3,1355.44,2026-03-09T18:57:00,pay_d6709cc64ee7,Settlement setl_62684a9cfdc1,CREDIT,{}
btxn_cdd84d426304,btxn_cdd84d426304,merch_custom_3,1830.11,2026-03-05T17:03:00,pay_ac5bbfecfc5d,Settlement setl_20a300cee74b,CREDIT,{}
btxn_64754294e8ce,btxn_64754294e8ce,merch_custom_3,358.03,2026-03-05T04:59:00,pay_32221c5bd133,Settlement setl_2da24b3edd88,CREDIT,{}
btxn_e3b6f9859ade,btxn_e3b6f9859ade,merch_custom_3,634.86,2026-03-07T10:42:00,pay_53d2bb49275a,Settlement setl_e07ba507bb19,CREDIT,{}
btxn_0555e80f93a4,btxn_0555e80f93a4,merch_custom_3,1533.14,2026-03-08T23:04:00,pay_e302e771b943,Settlement setl_79f997bc7303,CREDIT,{}
btxn_5252b18fe60c,btxn_5252b18fe60c,merch_custom_3,853.37,2026-03-09T05:01:00,pay_594d82dbe87a,Settlement setl_38745d4c38c3,CREDIT,{}
btxn_3c4f37695683,btxn_3c4f37695683,merch_custom_3,2008.12,2026-03-05T14:06:00,pay_784f3dae0051,Settlement setl_eb4924ec9116,CREDIT,{}
btxn_a7088eac9bab,btxn_a7088eac9bab,merch_custom_3,2148.49,2026-03-05T16:41:00,pay_e6059c98c4eb,Settlement setl_c769f09037e4,CREDIT,{}
btxn_b42d4be62329,btxn_b42d4be62329,merch_custom_3,2790.02,2026-03-05T04:49:00,pay_bb234efbe20c,Settlement setl_68c1ad9c29bd,CREDIT,{}
btxn_ab498e74a92f,btxn_ab498e74a92f,merch_custom_3,195.44,2026-03-05T22:55:00,pay_a2c840892d9c,Settlement setl_8f1863ca8428,CREDIT,{}
btxn_13c28260594e,btxn_13c28260594e,merch_custom_3,1539.52,2026-03-06T19:58:00,pay_d652de7e8da5,Settlement setl_df5c560fab4c,CREDIT,{}
btxn_7ee197e53c50,btxn_7ee197e53c50,merch_custom_3,815.22,2026-03-08T19:43:00,pay_66b771aa4fbc,Settlement setl_1d8027471cbf,CREDIT,{}
btxn_5923ae1d65fe,btxn_5923ae1d65fe,merch_custom_3,1411.75,2026-03-04T16:34:00,pay_e95b051d5bcf,Settlement setl_4d847b583ae3,CREDIT,{}
btxn_7a25c211c5c0,btxn_7a25c211c5c0,merch_custom_3,114.29,2026-03-06T10:58:00,pay_cf2b0f373cc2,Settlement setl_d48c8eb2a04f,CREDIT,{}
btxn_5e4672989973,btxn_5e4672989973,merch_custom_3,108.38,2026-03-04T23:18:00,pay_9ae174751246,Settlement setl_720bead6f3ff,CREDIT,{}
btxn_a6fb89b29e33,btxn_a6fb89b29e33,merch_custom_3,3371.21,2026-03-05T21:01:00,pay_6293413c003b,Settlement setl_3def84cafbc9,CREDIT,{}
btxn_5f1771e0192b,btxn_5f1771e0192b,merch_custom_3,1356.79,2026-03-04T16:01:00,pay_33dfeb4c2265,Settlement setl_524c834ffd61,CREDIT,{}
btxn_c9ec92c2620d,btxn_c9ec92c2620d,merch_custom_3,3272.56,2026-03-07T14:00:00,pay_dd38d5514f32,Settlement setl_7841a6d443d7,CREDIT,{}
btxn_8fe5f2250bbe,btxn_8fe5f2250bbe,merch_custom_3,4191.08,2026-03-06T06:32:00,pay_de065fe1cd61,Settlement setl_9978417bdadc,CREDIT,{}
btxn_6946feba51d8,btxn_6946feba51d8,merch_custom_3,1597.26,2026-03-06T06:25:00,pay_6a2712fe3740,Settlement setl_8f3816901102,CREDIT,{}
btxn_c5e3a2d45d92,btxn_c5e3a2d45d92,merch_custom_3,232.75,2026-03-04T15:46:00,pay_5b4c13f9b22b,Settlement setl_c90da1be9426,CREDIT,{}
btxn_d79b02139093,btxn_d79b02139093,merch_custom_3,488.21,2026-03-04T15:55:00,pay_7c0a91112705,Settlement setl_35884ac298ff,CREDIT,{}
btxn_0eb824054a6e,btxn_0eb824054a6e,merch_custom_3,291.84,2026-03-05T00:47:00,wrong_pay_9a9451255e00,Settlement setl_36cdf3dc3af4,CREDIT,{}
btxn_dcf70e8b2a1a,btxn_dcf70e8b2a1a,merch_custom_3,1892.88,2026-03-05T09:16:00,pay_c035adf09c29,Settlement setl_6012a7f5867a,CREDIT,{}
btxn_9286d31c5192,btxn_9286d31c5192,merch_custom_3,2334.34,2026-03-09T00:43:00,pay_e70344d65a10,Settlement setl_5c51f75049bf,CREDIT,{}
btxn_9d55743738df,btxn_9d55743738df,merch_custom_3,3506.79,2026-03-07T15:24:00,pay_a51bc2fe2fe7,Settlement setl_5c9209eb34c5,CREDIT,{}
btxn_edc2e9a068d0,btxn_edc2e9a068d0,merch_custom_3,1948.46,2026-03-09T02:17:00,pay_f6b6248dff72,Settlement setl_12a79d9f4f56,CREDIT,{}
btxn_5826aa0a73cf,btxn_5826aa0a73cf,merch_custom_3,3484.08,2026-03-08T20:53:00,pay_995fe636be08,Settlement setl_a00621c372cd,CREDIT,{}
btxn_f66226200c80,btxn_f66226200c80,merch_custom_3,595.43,2026-03-05T22:06:00,pay_6ea602b9702c,Settlement setl_6cc18e22f7ac,CREDIT,{}
btxn_b54f60486327,btxn_b54f60486327,merch_custom_3,1246.49,2026-03-06T04:31:00,pay_dc07be5b2ede,Settlement setl_f33b738017c8,CREDIT,{}
btxn_50b696f5a471,btxn_50b696f5a471,merch_custom_3,4980.14,2026-03-08T05:50:00,pay_9a9975de5b19,Settlement setl_74f1ad214bfe,CREDIT,{}
btxn_a5d0527d4135,btxn_a5d0527d4135,merch_custom_3,198.89,2026-03-05T23:41:00,pay_f8bb633bbda9,Settlement setl_55e74c0e6023,CREDIT,{}
btxn_75f9b4eccc60,btxn_75f9b4eccc60,merch_custom_3,2065.7,2026-03-08T23:29:00,pay_36dd062af1ee,Settlement setl_ebe867542388,CREDIT,{}
btxn_b3d52dcabf7c,btxn_b3d52dcabf7c,merch_custom_3,2887.43,2026-03-08T10:31:00,pay_ed3a370a2cae,Settlement setl_240575b46245,CREDIT,{}
btxn_02e718dff0a4,btxn_02e718dff0a4,merch_custom_3,3809.13,2026-03-05T11:29:00,pay_8ade654175d5,Settlement setl_a98b13cca49a,CREDIT,{}
btxn_f4dfc5abe8ec,btxn_f4dfc5abe8ec,merch_custom_3,83.21,2026-03-06T16:51:00,pay_2a9fa98ad34a,Settlement setl_9561b9afed94,CREDIT,{}
btxn_a177430c5e13,btxn_a177430c5e13,merch_custom_3,1345.8,2026-03-06T00:23:00,pay_8f3b7a005aa7,Settlement setl_6a4bd3b84a54,CREDIT,{}
btxn_f3c6bac3d5b9,btxn_f3c6bac3d5b9,merch_custom_3,15.48,2026-03-10T01:19:00,pay_f80d4e0f1246,Settlement setl_7a290cb6da81,CREDIT,{}
btxn_6fc5852d708b,btxn_6fc5852d708b,merch_custom_3,4119.64,2026-03-04T12:26:00,pay_be3cb9fcd104,Settlement setl_8f4ee83d67ea,CREDIT,{}
btxn_fee371d17bd8,btxn_fee371d17bd8,merch_custom_3,2443.91,2026-03-04T07:51:00,pay_968dae79f9ee,Settlement setl_52888e44edfc,CREDIT,{}
btxn_bf0d85b3a3a9,btxn_bf0d85b3a3a9,merch_custom_3,639.87,2026-03-04T13:42:00,pay_ec3d42329336,Settlement setl_558964d3084d,CREDIT,{}
btxn_d3c75a596563,btxn_d3c75a596563,merch_custom_3,4817.12,2026-03-04T14:26:00,pay_d7d449d27b1b,Settlement setl_82fad8e52944,CREDIT,{}
btxn_c06fbe025429,btxn_c06fbe025429,merch_custom_3,1017.01,2026-03-05T13:18:00,wrong_pay_f3ede5e1d003,Settlement setl_752457b41a86,CREDIT,{}
btxn_baaec8f3fa3d,btxn_baaec8f3fa3d,merch_custom_3,2521.34,2026-03-05T07:24:00,pay_6533882266f6,Settlement setl_8a297420e812,CREDIT,{}
btxn_6c94624cb8f9,btxn_6c94624cb8f9,merch_custom_3,302.88,2026-03-08T16:02:00,pay_0e02c23c2cf3,Settlement setl_797b90ef30c3,CREDIT,{}
btxn_3cc765cef71e,btxn_3cc765cef71e,merch_custom_3,1484.85,2026-03-06T10:46:00,pay_c863e396a278,Settlement setl_540b0189a1b1,CREDIT,{}
btxn_ff4a87682f72,btxn_ff4a87682f72,merch_custom_3,1557.53,2026-03-05T16:13:00,pay_3b8559e21972,Settlement setl_e1a7b83c15a0,CREDIT,{}
btxn_43a0c8fd4cd3,btxn_43a0c8fd4cd3,merch_custom_3,4752.12,2026-03-06T14:17:00,pay_77ada5c55cc5,Settlement setl_fde00cbc51b6,CREDIT,{}
btxn_587b65bbf860,btxn_587b65bbf860,merch_custom_3,1531.5,2026-03-04T16:18:00,pay_0eac3dd3350d,Settlement setl_a7544ca38f84,CREDIT,{}
btxn_e9a37397bc8f,btxn_e9a37397bc8f,merch_custom_3,910.85,2026-03-04T11:26:00,pay_6717c015b505,Settlement setl_f7dcd1533b26,CREDIT,{}
btxn_a7bcc69bf8d6,btxn_a7bcc69bf8d6,merch_custom_3,2950.75,2026-03-09T00:50:00,pay_7367ffb27854,Settlement setl_012ca0b684c2,CREDIT,{}
btxn_3ff081ae86fe,btxn_3ff081ae86fe,merch_custom_3,932.39,2026-03-04T05:46:00,pay_3934ee266741,Settlement setl_1ca0bf645d3d,CREDIT,{}
btxn_92faba710590,btxn_92faba710590,merch_custom_3,3249.52,2026-03-07T07:07:00,pay_ff1424695b9f,Settlement setl_a60e182145c7,CREDIT,{}
btxn_e497a35e35ff,btxn_e497a35e35ff,merch_custom_3,4142.34,2026-03-07T01:07:00,pay_e55e0dc3a686,Settlement setl_9a5ed0e05dfc,CREDIT,{}
btxn_83f1907973f1,btxn_83f1907973f1,merch_custom_3,3270.42,2026-03-04T15:18:00,pay_f25b8c32c007,Settlement setl_8bd4fb508932,CREDIT,{}
btxn_308633aabba0,btxn_308633aabba0,merch_custom_3,3749.97,2026-03-05T17:57:00,pay_d21d54327914,Settlement setl_e74c79844a5d,CREDIT,{}
btxn_0a4e5f98c0b8,btxn_0a4e5f98c0b8,merch_custom_3,2687.58,2026-03-09T00:07:00,pay_fe2b20e4b14c,Settlement setl_8714eeb6ae7f,CREDIT,{}
btxn_f2d1982a7789,btxn_f2d1982a7789,merch_custom_3,2952.19,2026-03-09T07:51:00,pay_dd78f23afdb3,Settlement setl_74142cec4c11,CREDIT,{}
btxn_95f8993f1004,btxn_95f8993f1004,merch_custom_3,2782.99,2026-03-08T20:29:00,pay_c17dad9bff4f,Settlement setl_359188a2982f,CREDIT,{}
btxn_ff6678a96615,btxn_ff6678a96615,merch_custom_3,3508.56,2026-03-07T15:00:00,pay_8dae06d84904,Settlement setl_ebdfadf4b9d3,CREDIT,{}
btxn_6aaaaccd2244,btxn_6aaaaccd2244,merch_custom_3,1426.21,2026-03-08T16:53:00,pay_70a936012d2a,Settlement setl_1a48faef8c8b,CREDIT,{}
btxn_e8b9075051dd,btxn_e8b9075051dd,merch_custom_3,2457.95,2026-03-04T08:38:00,pay_4593f9deb4ec,Settlement setl_d4d3a097b23a,CREDIT,{}
btxn_1cd69100217f,btxn_1cd69100217f,merch_custom_3,76.07,2026-03-06T12:23:00,pay_cf2e92b170b3,Settlement setl_f27b0307b2bd,CREDIT,{}
btxn_74c10015d902,btxn_74c10015d902,merch_custom_3,3066.16,2026-03-06T08:24:00,pay_14a4f10b123c,Settlement setl_5ec94a5ae8e6,CREDIT,{}
btxn_eca051ee5ef6,btxn_eca051ee5ef6,merch_custom_3,463.52,2026-03-05T06:32:00,pay_af6dc4f1f946,Settlement setl_c4854150e2fa,CREDIT,{}
btxn_4a5e2efae2be,btxn_4a5e2efae2be,merch_custom_3,3682.36,2026-03-04T21:24:00,pay_7230b81c22e4,Settlement setl_893cfeac393e,CREDIT,{}
btxn_c85688a0f3ac,btxn_c85688a0f3ac,merch_custom_3,4122.35,2026-03-09T11:58:00,pay_0b20ffc8b4f4,Settlement setl_0297cd63f62f,CREDIT,{}
btxn_25389aeb6d47,btxn_25389aeb6d47,merch_custom_3,257.97,2026-03-06T21:33:00,pay_78ff007e1296,Settlement setl_ed7af57afd5b,CREDIT,{}
btxn_054aaefd4895,btxn_054aaefd4895,merch_custom_3,3553.3,2026-03-08T15:03:00,pay_a8cf80dfd78b,Settlement setl_ae311554b885,CREDIT,{}
btxn_3f47fc9cf1a7,btxn_3f47fc9cf1a7,merch_custom_3,4569.76,2026-03-05T02:18:00,pay_d5093b48f866,Settlement setl_7685eb60e4fb,CREDIT,{}
btxn_3f89b8530323,btxn_3f89b8530323,merch_custom_3,194.32,2026-03-04T08:20:00,pay_f29d5902314b,Settlement setl_f8a6a85d4cc9,CREDIT,{}
btxn_886663ec4cc2,btxn_886663ec4cc2,merch_custom_3,2403.19,2026-03-08T22:19:00,pay_5577132e85c5,Settlement setl_57136130180d,CREDIT,{}
btxn_7af23cc9cacb,btxn_7af23cc9cacb,merch_custom_3,1897.49,2026-03-08T22:15:00,wrong_pay_9c7780ee3882,Settlement setl_c6af6a7437dd,CREDIT,{}
btxn_6f2ed75e5612,btxn_6f2ed75e5612,merch_custom_3,3791.38,2026-03-09T07:28:00,pay_0fefa56db923,Settlement setl_7902eb30653e,CREDIT,{}
btxn_da014f39763f,btxn_da014f39763f,merch_custom_3,3120.5,2026-03-06T02:36:00,pay_3c4c4a354c96,Settlement setl_8dd132378c4f,CREDIT,{}
btxn_32b3e20e8ec3,btxn_32b3e20e8ec3,merch_custom_3,1469.57,2026-03-09T17:16:00,pay_f38a1e483f20,Settlement setl_15cd1e8afff4,CREDIT,{}
btxn_fb5c4d075b29,btxn_fb5c4d075b29,merch_custom_3,2241.77,2026-03-09T04:06:00,pay_4316f0688e02,Settlement setl_da185611704c,CREDIT,{}
btxn_01ca6bd81cc8,btxn_01ca6bd81cc8,merch_custom_3,3274.95,2026-03-08T10:43:00,pay_9f4e73d38d94,Settlement setl_7db89d02b9da,CREDIT,{}
btxn_dd2ba341ae36,btxn_dd2ba341ae36,merch_custom_3,1684.26,2026-03-08T11:46:00,pay_20af7a8e7b5f,Settlement setl_5e4a20e1ceaa,CREDIT,{}
btxn_7ea276680fb7,btxn_7ea276680fb7,merch_custom_3,2762.45,2026-03-05T08:18:00,pay_12e97cd5c3a6,Settlement setl_2649c8171ff8,CREDIT,{}
btxn_3ca070e5e4ca,btxn_3ca070e5e4ca,merch_custom_3,3413.8,2026-03-08T17:27:00,pay_b5e2ad8e870c,Settlement setl_f736f613667e,CREDIT,{}
btxn_ade77bc04e1f,btxn_ade77bc04e1f,merch_custom_3,2530.84,2026-03-08T02:10:00,pay_0d0e863559c8,Settlement setl_1e1230fec221,CREDIT,{}
btxn_d7916ca8244e,btxn_d7916ca8244e,merch_custom_3,4631.5,2026-03-07T09:28:00,pay_463eb8bf4469,Settlement setl_678dd497f9ce,CREDIT,{}
btxn_dcfb7992e78c,btxn_dcfb7992e78c,merch_custom_3,2487.79,2026-03-08T19:11:00,pay_1b343778efca,Settlement setl_3235afae1e92,CREDIT,{}
btxn_0a535f2691f2,btxn_0a535f2691f2,merch_custom_3,3252.61,2026-03-07T01:21:00,pay_fe8f08379cf7,Settlement setl_aa6f95e2ad1f,CREDIT,{}
btxn_33b3817b3a3d,btxn_33b3817b3a3d,merch_custom_3,4735.5,2026-03-08T05:31:00,pay_366fad42211b,Settlement setl_86dc0aa92e88,CREDIT,{}
btxn_76e8ee49282f,btxn_76e8ee49282f,merch_custom_3,3664.14,2026-03-08T19:00:00,pay_e474a0c4d4c8,Settlement setl_6f753243e978,CREDIT,{}
btxn_ef1d8ef1ce18,btxn_ef1d8ef1ce18,merch_custom_3,2446.68,2026-03-07T08:57:00,pay_913556d0b7a3,Settlement setl_3f8013cbee10,CREDIT,{}
btxn_e004ea2674ea,btxn_e004ea2674ea,merch_custom_3,851.24,2026-03-04T07:18:00,pay_1993e942cb50,Settlement setl_41425fd25684,CREDIT,{}
btxn_b0731be5e5ff,btxn_b0731be5e5ff,merch_custom_3,2262.21,2026-03-07T11:07:00,pay_9e1db2e53dbc,Settlement setl_3f4f414a4464,CREDIT,{}
btxn_74e4975b3cf4,btxn_74e4975b3cf4,merch_custom_3,799.81,2026-03-08T12:56:00,pay_e2c843b5ee7d,Settlement setl_73385ee020fa,CREDIT,{}
btxn_ba931d6ef296,btxn_ba931d6ef296,merch_custom_3,3854.32,2026-03-05T06:29:00,pay_1bc7318c17fd,Settlement setl_a60dc9fc2e04,CREDIT,{}
btxn_145332842ffb,btxn_145332842ffb,merch_custom_3,3200.48,2026-03-07T01:01:00,wrong_pay_bb5db401dfc5,Settlement setl_39f5f20f8091,CREDIT,{}
btxn_1bee56e57b76,btxn_1bee56e57b76,merch_custom_3,2902.17,2026-03-04T19:16:00,pay_79ca7883e830,Settlement setl_6d8ecacd1564,CREDIT,{}
btxn_ca1d8d368f9a,btxn_ca1d8d368f9a,merch_custom_3,2256.66,2026-03-09T03:08:00,pay_8910ac651bab,Settlement setl_e7586d529395,CREDIT,{}
btxn_4342dc6a8f2f,btxn_4342dc6a8f2f,merch_custom_3,2974.55,2026-03-05T17:56:00,pay_76de3c712889,Settlement setl_c36726a57fe5,CREDIT,{}
btxn_fb883cc3d78d,btxn_fb883cc3d78d,merch_custom_3,1826.67,2026-03-08T19:29:00,pay_a9aba5b39782,Settlement setl_a9d4084202f7,CREDIT,{}
btxn_569ff92df123,btxn_569ff92df123,merch_custom_3,228.81,2026-03-04T13:48:00,pay_d616ee4b8ea7,Settlement setl_69757508a817,CREDIT,{}
btxn_17281a3bb46d,btxn_17281a3bb46d,merch_custom_3,3040.69,2026-03-07T02:06:00,pay_a542a19c5baf,Settlement setl_0e14578911e7,CREDIT,{}
btxn_9239f0aa9cbe,btxn_9239f0aa9cbe,merch_custom_3,1644.49,2026-03-08T20:52:00,pay_6eb80b573996,Settlement setl_35084112c136,CREDIT,{}
btxn_d682bcf53048,btxn_d682bcf53048,merch_custom_3,4687.5,2026-03-07T21:19:00,pay_5b2fa2bb418a,Settlement setl_db31b428d1ee,CREDIT,{}
btxn_6d9839107b53,btxn_6d9839107b53,merch_custom_3,3423.54,2026-03-07T04:35:00,pay_eb74fe54ae79,Settlement setl_9e32073c5625,CREDIT,{}
btxn_70f0a15b658d,btxn_70f0a15b658d,merch_custom_3,2982.19,2026-03-08T16:11:00,pay_d0770abd249c,Settlement setl_f7cd4e8b7f33,CREDIT,{}
btxn_37f8f111c9cc,btxn_37f8f111c9cc,merch_custom_3,510.28,2026-03-08T11:17:00,pay_71299396caf8,Settlement setl_2c0efe2e462e,CREDIT,{}
btxn_894325617037,btxn_894325617037,merch_custom_3,2045.29,2026-03-04T17:35:00,pay_e1ec47875efc,Settlement setl_8c4ec1549b66,CREDIT,{}
btxn_55c2336d8e01,btxn_55c2336d8e01,merch_custom_3,1513.91,2026-03-07T05:38:00,pay_f7626f1a0c00,Settlement setl_02dc907a2592,CREDIT,{}
btxn_f816a33085d9,btxn_f816a33085d9,merch_custom_3,4652.87,2026-03-07T16:30:00,pay_467751620881,Settlement setl_527a9b19dd39,CREDIT,{}
btxn_02193fce5933,btxn_02193fce5933,merch_custom_3,2707.6,2026-03-09T05:03:00,pay_0bc86b37381c,Settlement setl_3313005204ac,CREDIT,{}
btxn_16cdae9ee5db,btxn_16cdae9ee5db,merch_custom_3,4639.56,2026-03-06T16:40:00,pay_8cfc7cd6c3f5,Settlement setl_69d90fef9bda,CREDIT,{}
btxn_64a2d141162d,btxn_64a2d141162d,merch_custom_3,3273.02,2026-03-05T00:44:00,pay_01973f510f9e,Settlement setl_fcf088eb0b9c,CREDIT,{}
btxn_b327c84fb088,btxn_b327c84fb088,merch_custom_3,2238.85,2026-03-04T11:25:00,pay_6d3dfad99502,Settlement setl_6f80439939eb,CREDIT,{}
btxn_a1f9b032d992,btxn_a1f9b032d992,merch_custom_3,1170.34,2026-03-06T03:24:00,pay_90afc6e60f56,Settlement setl_1da0858c6da7,CREDIT,{}
btxn_c28dfb559f89,btxn_c28dfb559f89,merch_custom_3,4238.46,2026-03-06T09:48:00,pay_b467530bdd27,Settlement setl_3aabc81823dc,CREDIT,{}
btxn_c16e8035e0b5,btxn_c16e8035e0b5,merch_custom_3,2770.21,2026-03-05T11:04:00,pay_46db792ff470,Settlement setl_1e5c1540ee59,CREDIT,{}
btxn_b6a14f396db4,btxn_b6a14f396db4,merch_custom_3,2017.51,2026-03-09T00:08:00,pay_aa088521e70f,Settlement setl_93917793f2da,CREDIT,{}
btxn_3d710b6868b1,btxn_3d710b6868b1,merch_custom_3,4339.51,2026-03-08T00:15:00,pay_62133ef60cf5,Settlement setl_c6c78ff1ada7,CREDIT,{}
btxn_a9c8c8247c51,btxn_a9c8c8247c51,merch_custom_3,2818.5,2026-03-08T22:58:00,pay_0aef4ead0b46,Settlement setl_1fbf4cd28dcb,CREDIT,{}
btxn_609ca20d5732,btxn_609ca20d5732,merch_custom_3,2090.79,2026-03-06T15:40:00,pay_dd67c3f506f0,Settlement setl_d79bee1b743b,CREDIT,{}
btxn_59e5c6d22cc8,btxn_59e5c6d22cc8,merch_custom_3,442.38,2026-03-04T23:15:00,pay_3699887da302,Settlement setl_f1f66c7ddb49,CREDIT,{}
btxn_bb58c4afbe6b,btxn_bb58c4afbe6b,merch_custom_3,4898.81,2026-03-06T20:15:00,pay_660be3b00c06,Settlement setl_1848c4bb9847,CREDIT,{}
btxn_306780f4e395,btxn_306780f4e395,merch_custom_3,757.41,2026-03-06T00:02:00,pay_3d4671157fa7,Settlement setl_2f73a115ff32,CREDIT,{}
btxn_9bfe87ea1990,btxn_9bfe87ea1990,merch_custom_3,472.24,2026-03-04T18:59:00,pay_58f070e3f0ae,Settlement setl_5a39195a9dd3,CREDIT,{}
btxn_433671cc3390,btxn_433671cc3390,merch_custom_3,4584.54,2026-03-08T22:51:00,pay_7c46286df914,Settlement setl_bbc0e86b712b,CREDIT,{}
btxn_93af7594d848,btxn_93af7594d848,merch_custom_3,2747.48,2026-03-09T12:54:00,wrong_pay_5a9a6a4767bd,Settlement setl_a81009b22eb4,CREDIT,{}
btxn_c8273d43872c,btxn_c8273d43872c,merch_custom_3,1074.11,2026-03-08T09:28:00,pay_33d0cc3584f7,Settlement setl_632e9109e45f,CREDIT,{}
btxn_3934cdb79d66,btxn_3934cdb79d66,merch_custom_3,1844.46,2026-03-04T16:29:00,pay_c1fe97dd37b2,Settlement setl_c627929104d8,CREDIT,{}
btxn_4079b138dd96,btxn_4079b138dd96,merch_custom_3,232.09,2026-03-08T23:27:00,pay_1d333903368f,Settlement setl_f80f58e83236,CREDIT,{}
btxn_a39737986222,btxn_a39737986222,merch_custom_3,4148.3,2026-03-05T14:29:00,pay_ea94958be700,Settlement setl_a09905fd9469,CREDIT,{}
btxn_0714fc62fe7a,btxn_0714fc62fe7a,merch_custom_3,774.78,2026-03-05T13:49:00,pay_3822a76f9f91,Settlement setl_bd383ef26765,CREDIT,{}
btxn_781f74f024d3,btxn_781f74f024d3,merch_custom_3,332.4,2026-03-04T15:23:00,pay_1d3c521e5ba8,Settlement setl_264f94dc38e6,CREDIT,{}
btxn_50e03b49712b,btxn_50e03b49712b,merch_custom_3,2111.58,2026-03-08T08:35:00,pay_6acf7188db53,Settlement setl_e6502e3bb826,CREDIT,{}
btxn_93e59f44dfcf,btxn_93e59f44dfcf,merch_custom_3,2280.00,2026-03-06T22:06:00,pay_3ee93e38d74d,Settlement setl_cfab693790f6,CREDIT,{}
btxn_558d5f10d971,btxn_558d5f10d971,merch_custom_3,3555.86,2026-03-06T20:52:00,pay_92f636bce943,Settlement setl_b967a0225e4e,CREDIT,{}
btxn_c8cc20f9d915,btxn_c8cc20f9d915,merch_custom_3,1541.5,2026-03-06T05:33:00,pay_a9a187d0ba00,Settlement setl_79b497ae5934,CREDIT,{}
