id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_batch3_0028,setl_batch3_0028,merch_custom_3,853.37,2026-03-09T03:01:00,pay_batch3_0028,processed,{}
setl_batch3_0029,setl_batch3_0029,merch_custom_3,2008.12,2026-03-05T12:06:00,pay_batch3_0029,processed,{}
setl_batch3_0030,setl_batch3_0030,merch_custom_3,2148.49,2026-03-05T14:41:00,pay_batch3_0030,processed,{}
setl_batch3_0032,setl_batch3_0032,merch_custom_3,2790.02,2026-03-09T02:49:00,pay_batch3_0032,processed,{}
setl_batch3_0033,setl_batch3_0033,merch_custom_3,195.44,2026-03-05T20:55:00,pay_batch3_0033,processed,{}
setl_batch3_0034,setl_batch3_0034,merch_custom_3,1539.52,2026-03-06T17:58:00,pay_batch3_0034,processed,{}
setl_batch3_0035,setl_batch3_0035,merch_custom_3,815.22,2026-03-08T17:43:00,pay_batch3_0035,processed,{}
setl_batch3_0036,setl_batch3_0036,merch_custom_3,1411.75,2026-03-04T14:34:00,pay_batch3_0036,processed,{}
setl_batch3_0037,setl_batch3_0037,merch_custom_3,114.29,2026-03-06T08:58:00,pay_batch3_0037,processed,{}
setl_batch3_0038,setl_batch3_0038,merch_custom_3,108.38,2026-03-04T21:18:00,pay_batch3_0038,processed,{}
setl_batch3_0038_dup,setl_batch3_0038_dup,merch_custom_3,108.38,2026-03-04T21:18:00,pay_batch3_0038,processed,{}
setl_batch3_0039,setl_batch3_0039,merch_custom_3,3371.21,2026-03-05T19:01:00,pay_batch3_0039,processed,{}
setl_batch3_0040,setl_batch3_0040,merch_custom_3,1356.79,2026-03-04T14:01:00,pay_batch3_0040,processed,{}
setl_batch3_0041,setl_batch3_0041,merch_custom_3,3282.56,2026-03-07T12:00:00,pay_batch3_0041,processed,{}
setl_batch3_0042,setl_batch3_0042,merch_custom_3,4201.08,2026-03-06T04:32:00,pay_batch3_0042,processed,{}
setl_batch3_0043,setl_batch3_0043,merch_custom_3,1597.26,2026-03-06T04:25:00,pay_batch3_0043,processed,{}
setl_batch3_0044,setl_batch3_0044,merch_custom_3,232.75,2026-03-04T13:46:00,pay_batch3_0044,processed,{}
setl_batch3_0045,setl_batch3_0045,merch_custom_3,488.21,2026-03-04T13:55:00,pay_batch3_0045,processed,{}
setl_batch3_0046,setl_batch3_0046,merch_custom_3,291.84,2026-03-04T22:47:00,wrong_pay_batch3_0046,processed,{}
setl_batch3_0047,setl_batch3_0047,merch_custom_3,1892.88,2026-03-05T07:16:00,pay_batch3_0047,processed,{}
setl_batch3_0048,setl_batch3_0048,merch_custom_3,2334.34,2026-03-08T22:43:00,pay_batch3_0048,processed,{}
setl_batch3_0049,setl_batch3_0049,merch_custom_3,3506.79,2026-03-07T13:24:00,pay_batch3_0049,processed,{}
setl_batch3_0050,setl_batch3_0050,merch_custom_3,1948.46,2026-03-09T00:17:00,pay_batch3_0050,processed,{}
setl_batch3_0051,setl_batch3_0051,merch_custom_3,3484.08,2026-03-08T18:53:00,pay_batch3_0051,processed,{}
setl_batch3_0052,setl_batch3_0052,merch_custom_3,595.43,2026-03-05T20:06:00,pay_batch3_0052,processed,{}
setl_batch3_0053,setl_batch3_0053,merch_custom_3,1246.49,2026-03-06T02:31:00,pay_batch3_0053,processed,{}
setl_batch3_0054,setl_batch3_0054,merch_custom_3,4980.14,2026-03-08T03:50:00,pay_batch3_0054,processed,{}
setl_batch3_0055,setl_batch3_0055,merch_custom_3,198.89,2026-03-05T21:41:00,pay_batch3_0055,processed,{}
setl_batch3_0056,setl_batch3_0056,merch_custom_3,2065.7,2026-03-08T21:29:00,pay_batch3_0056,processed,{}
setl_batch3_0057,setl_batch3_0057,merch_custom_3,2887.43,2026-03-08T08:31:00,pay_batch3_0057,processed,{}
setl_batch3_0058,setl_batch3_0058,merch_custom_3,3809.13,2026-03-05T09:29:00,pay_batch3_0058,processed,{}
setl_batch3_0059,setl_batch3_0059,merch_custom_3,83.21,2026-03-06T14:51:00,pay_batch3_0059,processed,{}
setl_batch3_0061,setl_batch3_0061,merch_custom_3,1345.8,2026-03-05T22:23:00,pay_batch3_0061,processed,{}
setl_batch3_0062,setl_batch3_0062,merch_custom_3,15.48,2026-03-09T23:19:00,pay_batch3_0062,processed,{}
setl_batch3_0063,setl_batch3_0063,merch_custom_3,4119.64,2026-03-04T10:26:00,pay_batch3_0063,processed,{}
setl_batch3_0064,setl_batch3_0064,merch_custom_3,2443.91,2026-03-04T05:51:00,pay_batch3_0064,processed,{}
setl_batch3_0065,setl_batch3_0065,merch_custom_3,639.87,2026-03-04T11:42:00,pay_batch3_0065,processed,{}
setl_batch3_0066,setl_batch3_0066,merch_custom_3,4817.12,2026-03-04T12:26:00,pay_batch3_0066,processed,{}
setl_batch3_0067,setl_batch3_0067,merch_custom_3,1017.01,2026-03-05T11:18:00,wrong_pay_batch3_0067,processed,{}
setl_batch3_0068,setl_batch3_0068,merch_custom_3,2521.34,2026-03-05T05:24:00,pay_batch3_0068,processed,{}
setl_batch3_0070,setl_batch3_0070,merch_custom_3,302.88,2026-03-08T14:02:00,pay_batch3_0070,processed,{}
setl_batch3_0071,setl_batch3_0071,merch_custom_3,1484.85,2026-03-10T08:46:00,pay_batch3_0071,processed,{}
setl_batch3_0072,setl_batch3_0072,merch_custom_3,1557.53,2026-03-05T14:13:00,pay_batch3_0072,processed,{}
setl_batch3_0073,setl_batch3_0073,merch_custom_3,4752.12,2026-03-06T12:17:00,pay_batch3_0073,processed,{}
setl_batch3_0074,setl_batch3_0074,merch_custom_3,1531.5,2026-03-04T14:18:00,pay_batch3_0074,processed,{}
setl_batch3_0075,setl_batch3_0075,merch_custom_3,910.85,2026-03-04T09:26:00,pay_batch3_0075,processed,{}
setl_batch3_0076,setl_batch3_0076,merch_custom_3,2950.75,2026-03-08T22:50:00,pay_batch3_0076,processed,{}
setl_batch3_0077,setl_batch3_0077,merch_custom_3,942.39,2026-03-04T03:46:00,pay_batch3_0077,processed,{}
setl_batch3_0078,setl_batch3_0078,merch_custom_3,3249.52,2026-03-07T05:07:00,pay_batch3_0078,processed,{}
setl_batch3_0079,setl_batch3_0079,merch_custom_3,4142.34,2026-03-06T23:07:00,pay_batch3_0079,processed,{}
setl_batch3_0080,setl_batch3_0080,merch_custom_3,3270.42,2026-03-04T13:18:00,pay_batch3_0080,processed,{}
setl_batch3_0081,setl_batch3_0081,merch_custom_3,3749.97,2026-03-05T15:57:00,pay_batch3_0081,processed,{}
setl_batch3_0082,setl_batch3_0082,merch_custom_3,2687.58,2026-03-08T22:07:00,pay_batch3_0082,processed,{}
setl_batch3_0083,setl_batch3_0083,merch_custom_3,2952.19,2026-03-09T05:51:00,pay_batch3_0083,processed,{}
setl_batch3_0084,setl_batch3_0084,merch_custom_3,2782.99,2026-03-12T18:29:00,pay_batch3_0084,processed,{}
setl_batch3_0085,setl_batch3_0085,merch_custom_3,3518.56,2026-03-07T13:00:00,pay_batch3_0085,processed,{}
setl_batch3_0086,setl_batch3_0086,merch_custom_3,1426.21,2026-03-08T14:53:00,pay_batch3_0086,processed,{}
setl_batch3_0087,setl_batch3_0087,merch_custom_3,1228.98,2026-03-04T06:38:00,pay_batch3_0087,processed,{}
setl_batch3_0088,setl_batch3_0088,merch_custom_3,76.07,2026-03-06T10:23:00,pay_batch3_0088,processed,{}
setl_batch3_0089,setl_batch3_0089,merch_custom_3,3066.16,2026-03-06T06:24:00,pay_batch3_0089,processed,{}
setl_batch3_0090,setl_batch3_0090,merch_custom_3,473.52,2026-03-05T04:32:00,pay_batch3_0090,processed,{}
setl_batch3_0091,setl_batch3_0091,merch_custom_3,3682.36,2026-03-04T19:24:00,pay_batch3_0091,processed,{}
setl_batch3_0092,setl_batch3_0092,merch_custom_3,4122.35,2026-03-09T09:58:00,pay_batch3_0092,processed,{}
setl_batch3_0093,setl_batch3_0093,merch_custom_3,257.97,2026-03-06T19:33:00,pay_batch3_0093,processed,{}
setl_batch3_0094,setl_batch3_0094,merch_custom_3,3553.3,2026-03-08T13:03:00,pay_batch3_0094,processed,{}
setl_batch3_0095,setl_batch3_0095,merch_custom_3,4569.76,2026-03-05T00:18:00,pay_batch3_0095,processed,{}
setl_batch3_0095_dup,setl_batch3_0095_dup,merch_custom_3,4569.76,2026-03-05T00:18:00,pay_batch3_0095,processed,{}
setl_batch3_0096,setl_batch3_0096,merch_custom_3,194.32,2026-03-04T06:20:00,pay_batch3_0096,processed,{}
setl_batch3_0097,setl_batch3_0097,merch_custom_3,2403.19,2026-03-08T20:19:00,pay_batch3_0097,processed,{}
setl_batch3_0098,setl_batch3_0098,merch_custom_3,1897.49,2026-03-08T20:15:00,wrong_pay_batch3_0098,processed,{}
setl_batch3_0099,setl_batch3_0099,merch_custom_3,3791.38,2026-03-09T05:28:00,pay_batch3_0099,processed,{}
setl_batch3_0100,setl_batch3_0100,merch_custom_3,3120.5,2026-03-06T00:36:00,pay_batch3_0100,processed,{}
setl_batch3_0101,setl_batch3_0101,merch_custom_3,1469.57,2026-03-09T15:16:00,pay_batch3_0101,processed,{}
setl_batch3_0102,setl_batch3_0102,merch_custom_3,2241.77,2026-03-09T02:06:00,pay_batch3_0102,processed,{}
setl_batch3_0103,setl_batch3_0103,merch_custom_3,3274.95,2026-03-08T08:43:00,pay_batch3_0103,processed,{}
setl_batch3_0104,setl_batch3_0104,merch_custom_3,1684.26,2026-03-08T09:46:00,pay_batch3_0104,processed,{}
setl_batch3_0105,setl_batch3_0105,merch_custom_3,2762.45,2026-03-05T06:18:00,pay_batch3_0105,processed,{}
setl_batch3_0106,setl_batch3_0106,merch_custom_3,3413.8,2026-03-08T15:27:00,pay_batch3_0106,processed,{}
setl_batch3_0107,setl_batch3_0107,merch_custom_3,1265.42,2026-03-08T00:10:00,pay_batch3_0107,processed,{}
setl_batch3_0108,setl_batch3_0108,merch_custom_3,4631.5,2026-03-07T07:28:00,pay_batch3_0108,processed,{}
setl_batch3_0109,setl_batch3_0109,merch_custom_3,2487.79,2026-03-08T17:11:00,pay_batch3_0109,processed,{}
setl_batch3_0110,setl_batch3_0110,merch_custom_3,3252.61,2026-03-06T23:21:00,pay_batch3_0110,processed,{}
setl_batch3_0111,setl_batch3_0111,merch_custom_3,4735.5,2026-03-08T03:31:00,pay_batch3_0111,processed,{}
setl_batch3_0112,setl_batch3_0112,merch_custom_3,3664.14,2026-03-08T17:00:00,pay_batch3_0112,processed,{}
setl_batch3_0113,setl_batch3_0113,merch_custom_3,2446.68,2026-03-07T06:57:00,pay_batch3_0113,processed,{}
setl_batch3_0114,setl_batch3_0114,merch_custom_3,851.24,2026-03-04T05:18:00,pay_batch3_0114,processed,{}
setl_batch3_0115,setl_batch3_0115,merch_custom_3,2262.21,2026-03-07T09:07:00,pay_batch3_0115,processed,{}
setl_batch3_0117,setl_batch3_0117,merch_custom_3,799.81,2026-03-08T10:56:00,pay_batch3_0117,processed,{}
setl_batch3_0118,setl_batch3_0118,merch_custom_3,3854.32,2026-03-05T04:29:00,pay_batch3_0118,processed,{}
setl_batch3_0119,setl_batch3_0119,merch_custom_3,3200.48,2026-03-06T23:01:00,wrong_pay_batch3_0119,processed,{}
setl_batch3_0120,setl_batch3_0120,merch_custom_3,2912.17,2026-03-04T17:16:00,pay_batch3_0120,processed,{}
setl_batch3_0121,setl_batch3_0121,merch_custom_3,2256.66,2026-03-09T01:08:00,pay_batch3_0121,processed,{}
setl_batch3_0122,setl_batch3_0122,merch_custom_3,1487.28,2026-03-05T15:56:00,pay_batch3_0122,processed,{}
setl_batch3_0123,setl_batch3_0123,merch_custom_3,1826.67,2026-03-08T17:29:00,pay_batch3_0123,processed,{}
setl_batch3_0124,setl_batch3_0124,merch_custom_3,238.81,2026-03-04T11:48:00,pay_batch3_0124,processed,{}
setl_batch3_0125,setl_batch3_0125,merch_custom_3,3040.69,2026-03-07T00:06:00,pay_batch3_0125,processed,{}
setl_batch3_0126,setl_batch3_0126,merch_custom_3,1644.49,2026-03-08T18:52:00,pay_batch3_0126,processed,{}
setl_batch3_0127,setl_batch3_0127,merch_custom_3,4697.50,2026-03-07T19:19:00,pay_batch3_0127,processed,{}
setl_batch3_0128,setl_batch3_0128,merch_custom_3,3423.54,2026-03-07T02:35:00,pay_batch3_0128,processed,{}
setl_batch3_0129,setl_batch3_0129,merch_custom_3,2982.19,2026-03-08T14:11:00,pay_batch3_0129,processed,{}
setl_batch3_0130,setl_batch3_0130,merch_custom_3,510.28,2026-03-12T09:17:00,pay_batch3_0130,processed,{}
setl_batch3_0131,setl_batch3_0131,merch_custom_3,2045.29,2026-03-04T15:35:00,pay_batch3_0131,processed,{}
setl_batch3_0132,setl_batch3_0132,merch_custom_3,1513.91,2026-03-07T03:38:00,pay_batch3_0132,processed,{}
setl_batch3_0135,setl_batch3_0135,merch_custom_3,4652.87,2026-03-07T14:30:00,pay_batch3_0135,processed,{}
setl_batch3_0136,setl_batch3_0136,merch_custom_3,2707.6,2026-03-09T03:03:00,pay_batch3_0136,processed,{}
setl_batch3_0137,setl_batch3_0137,merch_custom_3,4639.56,2026-03-06T14:40:00,pay_batch3_0137,processed,{}
setl_batch3_0138,setl_batch3_0138,merch_custom_3,3273.02,2026-03-04T22:44:00,pay_batch3_0138,processed,{}
setl_batch3_0139,setl_batch3_0139,merch_custom_3,2238.85,2026-03-04T09:25:00,pay_batch3_0139,processed,{}
setl_batch3_0140,setl_batch3_0140,merch_custom_3,1170.34,2026-03-06T01:24:00,pay_batch3_0140,processed,{}
setl_batch3_0141,setl_batch3_0141,merch_custom_3,4238.46,2026-03-06T07:48:00,pay_batch3_0141,processed,{}
setl_batch3_0142,setl_batch3_0142,merch_custom_3,2770.21,2026-03-05T09:04:00,pay_batch3_0142,processed,{}
setl_batch3_0143,setl_batch3_0143,merch_custom_3,2017.51,2026-03-08T22:08:00,pay_batch3_0143,processed,{}
setl_batch3_0144,setl_batch3_0144,merch_custom_3,4339.51,2026-03-07T22:15:00,pay_batch3_0144,processed,{}
setl_batch3_0145,setl_batch3_0145,merch_custom_3,2818.5,2026-03-08T20:58:00,pay_batch3_0145,processed,{}
setl_batch3_0146,setl_batch3_0146,merch_custom_3,2090.79,2026-03-06T13:40:00,pay_batch3_0146,processed,{}
setl_batch3_0147,setl_batch3_0147,merch_custom_3,442.38,2026-03-08T21:15:00,pay_batch3_0147,processed,{}
setl_batch3_0148,setl_batch3_0148,merch_custom_3,4898.81,2026-03-06T18:15:00,pay_batch3_0148,processed,{}
setl_batch3_0149,setl_batch3_0149,merch_custom_3,757.41,2026-03-05T22:02:00,pay_batch3_0149,processed,{}
setl_batch3_0150,setl_batch3_0150,merch_custom_3,482.24,2026-03-04T16:59:00,pay_batch3_0150,processed,{}
setl_batch3_0151,setl_batch3_0151,merch_custom_3,4584.54,2026-03-08T20:51:00,pay_batch3_0151,processed,{}
setl_batch3_0152,setl_batch3_0152,merch_custom_3,2747.48,2026-03-09T10:54:00,wrong_pay_batch3_0152,processed,{}
setl_batch3_0153,setl_batch3_0153,merch_custom_3,1074.11,2026-03-08T07:28:00,pay_batch3_0153,processed,{}
setl_batch3_0154,setl_batch3_0154,merch_custom_3,1844.46,2026-03-04T14:29:00,pay_batch3_0154,processed,{}
setl_batch3_0155,setl_batch3_0155,merch_custom_3,232.09,2026-03-08T21:27:00,pay_batch3_0155,processed,{}
setl_batch3_0156,setl_batch3_0156,merch_custom_3,4148.3,2026-03-05T12:29:00,pay_batch3_0156,processed,{}
setl_batch3_0157,setl_batch3_0157,merch_custom_3,774.78,2026-03-05T11:49:00,pay_batch3_0157,processed,{}
setl_batch3_0158,setl_batch3_0158,merch_custom_3,332.4,2026-03-04T13:23:00,pay_batch3_0158,processed,{}
setl_batch3_0159,setl_batch3_0159,merch_custom_3,2111.58,2026-03-08T06:35:00,pay_batch3_0159,processed,{}
setl_batch3_0160,setl_batch3_0160,merch_custom_3,2280.00,2026-03-06T20:06:00,pay_batch3_0160,processed,{}
setl_batch3_0161,setl_batch3_0161,merch_custom_3,3555.86,2026-03-06T18:52:00,pay_batch3_0161,processed,{}
setl_batch3_0162,setl_batch3_0162,merch_custom_3,1541.5,2026-03-06T03:33:00,pay_batch3_0162,processed,{}
setl_batch3_0164,setl_batch3_0164,merch_custom_3,3788.68,2026-03-08T14:58:00,pay_batch3_0164,processed,{}
setl_batch3_0165,setl_batch3_0165,merch_custom_3,4134.3,2026-03-09T06:06:00,pay_batch3_0165,processed,{}
setl_batch3_0166,setl_batch3_0166,merch_custom_3,4079.92,2026-03-04T02:19:00,pay_batch3_0166,processed,{}
setl_batch3_0167,setl_batch3_0167,merch_custom_3,3181.26,2026-03-06T11:51:00,pay_batch3_0167,processed,{}
setl_batch3_0168,setl_batch3_0168,merch_custom_3,4707.74,2026-03-05T11:27:00,pay_batch3_0168,processed,{}
setl_batch3_0169,setl_batch3_0169,merch_custom_3,1718.2,2026-03-07T12:28:00,pay_batch3_0169,processed,{}
setl_batch3_0170,setl_batch3_0170,merch_custom_3,3568.17,2026-03-07T09:33:00,pay_batch3_0170,processed,{}
setl_batch3_0171,setl_batch3_0171,merch_custom_3,534.01,2026-03-05T00:08:00,pay_batch3_0171,processed,{}
setl_batch3_0172,setl_batch3_0172,merch_custom_3,2661.13,2026-03-06T20:16:00,pay_batch3_0172,processed,{}
setl_batch3_0173,setl_batch3_0173,merch_custom_3,501.63,2026-03-06T03:28:00,pay_batch3_0173,processed,{}
setl_batch3_0174,setl_batch3_0174,merch_custom_3,4751.01,2026-03-07T01:49:00,pay_batch3_0174,processed,{}
setl_batch3_0175,setl_batch3_0175,merch_custom_3,4708.38,2026-03-09T23:12:00,pay_batch3_0175,processed,{}
setl_batch3_0176,setl_batch3_0176,merch_custom_3,4727.18,2026-03-06T10:54:00,pay_batch3_0176,processed,{}
setl_batch3_0177,setl_batch3_0177,merch_custom_3,1071.96,2026-03-04T22:36:00,pay_batch3_0177,processed,{}
setl_batch3_0178,setl_batch3_0178,merch_custom_3,533.71,2026-03-07T01:04:00,pay_batch3_0178,processed,{}
setl_batch3_0179,setl_batch3_0179,merch_custom_3,1862.51,2026-03-07T20:50:00,pay_batch3_0179,processed,{}
setl_batch3_0180,setl_batch3_0180,merch_custom_3,4959.27,2026-03-04T23:04:00,pay_batch3_0180,processed,{}
setl_batch3_0181,setl_batch3_0181,merch_custom_3,3894.86,2026-03-08T03:20:00,pay_batch3_0181,processed,{}
setl_batch3_0183,setl_batch3_0183,merch_custom_3,4787.3,2026-03-09T15:46:00,pay_batch3_0183,processed,{}
setl_batch3_0183_dup,setl_batch3_0183_dup,merch_custom_3,4787.3,2026-03-09T15:46:00,pay_batch3_0183,processed,{}
setl_batch3_0184,setl_batch3_0184,merch_custom_3,3711.4,2026-03-04T21:34:00,pay_batch3_0184,processed,{}
setl_batch3_0185,setl_batch3_0185,merch_custom_3,1559.33,2026-03-07T01:11:00,pay_batch3_0185,processed,{}
setl_batch3_0186,setl_batch3_0186,merch_custom_3,2775.11,2026-03-04T17:45:00,pay_batch3_0186,processed,{}
setl_batch3_0187,setl_batch3_0187,merch_custom_3,1115.07,2026-03-05T19:33:00,pay_batch3_0187,processed,{}
setl_batch3_0188,setl_batch3_0188,merch_custom_3,901.16,2026-03-08T19:27:00,pay_batch3_0188,processed,{}
setl_batch3_0189,setl_batch3_0189,merch_custom_3,4294.89,2026-03-09T09:37:00,pay_batch3_0189,processed,{}
setl_batch3_0190,setl_batch3_0190,merch_custom_3,4644.1,2026-03-07T19:00:00,pay_batch3_0190,processed,{}
setl_batch3_0191,setl_batch3_0191,merch_custom_3,3574.49,2026-03-09T20:44:00,pay_batch3_0191,processed,{}
setl_batch3_0192,setl_batch3_0192,merch_custom_3,2137.22,2026-03-05T08:27:00,pay_batch3_0192,processed,{}
setl_batch3_0194,setl_batch3_0194,merch_custom_3,1947.58,2026-03-05T16:22:00,pay_batch3_0194,processed,{}
setl_batch3_0194_dup,setl_batch3_0194_dup,merch_custom_3,1947.58,2026-03-05T16:22:00,pay_batch3_0194,processed,{}
setl_batch3_0195,setl_batch3_0195,merch_custom_3,2860.0,2026-03-09T19:58:00,pay_batch3_0195,processed,{}
setl_batch3_0198,setl_batch3_0198,merch_custom_3,2672.53,2026-03-06T08:51:00,pay_batch3_0198,processed,{}
setl_batch3_0199,setl_batch3_0199,merch_custom_3,4713.96,2026-03-06T01:57:00,pay_batch3_0199,processed,{}
