id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_batch1_0076,btxn_batch1_0076,merch_custom_1,3178.18,2026-02-12T08:13:00,pay_batch1_0076,Settlement setl_batch1_0076,CREDIT,{}
btxn_batch1_0077,btxn_batch1_0077,merch_custom_1,2409.52,2026-02-17T19:34:00,pay_batch1_0077,Settlement setl_batch1_0077,CREDIT,{}
btxn_batch1_0078,btxn_batch1_0078,merch_custom_1,3646.32,2026-02-17T23:10:00,pay_batch1_0078,Settlement setl_batch1_0078,CREDIT,{}
btxn_batch1_0079,btxn_batch1_0079,merch_custom_1,502.80,2026-02-17T21:06:00,pay_batch1_0079,Settlement setl_batch1_0079,CREDIT,{}
btxn_batch1_0080,btxn_batch1_0080,merch_custom_1,377.22,2026-02-12T10:23:00,pay_batch1_0080,Settlement setl_batch1_0080,CREDIT,{}
btxn_batch1_0081,btxn_batch1_0081,merch_custom_1,3109.18,2026-02-16T19:55:00,pay_batch1_0081,Settlement setl_batch1_0081,CREDIT,{}
btxn_batch1_0082,btxn_batch1_0082,merch_custom_1,4582.65,2026-02-14T22:55:00,pay_batch1_0082,Settlement setl_batch1_0082,CREDIT,{}
btxn_batch1_0083,btxn_batch1_0083,merch_custom_1,1182.54,2026-02-12T05:39:00,pay_batch1_0083,Settlement setl_batch1_0083,CREDIT,{}
btxn_batch1_0084,btxn_batch1_0084,merch_custom_1,4089.91,2026-02-14T23:11:00,pay_batch1_0084,Settlement setl_batch1_0084,CREDIT,{}
btxn_batch1_0085,btxn_batch1_0085,merch_custom_1,2082.64,2026-02-13T02:51:00,pay_batch1_0085,Settlement setl_batch1_0085,CREDIT,{}
btxn_batch1_0086,btxn_batch1_0086,merch_custom_1,428.44,2026-02-16T10:26:00,pay_batch1_0086,Settlement setl_batch1_0086,CREDIT,{}
btxn_batch1_0087,btxn_batch1_0087,merch_custom_1,333.94,2026-02-12T05:50:00,pay_batch1_0087,Settlement setl_batch1_0087,CREDIT,{}
btxn_batch1_0088,btxn_batch1_0088,merch_custom_1,277.27,2026-02-17T19:45:00,pay_batch1_0088,Settlement setl_batch1_0088,CREDIT,{}
btxn_batch1_0089,btxn_batch1_0089,merch_custom_1,2741.54,2026-02-17T12:01:00,pay_batch1_0089,Settlement setl_batch1_0089,CREDIT,{}
btxn_batch1_0090,btxn_batch1_0090,merch_custom_1,4402.31,2026-02-13T15:13:00,pay_batch1_0090,Settlement setl_batch1_0090,CREDIT,{}
btxn_batch1_0091,btxn_batch1_0091,merch_custom_1,4245.21,2026-02-13T07:42:00,pay_batch1_0091,Settlement setl_batch1_0091,CREDIT,{}
btxn_batch1_0092,btxn_batch1_0092,merch_custom_1,323.03,2026-02-16T08:25:00,pay_batch1_0092,Settlement setl_batch1_0092,CREDIT,{}
btxn_batch1_0093,btxn_batch1_0093,merch_custom_1,4695.23,2026-02-12T08:05:00,wrong_pay_batch1_0093,Settlement setl_batch1_0093,CREDIT,{}
btxn_batch1_0094,btxn_batch1_0094,merch_custom_1,4629.83,2026-02-17T02:13:00,pay_batch1_0094,Settlement setl_batch1_0094,CREDIT,{}
btxn_batch1_0096,btxn_batch1_0096,merch_custom_1,4415.93,2026-02-16T14:21:00,pay_batch1_0096,Settlement setl_batch1_0096,CREDIT,{}
btxn_batch1_0097,btxn_batch1_0097,merch_custom_1,2029.47,2026-02-15T23:43:00,pay_batch1_0097,Settlement setl_batch1_0097,CREDIT,{}
btxn_batch1_0098,btxn_batch1_0098,merch_custom_1,769.66,2026-02-17T06:50:00,pay_batch1_0098,Settlement setl_batch1_0098,CREDIT,{}
btxn_batch1_0099,btxn_batch1_0099,merch_custom_1,2109.8,2026-02-14T11:26:00,pay_batch1_0099,Settlement setl_batch1_0099,CREDIT,{}
btxn_batch1_0100,btxn_batch1_0100,merch_custom_1,4227.38,2026-02-16T04:54:00,pay_batch1_0100,Settlement setl_batch1_0100,CREDIT,{}
btxn_batch1_0101,btxn_batch1_0101,merch_custom_1,2988.11,2026-02-17T21:06:00,pay_batch1_0101,Settlement setl_batch1_0101,CREDIT,{}
btxn_batch1_0102,btxn_batch1_0102,merch_custom_1,4140.11,2026-02-15T02:23:00,pay_batch1_0102,Settlement setl_batch1_0102,CREDIT,{}
btxn_batch1_0103,btxn_batch1_0103,merch_custom_1,3703.29,2026-02-16T20:37:00,pay_batch1_0103,Settlement setl_batch1_0103,CREDIT,{}
btxn_batch1_0105,btxn_batch1_0105,merch_custom_1,3319.86,2026-02-12T23:39:00,pay_batch1_0105,Settlement setl_batch1_0105,CREDIT,{}
btxn_batch1_0106,btxn_batch1_0106,merch_custom_1,4876.75,2026-02-16T23:45:00,wrong_pay_batch1_0106,Settlement setl_batch1_0106,CREDIT,{}
btxn_batch1_0107,btxn_batch1_0107,merch_custom_1,3782.21,2026-02-17T18:31:00,wrong_pay_batch1_0107,Settlement setl_batch1_0107,CREDIT,{}
btxn_batch1_0108,btxn_batch1_0108,merch_custom_1,3161.83,2026-02-15T22:17:00,pay_batch1_0108,Settlement setl_batch1_0108,CREDIT,{}
btxn_batch1_0109,btxn_batch1_0109,merch_custom_1,519.55,2026-02-17T03:44:00,pay_batch1_0109,Settlement setl_batch1_0109,CREDIT,{}
btxn_batch1_0110,btxn_batch1_0110,merch_custom_1,212.19,2026-02-13T22:10:00,pay_batch1_0110,Settlement setl_batch1_0110,CREDIT,{}
btxn_batch1_0112,btxn_batch1_0112,merch_custom_1,2434.66,2026-02-17T02:30:00,pay_batch1_0112,Settlement setl_batch1_0112,CREDIT,{}
btxn_batch1_0113,btxn_batch1_0113,merch_custom_1,3386.73,2026-02-17T16:14:00,pay_batch1_0113,Settlement setl_batch1_0113,CREDIT,{}
btxn_batch1_0114,btxn_batch1_0114,merch_custom_1,4308.66,2026-02-15T12:03:00,pay_batch1_0114,Settlement setl_batch1_0114,CREDIT,{}
btxn_batch1_0115,btxn_batch1_0115,merch_custom_1,3489.1,2026-02-14T16:29:00,pay_batch1_0115,Settlement setl_batch1_0115,CREDIT,{}
btxn_batch1_0116,btxn_batch1_0116,merch_custom_1,4859.38,2026-02-14T12:49:00,pay_batch1_0116,Settlement setl_batch1_0116,CREDIT,{}
btxn_batch1_0117,btxn_batch1_0117,merch_custom_1,4609.32,2026-02-16T01:49:00,pay_batch1_0117,Settlement setl_batch1_0117,CREDIT,{}
btxn_batch1_0118,btxn_batch1_0118,merch_custom_1,172.98,2026-02-13T22:28:00,pay_batch1_0118,Settlement setl_batch1_0118,CREDIT,{}
btxn_batch1_0119,btxn_batch1_0119,merch_custom_1,4191.26,2026-02-14T22:59:00,pay_batch1_0119,Settlement setl_batch1_0119,CREDIT,{}
btxn_batch1_0121,btxn_batch1_0121,merch_custom_1,599.32,2026-02-13T18:00:00,pay_batch1_0121,Settlement setl_batch1_0121,CREDIT,{}
btxn_batch1_0122,btxn_batch1_0122,merch_custom_1,2004.45,2026-02-15T04:51:00,pay_batch1_0122,Settlement setl_batch1_0122,CREDIT,{}
btxn_batch1_0123,btxn_batch1_0123,merch_custom_1,1652.16,2026-02-16T01:31:00,pay_batch1_0123,Settlement setl_batch1_0123,CREDIT,{}
btxn_batch1_0124,btxn_batch1_0124,merch_custom_1,2553.24,2026-02-15T05:12:00,pay_batch1_0124,Settlement setl_batch1_0124,CREDIT,{}
btxn_batch1_0125,btxn_batch1_0125,merch_custom_1,1847.26,2026-02-13T04:55:00,pay_batch1_0125,Settlement setl_batch1_0125,CREDIT,{}
btxn_batch1_0126,btxn_batch1_0126,merch_custom_1,3276.69,2026-02-16T01:27:00,pay_batch1_0126,Settlement setl_batch1_0126,CREDIT,{}
btxn_batch1_0127,btxn_batch1_0127,merch_custom_1,478.65,2026-02-14T18:25:00,pay_batch1_0127,Settlement setl_batch1_0127,CREDIT,{}
btxn_batch1_0128,btxn_batch1_0128,merch_custom_1,324.91,2026-02-16T07:07:00,pay_batch1_0128,Settlement setl_batch1_0128,CREDIT,{}
btxn_batch1_0129,btxn_batch1_0129,merch_custom_1,1613.54,2026-02-13T11:20:00,pay_batch1_0129,Settlement setl_batch1_0129,CREDIT,{}
btxn_batch1_0130,btxn_batch1_0130,merch_custom_1,3028.8,2026-02-14T09:34:00,pay_batch1_0130,Settlement setl_batch1_0130,CREDIT,{}
btxn_batch1_0131,btxn_batch1_0131,merch_custom_1,4193.5,2026-02-13T12:15:00,pay_batch1_0131,Settlement setl_batch1_0131,CREDIT,{}
btxn_batch1_0132,btxn_batch1_0132,merch_custom_1,4245.58,2026-02-13T08:29:00,pay_batch1_0132,Settlement setl_batch1_0132,CREDIT,{}
btxn_batch1_0133,btxn_batch1_0133,merch_custom_1,2240.16,2026-02-14T15:46:00,pay_batch1_0133,Settlement setl_batch1_0133,CREDIT,{}
btxn_batch1_0134,btxn_batch1_0134,merch_custom_1,4333.08,2026-02-12T21:54:00,pay_batch1_0134,Settlement setl_batch1_0134,CREDIT,{}
btxn_batch1_0135,btxn_batch1_0135,merch_custom_1,3067.34,2026-02-13T09:49:00,pay_batch1_0135,Settlement setl_batch1_0135,CREDIT,{}
btxn_batch1_0137,btxn_batch1_0137,merch_custom_1,883.09,2026-02-16T09:58:00,pay_batch1_0137,Settlement setl_batch1_0137,CREDIT,{}
btxn_batch1_0138,btxn_batch1_0138,merch_custom_1,4888.59,2026-02-16T14:35:00,pay_batch1_0138,Settlement setl_batch1_0138,CREDIT,{}
btxn_batch1_0139,btxn_batch1_0139,merch_custom_1,3167.04,2026-02-13T07:22:00,pay_batch1_0139,Settlement setl_batch1_0139,CREDIT,{}
btxn_batch1_0140,btxn_batch1_0140,merch_custom_1,4835.16,2026-02-14T15:09:00,pay_batch1_0140,Settlement setl_batch1_0140,CREDIT,{}
btxn_batch1_0142,btxn_batch1_0142,merch_custom_1,1552.39,2026-02-13T21:28:00,pay_batch1_0142,Settlement setl_batch1_0142,CREDIT,{}
btxn_batch1_0143,btxn_batch1_0143,merch_custom_1,1671.86,2026-02-17T07:20:00,pay_batch1_0143,Settlement setl_batch1_0143,CREDIT,{}
btxn_batch1_0144,btxn_batch1_0144,merch_custom_1,1743.67,2026-02-12T07:58:00,pay_batch1_0144,Settlement setl_batch1_0144,CREDIT,{}
btxn_batch1_0145,btxn_batch1_0145,merch_custom_1,4905.64,2026-02-16T03:38:00,pay_batch1_0145,Settlement setl_batch1_0145,CREDIT,{}
btxn_batch1_0146,btxn_batch1_0146,merch_custom_1,2078.11,2026-02-13T09:43:00,pay_batch1_0146,Settlement setl_batch1_0146,CREDIT,{}
btxn_batch1_0147,btxn_batch1_0147,merch_custom_1,647.95,2026-02-15T01:25:00,pay_batch1_0147,Settlement setl_batch1_0147,CREDIT,{}
btxn_batch1_0148,btxn_batch1_0148,merch_custom_1,2165.05,2026-02-16T07:58:00,pay_batch1_0148,Settlement setl_batch1_0148,CREDIT,{}
btxn_batch1_0149,btxn_batch1_0149,merch_custom_1,1503.82,2026-02-17T16:32:00,pay_batch1_0149,Settlement setl_batch1_0149,CREDIT,{}
btxn_batch1_0150,btxn_batch1_0150,merch_custom_1,851.65,2026-02-16T01:07:00,pay_batch1_0150,Settlement setl_batch1_0150,CREDIT,{}
btxn_batch1_0151,btxn_batch1_0151,merch_custom_1,3506.95,2026-02-16T01:49:00,pay_batch1_0151,Settlement setl_batch1_0151,CREDIT,{}
btxn_batch1_0153,btxn_batch1_0153,merch_custom_1,1264.98,2026-02-14T10:15:00,pay_batch1_0153,Settlement setl_batch1_0153,CREDIT,{}
btxn_batch1_0154,btxn_batch1_0154,merch_custom_1,54.17,2026-02-17T04:26:00,pay_batch1_0154,Settlement setl_batch1_0154,CREDIT,{}
btxn_batch1_0155,btxn_batch1_0155,merch_custom_1,364.31,2026-02-15T12:32:00,pay_batch1_0155,Settlement setl_batch1_0155,CREDIT,{}
btxn_batch1_0156,btxn_batch1_0156,merch_custom_1,488.27,2026-02-15T22:01:00,pay_batch1_0156,Settlement setl_batch1_0156,CREDIT,{}
btxn_batch1_0157,btxn_batch1_0157,merch_custom_1,2210.85,2026-02-18T01:29:00,pay_batch1_0157,Settlement setl_batch1_0157,CREDIT,{}
btxn_batch1_0158,btxn_batch1_0158,merch_custom_1,2480.35,2026-02-14T13:54:00,pay_batch1_0158,Settlement setl_batch1_0158,CREDIT,{}
btxn_batch1_0159,btxn_batch1_0159,merch_custom_1,4800.4,2026-02-17T10:17:00,pay_batch1_0159,Settlement setl_batch1_0159,CREDIT,{}
btxn_batch1_0160,btxn_batch1_0160,merch_custom_1,55.87,2026-02-17T13:23:00,pay_batch1_0160,Settlement setl_batch1_0160,CREDIT,{}
btxn_batch1_0161,btxn_batch1_0161,merch_custom_1,761.4,2026-02-13T07:41:00,pay_batch1_0161,Settlement setl_batch1_0161,CREDIT,{}
btxn_batch1_0162,btxn_batch1_0162,merch_custom_1,2271.05,2026-02-13T23:35:00,pay_batch1_0162,Settlement setl_batch1_0162,CREDIT,{}
btxn_batch1_0163,btxn_batch1_0163,merch_custom_1,813.32,2026-02-16T13:53:00,pay_batch1_0163,Settlement setl_batch1_0163,CREDIT,{}
btxn_batch1_0164,btxn_batch1_0164,merch_custom_1,2169.77,2026-02-17T02:45:00,pay_batch1_0164,Settlement setl_batch1_0164,CREDIT,{}
btxn_batch1_0165,btxn_batch1_0165,merch_custom_1,2993.05,2026-02-13T21:22:00,pay_batch1_0165,Settlement setl_batch1_0165,CREDIT,{}
btxn_batch1_0166,btxn_batch1_0166,merch_custom_1,28.67,2026-02-15T12:29:00,pay_batch1_0166,Settlement setl_batch1_0166,CREDIT,{}
btxn_batch1_0167,btxn_batch1_0167,merch_custom_1,1305.01,2026-02-14T07:31:00,pay_batch1_0167,Settlement setl_batch1_0167,CREDIT,{}
btxn_batch1_0168,btxn_batch1_0168,merch_custom_1,635.23,2026-02-17T10:50:00,pay_batch1_0168,Settlement setl_batch1_0168,CREDIT,{}
btxn_batch1_0170,btxn_batch1_0170,merch_custom_1,384.55,2026-02-17T16:41:00,wrong_pay_batch1_0170,Settlement setl_batch1_0170,CREDIT,{}
btxn_batch1_0171,btxn_batch1_0171,merch_custom_1,848.01,2026-02-15T10:49:00,pay_batch1_0171,Settlement setl_batch1_0171,CREDIT,{}
btxn_batch1_0172,btxn_batch1_0172,merch_custom_1,3099.53,2026-02-12T09:09:00,pay_batch1_0172,Settlement setl_batch1_0172,CREDIT,{}
btxn_batch1_0173,btxn_batch1_0173,merch_custom_1,2592.8,2026-02-12T21:53:00,pay_batch1_0173,Settlement setl_batch1_0173,CREDIT,{}
btxn_batch1_0174,btxn_batch1_0174,merch_custom_1,665.0,2026-02-13T09:01:00,pay_batch1_0174,Settlement setl_batch1_0174,CREDIT,{}
btxn_batch1_0175,btxn_batch1_0175,merch_custom_1,2693.93,2026-02-15T19:40:00,pay_batch1_0175,Settlement setl_batch1_0175,CREDIT,{}
btxn_batch1_0176,btxn_batch1_0176,merch_custom_1,966.66,2026-02-15T22:41:00,pay_batch1_0176,Settlement setl_batch1_0176,CREDIT,{}
btxn_batch1_0177,btxn_batch1_0177,merch_custom_1,4134.44,2026-02-12T23:43:00,pay_batch1_0177,Settlement setl_batch1_0177,CREDIT,{}
btxn_batch1_0178,btxn_batch1_0178,merch_custom_1,1503.57,2026-02-15T11:08:00,pay_batch1_0178,Settlement setl_batch1_0178,CREDIT,{}
btxn_batch1_0179,btxn_batch1_0179,merch_custom_1,1243.85,2026-02-12T13:40:00,pay_batch1_0179,Settlement setl_batch1_0179,CREDIT,{}
