id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_dc712c0dc518,setl_dc712c0dc518,merch_custom_2,2585.51,2026-02-24T08:55:00,pay_e964792762e6,processed,{}
setl_8fda24585d44,setl_8fda24585d44,merch_custom_2,3709.85,2026-02-24T21:01:00,pay_73ba2d82b32d,processed,{}
setl_141172e166a3,setl_141172e166a3,merch_custom_2,3219.21,2026-02-22T04:13:00,pay_f90d0f2d43b0,processed,{}
setl_a7b54972b668,setl_a7b54972b668,merch_custom_2,4045.53,2026-02-27T07:34:00,pay_466d37b7f387,processed,{}
setl_a3544b8a2df5,setl_a3544b8a2df5,merch_custom_2,4756.81,2026-02-23T05:42:00,pay_ed184cd37d57,processed,{}
setl_efd9b82c83a1,setl_efd9b82c83a1,merch_custom_2,1095.51,2026-02-23T15:11:00,pay_f8cc7dabe3e4,processed,{}
setl_8517b8123098,setl_8517b8123098,merch_custom_2,2382.21,2026-02-24T07:45:00,pay_69d1d5b7127a,processed,{}
setl_41df2c13d20b,setl_41df2c13d20b,merch_custom_2,3776.89,2026-02-25T11:21:00,pay_ae058f29581a,processed,{}
setl_adf016e39fd1,setl_adf016e39fd1,merch_custom_2,98.31,2026-02-26T08:36:00,pay_3a0ccbb3c95f,processed,{}
setl_dc6f55421efb,setl_dc6f55421efb,merch_custom_2,4443.87,2026-02-27T19:50:00,pay_f106c3d35ae1,processed,{}
setl_9e89afa74433,setl_9e89afa74433,merch_custom_2,3663.47,2026-02-24T11:15:00,pay_8e55ac6c5b18,processed,{}
setl_b3d74de8494e,setl_b3d74de8494e,merch_custom_2,4221.36,2026-02-26T13:45:00,pay_f6328adf6ba8,processed,{}
setl_ece7b2e5b801,setl_ece7b2e5b801,merch_custom_2,2225.48,2026-03-01T23:41:00,pay_7e1508b038d9,processed,{}
setl_964b23096ae5,setl_964b23096ae5,merch_custom_2,4852.41,2026-02-25T20:48:00,pay_8122ca44e17d,processed,{}
setl_13670249c2be,setl_13670249c2be,merch_custom_2,4068.29,2026-02-25T17:23:00,pay_c8b983de258e,processed,{}
setl_4f0625621363,setl_4f0625621363,merch_custom_2,3069.45,2026-02-26T10:34:00,pay_f1663284ebd6,processed,{}
setl_b8b847c306fc,setl_b8b847c306fc,merch_custom_2,3801.22,2026-02-25T06:48:00,pay_a8bfe2abbde8,processed,{}
setl_f33173873b43,setl_f33173873b43,merch_custom_2,3973.45,2026-02-27T08:54:00,pay_01d0d907aafd,processed,{}
setl_23f2a6934b62,setl_23f2a6934b62,merch_custom_2,2874.58,2026-02-24T19:55:00,pay_862f7eb12788,processed,{}
setl_058fa569caea,setl_058fa569caea,merch_custom_2,1797.96,2026-02-25T08:04:00,pay_c0438e8d7da2,processed,{}
setl_aa54c8f52ce3,setl_aa54c8f52ce3,merch_custom_2,2051.05,2026-02-22T01:47:00,pay_2d3607c8f53d,processed,{}
setl_f815ecade85c,setl_f815ecade85c,merch_custom_2,1322.19,2026-02-24T05:41:00,pay_e36856cbaa3c,processed,{}
setl_86583751bc65,setl_86583751bc65,merch_custom_2,2380.14,2026-02-27T11:49:00,pay_2384200cd14e,processed,{}
setl_fd66494768f0,setl_fd66494768f0,merch_custom_2,1629.4,2026-02-27T03:37:00,pay_620752c48c40,processed,{}
setl_301a8d114aa8,setl_301a8d114aa8,merch_custom_2,4622.93,2026-02-24T02:40:00,pay_8313b6217040,processed,{}
setl_ff0f2cf28b94,setl_ff0f2cf28b94,merch_custom_2,3694.59,2026-02-24T21:11:00,pay_76820ac1cf54,processed,{}
setl_cdbe0655c148,setl_cdbe0655c148,merch_custom_2,1336.01,2026-02-26T22:18:00,pay_50d14af77371,processed,{}
setl_c04022f670de,setl_c04022f670de,merch_custom_2,2420.16,2026-02-22T09:09:00,pay_479da9038a49,processed,{}
setl_3b7a93685319,setl_3b7a93685319,merch_custom_2,496.83,2026-02-27T23:15:00,pay_eac4531bceb7,processed,{}
setl_4f7ad30f9f34,setl_4f7ad30f9f34,merch_custom_2,959.65,2026-02-26T09:22:00,pay_c960113774bd,processed,{}
setl_2e142f8e7336,setl_2e142f8e7336,merch_custom_2,956.46,2026-02-25T15:56:00,pay_f55a674906b5,processed,{}
setl_a10238dc5733,setl_a10238dc5733,merch_custom_2,2149.14,2026-02-27T11:27:00,pay_a09dd6eaeb3c,processed,{}
setl_ee79152cbd4c,setl_ee79152cbd4c,merch_custom_2,2408.0,2026-02-23T04:45:00,pay_c578ac7bdfa2,processed,{}
setl_8071651b20d0,setl_8071651b20d0,merch_custom_2,2484.57,2026-02-22T14:33:00,pay_ec12b7b06d99,processed,{}
setl_afa6e8cc36d0,setl_afa6e8cc36d0,merch_custom_2,2014.96,2026-02-26T03:21:00,pay_853dd74b64e5,processed,{}
setl_ac71340543b4,setl_ac71340543b4,merch_custom_2,1312.51,2026-02-22T00:43:00,pay_24c6d182ce7c,processed,{}
setl_c2cf14ab6200,setl_c2cf14ab6200,merch_custom_2,1030.06,2026-02-22T04:38:00,pay_e77ed2eab417,processed,{}
setl_5702d74be507,setl_5702d74be507,merch_custom_2,4563.65,2026-02-23T23:29:00,pay_eb4c6881e647,processed,{}
setl_51b0e2798693,setl_51b0e2798693,merch_custom_2,4353.96,2026-02-22T11:28:00,pay_f738537dde19,processed,{}
setl_9e90a486731f,setl_9e90a486731f,merch_custom_2,4509.41,2026-02-22T23:21:00,pay_351e12cf0f12,processed,{}
setl_711b81bae117,setl_711b81bae117,merch_custom_2,1353.88,2026-02-22T06:20:00,pay_5628114f37ed,processed,{}
setl_5b7e56ee9060,setl_5b7e56ee9060,merch_custom_2,1984.45,2026-02-26T13:59:00,pay_07f9d2e7fb81,processed,{}
setl_9995563c95ea,setl_9995563c95ea,merch_custom_2,4195.23,2026-02-26T07:18:00,pay_912d3d4a2791,processed,{}
setl_7d2199072100,setl_7d2199072100,merch_custom_2,218.51,2026-02-25T22:49:00,pay_7203730ae718,processed,{}
setl_2fb3e9a8b17a,setl_2fb3e9a8b17a,merch_custom_2,1865.74,2026-02-26T10:37:00,pay_487789a2d58a,processed,{}
setl_7f213822b886,setl_7f213822b886,merch_custom_2,3726.57,2026-02-25T10:21:00,pay_da1901765aa9,processed,{}
setl_1cedb19c1815,setl_1cedb19c1815,merch_custom_2,3357.14,2026-02-26T08:16:00,wrong_pay_8aac52be7420,processed,{}
setl_226dbee245b3,setl_226dbee245b3,merch_custom_2,1237.3,2026-02-25T01:08:00,pay_800536f10c05,processed,{}
setl_747e8c973f17,setl_747e8c973f17,merch_custom_2,1709.97,2026-02-23T15:21:00,pay_a4eeaa03b02c,processed,{}
setl_95f979cd1469,setl_95f979cd1469,merch_custom_2,4508.33,2026-02-25T10:30:00,pay_57fdc740fe99,processed,{}
setl_3d1a995d81c8,setl_3d1a995d81c8,merch_custom_2,4199.19,2026-02-22T21:36:00,pay_0b6ec9b38203,processed,{}
setl_b5a874ee4fd8,setl_b5a874ee4fd8,merch_custom_2,1193.39,2026-02-26T05:59:00,pay_7beb8c744f46,processed,{}
setl_620b083ed7ec,setl_620b083ed7ec,merch_custom_2,380.62,2026-02-27T15:00:00,pay_46caf963656d,processed,{}
setl_c9e559003c77,setl_c9e559003c77,merch_custom_2,3600.48,2026-02-24T04:42:00,pay_aa645b723e46,processed,{}
setl_4fa037380f4a,setl_4fa037380f4a,merch_custom_2,258.29,2026-02-24T11:15:00,pay_4ab32b4c5930,processed,{}
setl_8b7dd749b0cb,setl_8b7dd749b0cb,merch_custom_2,3158.35,2026-02-24T06:31:00,pay_3f64e45eefd2,processed,{}
setl_8b7dd749b0cb_dup,setl_8b7dd749b0cb_dup,merch_custom_2,3158.35,2026-02-24T06:31:00,pay_3f64e45eefd2,processed,{}
setl_2a0794682470,setl_2a0794682470,merch_custom_2,3477.7,2026-02-23T08:07:00,pay_0fe9da6ff6fe,processed,{}
setl_ebf69a5b6fe3,setl_ebf69a5b6fe3,merch_custom_2,4879.58,2026-02-26T17:47:00,pay_c468b5a27394,processed,{}
setl_1770ca5dd1bf,setl_1770ca5dd1bf,merch_custom_2,1236.45,2026-02-23T20:57:00,pay_d15338833a8b,processed,{}
setl_9ce01baaad26,setl_9ce01baaad26,merch_custom_2,3720.13,2026-02-26T20:00:00,pay_074fd64bcabd,processed,{}
setl_9ce01baaad26_dup,setl_9ce01baaad26_dup,merch_custom_2,3720.13,2026-02-26T20:00:00,pay_074fd64bcabd,processed,{}
setl_e0cb9cc38ac7,setl_e0cb9cc38ac7,merch_custom_2,2135.65,2026-02-24T00:09:00,pay_387cbe947aaa,processed,{}
setl_94db56e81506,setl_94db56e81506,merch_custom_2,665.5,2026-02-27T21:35:00,pay_3661e96f73fb,processed,{}
setl_18eb41ad6138,setl_18eb41ad6138,merch_custom_2,3903.8,2026-02-25T21:48:00,pay_f6a62c0312dc,processed,{}
setl_de7c67693a96,setl_de7c67693a96,merch_custom_2,4676.59,2026-02-22T00:20:00,pay_e8e876ff154e,processed,{}
setl_7a09fbb937f6,setl_7a09fbb937f6,merch_custom_2,2369.71,2026-02-24T19:00:00,pay_20f11666bb6c,processed,{}
setl_a0ea9aca3657,setl_a0ea9aca3657,merch_custom_2,3207.69,2026-02-27T21:25:00,pay_4f1ee81e1674,processed,{}
setl_a0ea9aca3657_dup,setl_a0ea9aca3657_dup,merch_custom_2,3207.69,2026-02-27T21:25:00,pay_4f1ee81e1674,processed,{}
setl_3ad103592e51,setl_3ad103592e51,merch_custom_2,2007.64,2026-02-26T05:59:00,pay_50cb11c55223,processed,{}
setl_bb308121554f,setl_bb308121554f,merch_custom_2,3584.96,2026-02-24T00:51:00,pay_aa7e612cde42,processed,{}
setl_9ea6246eec28,setl_9ea6246eec28,merch_custom_2,69.13,2026-02-25T07:55:00,pay_5670ad8e24d5,processed,{}
setl_47546b1be963,setl_47546b1be963,merch_custom_2,4188.85,2026-02-28T06:37:00,pay_a425a683131e,processed,{}
setl_fe959e7d714a,setl_fe959e7d714a,merch_custom_2,3865.61,2026-02-26T19:51:00,pay_90adc739a3f5,processed,{}
setl_d6dff41df772,setl_d6dff41df772,merch_custom_2,1113.16,2026-02-25T23:41:00,pay_6de1b08b0461,processed,{}
setl_80ab082e363f,setl_80ab082e363f,merch_custom_2,1412.08,2026-02-24T05:50:00,pay_70419de60366,processed,{}
setl_80ab082e363f_dup,setl_80ab082e363f_dup,merch_custom_2,1412.08,2026-02-24T05:50:00,pay_70419de60366,processed,{}
setl_9fe8c81c59a6,setl_9fe8c81c59a6,merch_custom_2,3190.98,2026-02-27T05:50:00,pay_d15c694752f6,processed,{}
setl_b2b0fcd7a3f5,setl_b2b0fcd7a3f5,merch_custom_2,3817.42,2026-02-27T14:06:00,pay_3f010e963b81,processed,{}
setl_29a3585b893c,setl_29a3585b893c,merch_custom_2,483.69,2026-02-27T09:33:00,pay_c34e86ff3017,processed,{}
setl_b74fe2832628,setl_b74fe2832628,merch_custom_2,2813.19,2026-02-27T04:51:00,pay_50b92a1e96df,processed,{}
setl_96bada2cc042,setl_96bada2cc042,merch_custom_2,798.44,2026-02-26T20:45:00,pay_f1b67e692746,processed,{}
setl_bc894f2973c6,setl_bc894f2973c6,merch_custom_2,2867.18,2026-02-23T07:39:00,pay_47c9c8639d0c,processed,{}
setl_d10c5057e2d9,setl_d10c5057e2d9,merch_custom_2,4704.96,2026-03-03T09:03:00,pay_1e84e5ab4ea8,processed,{}
setl_85a60b0ac029,setl_85a60b0ac029,merch_custom_2,1745.96,2026-02-27T23:07:00,pay_ea3981bb7cbe,processed,{}
setl_1273d2ea431c,setl_1273d2ea431c,merch_custom_2,3787.02,2026-02-24T05:52:00,pay_cbcad7a64bfa,processed,{}
setl_4e2629ecd5a2,setl_4e2629ecd5a2,merch_custom_2,1888.90,2026-02-22T08:50:00,pay_e5066ae0185f,processed,{}
setl_e68bd8f1d316,setl_e68bd8f1d316,merch_custom_2,2581.57,2026-02-22T13:48:00,pay_988e2c854cbb,processed,{}
setl_3492b83f7466,setl_3492b83f7466,merch_custom_2,789.26,2026-02-26T04:50:00,pay_fa22e90c587b,processed,{}
setl_7200dceedbed,setl_7200dceedbed,merch_custom_2,609.74,2026-02-24T14:06:00,pay_26736c82bf16,processed,{}
setl_56d43d7a44ec,setl_56d43d7a44ec,merch_custom_2,4037.92,2026-02-23T18:07:00,wrong_pay_8dd8a1b68c99,processed,{}
setl_9c2fc0d54960,setl_9c2fc0d54960,merch_custom_2,3698.45,2026-02-25T16:01:00,pay_a9682c68cb2c,processed,{}
setl_c0c2f0fb05e3,setl_c0c2f0fb05e3,merch_custom_2,726.04,2026-02-25T15:51:00,wrong_pay_53f33d5cc77c,processed,{}
setl_b073d230af1e,setl_b073d230af1e,merch_custom_2,113.3,2026-02-22T07:07:00,pay_25789b780fd9,processed,{}
setl_9b60a520c447,setl_9b60a520c447,merch_custom_2,3619.92,2026-02-22T07:32:00,pay_a65bcf044bc2,processed,{}
setl_c0fd63bdac85,setl_c0fd63bdac85,merch_custom_2,3598.54,2026-02-23T18:45:00,pay_a0e3c7182c3b,processed,{}
setl_1ff913726f99,setl_1ff913726f99,merch_custom_2,1124.48,2026-02-27T07:26:00,pay_c5ccc997e02e,processed,{}
setl_b5593701ddee,setl_b5593701ddee,merch_custom_2,3650.53,2026-02-22T05:06:00,pay_422227acfa2b,processed,{}
setl_1ea2dc7b847e,setl_1ea2dc7b847e,merch_custom_2,393.2,2026-02-25T20:10:00,pay_0fea2417572e,processed,{}
setl_56604a54fcbd,setl_56604a54fcbd,merch_custom_2,3083.74,2026-02-23T17:26:00,pay_6b5cbe3225fa,processed,{}
