id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_6acd84ddc271,btxn_6acd84ddc271,merch_custom_2,3178.46,2026-02-26T22:21:00,pay_83a9448fd274,Settlement setl_bf7ef0f2e626,CREDIT,{}
btxn_cb775732433e,btxn_cb775732433e,merch_custom_2,2683.89,2026-02-23T08:57:00,pay_3e5d4a33a706,Settlement setl_05543656463a,CREDIT,{}
btxn_0b0a70bf84a2,btxn_0b0a70bf84a2,merch_custom_2,2018.12,2026-02-23T12:39:00,pay_d0000f224c5e,Settlement setl_f1e2564c0f03,CREDIT,{}
btxn_d7a71c5a39c1,btxn_d7a71c5a39c1,merch_custom_2,1421.1,2026-02-23T05:49:00,pay_7e51c0b73016,Settlement setl_e3303b1e241f,CREDIT,{}
btxn_629aa8b75e4c,btxn_629aa8b75e4c,merch_custom_2,4401.8,2026-02-23T13:42:00,pay_64fa41ef8cdf,Settlement setl_1ad1a535ab73,CREDIT,{}
btxn_0f847ec8f672,btxn_0f847ec8f672,merch_custom_2,2504.71,2026-02-27T15:02:00,pay_ebc5b7106c57,Settlement setl_741b91817ff3,CREDIT,{}
btxn_5cb27649d0ed,btxn_5cb27649d0ed,merch_custom_2,1040.9,2026-02-25T05:36:00,pay_ed362c5e42b5,Settlement setl_4680b943105f,CREDIT,{}
btxn_8d0b7b54b47d,btxn_8d0b7b54b47d,merch_custom_2,3272.34,2026-02-23T03:14:00,wrong_pay_c4551a0e6df1,Settlement setl_67d69fd52a70,CREDIT,{}
btxn_5e7b2735d1c7,btxn_5e7b2735d1c7,merch_custom_2,1014.33,2026-02-24T15:18:00,pay_34478c47cb57,Settlement setl_5251a796d3df,CREDIT,{}
btxn_68c4175b6b97,btxn_68c4175b6b97,merch_custom_2,35.5,2026-02-26T10:27:00,pay_7c56951ed508,Settlement setl_22f1f8844def,CREDIT,{}
btxn_ef050c991523,btxn_ef050c991523,merch_custom_2,3337.47,2026-02-25T22:36:00,pay_a74db0ec3011,Settlement setl_c4f7005a72f2,CREDIT,{}
btxn_dc5d07884042,btxn_dc5d07884042,merch_custom_2,4781.87,2026-02-25T14:09:00,wrong_pay_743db36d5189,Settlement setl_b63d16378805,CREDIT,{}
btxn_519921c6bbfd,btxn_519921c6bbfd,merch_custom_2,4586.55,2026-02-27T04:23:00,pay_d409633886eb,Settlement setl_732af781c6d8,CREDIT,{}
btxn_377055a51a5f,btxn_377055a51a5f,merch_custom_2,4173.98,2026-02-25T07:38:00,pay_37d48710478a,Settlement setl_c5c0b20c9774,CREDIT,{}
btxn_b8cfa0df053e,btxn_b8cfa0df053e,merch_custom_2,3318.26,2026-02-26T10:36:00,pay_8e977f5d42ba,Settlement setl_c608ddbd2c22,CREDIT,{}
btxn_d255ab618a6f,btxn_d255ab618a6f,merch_custom_2,2608.91,2026-02-26T03:19:00,pay_1f3bcf86f848,Settlement setl_6aef92a6ddb3,CREDIT,{}
btxn_dd7f6de1884c,btxn_dd7f6de1884c,merch_custom_2,3271.42,2026-02-26T03:22:00,wrong_pay_f038d7feec70,Settlement setl_21d4a99c81e1,CREDIT,{}
btxn_f7cc5530df13,btxn_f7cc5530df13,merch_custom_2,4535.65,2026-02-26T08:02:00,pay_21f37e668e27,Settlement setl_0d8fe4d2b923,CREDIT,{}
btxn_86adbd436ff7,btxn_86adbd436ff7,merch_custom_2,2303.68,2026-02-22T06:18:00,pay_a863cfd4a2ba,Settlement setl_aadfa1059960,CREDIT,{}
btxn_b0da0c25fc65,btxn_b0da0c25fc65,merch_custom_2,1369.34,2026-02-23T19:12:00,wrong_pay_4924f02d50b4,Settlement setl_2ededbdd06e6,CREDIT,{}
btxn_1ea4cd6a8194,btxn_1ea4cd6a8194,merch_custom_2,2298.49,2026-02-25T09:01:00,pay_f223770e5b95,Settlement setl_ab138d2b2519,CREDIT,{}
btxn_3c13d2d6b0c2,btxn_3c13d2d6b0c2,merch_custom_2,2502.08,2026-02-24T11:33:00,pay_3f3b724f3101,Settlement setl_72097ac77883,CREDIT,{}
btxn_ab674a6210bb,btxn_ab674a6210bb,merch_custom_2,680.77,2026-02-27T13:44:00,pay_a4b662756aea,Settlement setl_c2ba0b6b62cc,CREDIT,{}
btxn_ec9a218fc9d9,btxn_ec9a218fc9d9,merch_custom_2,2754.27,2026-02-24T21:46:00,pay_e08f96ccbcda,Settlement setl_a63a8a2a7f21,CREDIT,{}
btxn_26e7d00fb99d,btxn_26e7d00fb99d,merch_custom_2,3154.79,2026-02-26T07:57:00,pay_56bdac3a6f39,Settlement setl_707b61544cdd,CREDIT,{}
btxn_f2ea801944aa,btxn_f2ea801944aa,merch_custom_2,3512.71,2026-02-28T01:42:00,pay_5648db076e40,Settlement setl_a619f92545ac,CREDIT,{}
btxn_89aa624fcfe8,btxn_89aa624fcfe8,merch_custom_2,2706.35,2026-02-26T20:14:00,pay_ec044b39c009,Settlement setl_17766f09b17c,CREDIT,{}
btxn_7cfeb3a580e9,btxn_7cfeb3a580e9,merch_custom_2,2399.31,2026-02-22T20:39:00,pay_98cf1c22edcd,Settlement setl_f47231d2d596,CREDIT,{}
btxn_69cbdaf19dfe,btxn_69cbdaf19dfe,merch_custom_2,2776.91,2026-02-26T11:58:00,pay_9bb8abea55b3,Settlement setl_2a02592524c4,CREDIT,{}
btxn_8de47b936101,btxn_8de47b936101,merch_custom_2,597.88,2026-02-23T17:22:00,pay_29021428010a,Settlement setl_d09b6bc6aba8,CREDIT,{}
btxn_46656a879e3f,btxn_46656a879e3f,merch_custom_2,3157.36,2026-02-27T08:22:00,pay_5db7452e57a7,Settlement setl_195999209633,CREDIT,{}
btxn_b490fddc6829,btxn_b490fddc6829,merch_custom_2,4628.34,2026-02-27T15:03:00,pay_0fd4f21db13e,Settlement setl_e8da32bcbcfd,CREDIT,{}
btxn_8e7ae7c94ed7,btxn_8e7ae7c94ed7,merch_custom_2,878.79,2026-02-23T03:13:00,pay_a3e09adb6382,Settlement setl_17e0c24efa56,CREDIT,{}
btxn_63d8a10439bb,btxn_63d8a10439bb,merch_custom_2,3229.61,2026-02-22T19:10:00,pay_25694ccca897,Settlement setl_cd8bc3449f1a,CREDIT,{}
btxn_b9d517123524,btxn_b9d517123524,merch_custom_2,190.39,2026-02-27T09:30:00,pay_a2089fc4ee04,Settlement setl_0948ef5b57cf,CREDIT,{}
btxn_f114e9a5e336,btxn_f114e9a5e336,merch_custom_2,1615.9,2026-02-23T15:59:00,pay_eb41c3a75ff7,Settlement setl_12e4721ea479,CREDIT,{}
btxn_4caf3e424538,btxn_4caf3e424538,merch_custom_2,1370.55,2026-02-22T22:34:00,pay_ef89c766fbc4,Settlement setl_da0a2298a066,CREDIT,{}
btxn_6d7a68725c73,btxn_6d7a68725c73,merch_custom_2,3075.83,2026-02-24T06:43:00,pay_6a0c6b4c181d,Settlement setl_a496960062da,CREDIT,{}
btxn_eb18aae23449,btxn_eb18aae23449,merch_custom_2,2055.83,2026-02-22T03:14:00,pay_acd13c5597c1,Settlement setl_671b699452e6,CREDIT,{}
btxn_87c72f192769,btxn_87c72f192769,merch_custom_2,1913.61,2026-02-23T08:33:00,pay_46b82eee8c85,Settlement setl_63f402af5404,CREDIT,{}
btxn_155ab53a4fca,btxn_155ab53a4fca,merch_custom_2,3008.51,2026-02-25T16:49:00,pay_195a7d34b9cd,Settlement setl_6f8533ea7c75,CREDIT,{}
btxn_630f5484d744,btxn_630f5484d744,merch_custom_2,4916.63,2026-02-23T15:31:00,pay_8bf6ddd6bbc3,Settlement setl_dbb841574da5,CREDIT,{}
btxn_194864dc147d,btxn_194864dc147d,merch_custom_2,4588.76,2026-02-24T18:12:00,pay_1893f9891213,Settlement setl_f0b984dfb20d,CREDIT,{}
btxn_613cfc03d4d4,btxn_613cfc03d4d4,merch_custom_2,1776.2,2026-02-27T03:48:00,pay_92f35c4cb1a6,Settlement setl_bc24c3bb77f0,CREDIT,{}
btxn_f68b78a7070a,btxn_f68b78a7070a,merch_custom_2,2337.47,2026-02-24T19:23:00,pay_cbe4a2745a4e,Settlement setl_16dd32a4a114,CREDIT,{}
btxn_a8133de848b5,btxn_a8133de848b5,merch_custom_2,4649.83,2026-02-26T12:57:00,pay_22e6847e3629,Settlement setl_0f4a1cf54fe3,CREDIT,{}
btxn_04260be26871,btxn_04260be26871,merch_custom_2,3694.95,2026-02-26T01:28:00,pay_1ed4480aacc4,Settlement setl_3c670025f188,CREDIT,{}
btxn_17de4d325114,btxn_17de4d325114,merch_custom_2,3857.0,2026-02-26T17:56:00,pay_92946af4bcb1,Settlement setl_403bd46c31f5,CREDIT,{}
btxn_324a6db97d52,btxn_324a6db97d52,merch_custom_2,1892.3,2026-02-24T12:15:00,wrong_pay_026a77163e50,Settlement setl_954bbd81c163,CREDIT,{}
btxn_2579a5fcd438,btxn_2579a5fcd438,merch_custom_2,3540.44,2026-02-24T20:59:00,pay_f52fec12797a,Settlement setl_d63390831293,CREDIT,{}
btxn_db8b439f6d35,btxn_db8b439f6d35,merch_custom_2,2392.97,2026-02-23T16:59:00,pay_bcea02ea6d89,Settlement setl_d2862d31ed99,CREDIT,{}
btxn_be8d93e90688,btxn_be8d93e90688,merch_custom_2,242.38,2026-02-22T14:33:00,pay_32c796a85c2c,Settlement setl_addd9cd5da8c,CREDIT,{}
btxn_84dc080785b4,btxn_84dc080785b4,merch_custom_2,1406.68,2026-02-23T23:54:00,wrong_pay_4b155e4e0485,Settlement setl_204d6c321eb0,CREDIT,{}
btxn_6f2b95b4a1c6,btxn_6f2b95b4a1c6,merch_custom_2,363.92,2026-02-24T18:59:00,pay_b8aaec9b7cc0,Settlement setl_7e44dd6d40a7,CREDIT,{}
btxn_3058d0bdda00,btxn_3058d0bdda00,merch_custom_2,2471.42,2026-02-23T19:05:00,pay_0b4978cac23e,Settlement setl_d6d0c8cf3d5c,CREDIT,{}
btxn_ea7071d2c994,btxn_ea7071d2c994,merch_custom_2,3893.85,2026-02-24T20:52:00,pay_95fab289c31a,Settlement setl_9758b608a9a5,CREDIT,{}
btxn_e3862f1cfec1,btxn_e3862f1cfec1,merch_custom_2,1123.89,2026-02-25T03:52:00,pay_abb5c65fd74a,Settlement setl_139f6bce6300,CREDIT,{}
btxn_3a1a3eac14c0,btxn_3a1a3eac14c0,merch_custom_2,3260.08,2026-02-27T21:04:00,pay_3e6870951510,Settlement setl_d7d11fd007b8,CREDIT,{}
btxn_946da67931b9,btxn_946da67931b9,merch_custom_2,1456.42,2026-02-22T23:35:00,pay_2ccd6eb8ec77,Settlement setl_9a88643377b6,CREDIT,{}
btxn_cdea6dd2fc5f,btxn_cdea6dd2fc5f,merch_custom_2,4603.28,2026-02-25T01:23:00,pay_2ee15414e565,Settlement setl_d45149eb634d,CREDIT,{}
btxn_882a38d97501,btxn_882a38d97501,merch_custom_2,2334.77,2026-02-26T04:01:00,pay_53db4ec922ae,Settlement setl_56a7df83d0d5,CREDIT,{}
btxn_97d1c8857323,btxn_97d1c8857323,merch_custom_2,1012.48,2026-02-24T15:10:00,pay_c3f8874b99a7,Settlement setl_26915a97e0d9,CREDIT,{}
btxn_3d2df916c176,btxn_3d2df916c176,merch_custom_2,3881.68,2026-02-23T21:21:00,pay_d6d6e18dfdf2,Settlement setl_3b4090d2c504,CREDIT,{}
btxn_16e3802dc5d2,btxn_16e3802dc5d2,merch_custom_2,2072.92,2026-02-26T10:52:00,pay_bd46fe051f07,Settlement setl_507c85829c70,CREDIT,{}
btxn_082ccaebaf57,btxn_082ccaebaf57,merch_custom_2,2585.51,2026-02-24T10:55:00,pay_e964792762e6,Settlement setl_dc712c0dc518,CREDIT,{}
btxn_f9607be244af,btxn_f9607be244af,merch_custom_2,3709.85,2026-02-24T23:01:00,pay_73ba2d82b32d,Settlement setl_8fda24585d44,CREDIT,{}
btxn_5ef37ac49f50,btxn_5ef37ac49f50,merch_custom_2,3219.21,2026-02-22T06:13:00,pay_f90d0f2d43b0,Settlement setl_141172e166a3,CREDIT,{}
btxn_f97e9cb50197,btxn_f97e9cb50197,merch_custom_2,4045.53,2026-02-27T09:34:00,pay_466d37b7f387,Settlement setl_a7b54972b668,CREDIT,{}
btxn_457a2e0a1b81,btxn_457a2e0a1b81,merch_custom_2,4756.81,2026-02-23T07:42:00,pay_ed184cd37d57,Settlement setl_a3544b8a2df5,CREDIT,{}
btxn_d3b19f363989,btxn_d3b19f363989,merch_custom_2,1095.51,2026-02-23T17:11:00,pay_f8cc7dabe3e4,Settlement setl_efd9b82c83a1,CREDIT,{}
btxn_18ab8a1c9240,btxn_18ab8a1c9240,merch_custom_2,2382.21,2026-02-24T09:45:00,pay_69d1d5b7127a,Settlement setl_8517b8123098,CREDIT,{}
btxn_a512b4057ad9,btxn_a512b4057ad9,merch_custom_2,3776.89,2026-02-25T13:21:00,pay_ae058f29581a,Settlement setl_41df2c13d20b,CREDIT,{}
btxn_2522068d66cb,btxn_2522068d66cb,merch_custom_2,98.31,2026-02-26T10:36:00,pay_3a0ccbb3c95f,Settlement setl_adf016e39fd1,CREDIT,{}
btxn_593c6a17f047,btxn_593c6a17f047,merch_custom_2,4443.87,2026-02-27T21:50:00,pay_f106c3d35ae1,Settlement setl_dc6f55421efb,CREDIT,{}
btxn_aa9477468b25,btxn_aa9477468b25,merch_custom_2,3663.47,2026-02-24T13:15:00,pay_8e55ac6c5b18,Settlement setl_9e89afa74433,CREDIT,{}
btxn_88a91d178ad7,btxn_88a91d178ad7,merch_custom_2,4221.36,2026-02-22T15:45:00,pay_f6328adf6ba8,Settlement setl_b3d74de8494e,CREDIT,{}
btxn_98387d030c24,btxn_98387d030c24,merch_custom_2,2225.48,2026-02-26T01:41:00,pay_7e1508b038d9,Settlement setl_ece7b2e5b801,CREDIT,{}
btxn_1471585152a6,btxn_1471585152a6,merch_custom_2,4842.41,2026-02-25T22:48:00,pay_8122ca44e17d,Settlement setl_964b23096ae5,CREDIT,{}
btxn_f1b599ecef0f,btxn_f1b599ecef0f,merch_custom_2,4068.29,2026-02-25T19:23:00,pay_c8b983de258e,Settlement setl_13670249c2be,CREDIT,{}
btxn_758e544633d2,btxn_758e544633d2,merch_custom_2,3069.45,2026-02-26T12:34:00,pay_f1663284ebd6,Settlement setl_4f0625621363,CREDIT,{}
btxn_0b947910a8a4,btxn_0b947910a8a4,merch_custom_2,3801.22,2026-02-25T08:48:00,pay_a8bfe2abbde8,Settlement setl_b8b847c306fc,CREDIT,{}
btxn_55c372135d0d,btxn_55c372135d0d,merch_custom_2,3973.45,2026-02-27T10:54:00,pay_01d0d907aafd,Settlement setl_f33173873b43,CREDIT,{}
btxn_dd93f3eed565,btxn_dd93f3eed565,merch_custom_2,2874.58,2026-02-24T21:55:00,pay_862f7eb12788,Settlement setl_23f2a6934b62,CREDIT,{}
btxn_1af27fc894d8,btxn_1af27fc894d8,merch_custom_2,1797.96,2026-02-25T10:04:00,pay_c0438e8d7da2,Settlement setl_058fa569caea,CREDIT,{}
btxn_f23db793dcac,btxn_f23db793dcac,merch_custom_2,2051.05,2026-02-22T03:47:00,pay_2d3607c8f53d,Settlement setl_aa54c8f52ce3,CREDIT,{}
btxn_4879fc0d9945,btxn_4879fc0d9945,merch_custom_2,2644.38,2026-02-24T07:41:00,pay_e36856cbaa3c,Settlement setl_f815ecade85c,CREDIT,{}
btxn_24e2d9874bc0,btxn_24e2d9874bc0,merch_custom_2,2380.14,2026-02-27T13:49:00,pay_2384200cd14e,Settlement setl_86583751bc65,CREDIT,{}
btxn_56f034d3ee65,btxn_56f034d3ee65,merch_custom_2,1629.4,2026-02-27T05:37:00,pay_620752c48c40,Settlement setl_fd66494768f0,CREDIT,{}
btxn_1ca5c40382d9,btxn_1ca5c40382d9,merch_custom_2,4622.93,2026-02-24T04:40:00,pay_8313b6217040,Settlement setl_301a8d114aa8,CREDIT,{}
btxn_59c6014ddca5,btxn_59c6014ddca5,merch_custom_2,3694.59,2026-02-24T23:11:00,pay_76820ac1cf54,Settlement setl_ff0f2cf28b94,CREDIT,{}
btxn_56b3a9f14bb7,btxn_56b3a9f14bb7,merch_custom_2,1336.01,2026-02-27T00:18:00,pay_50d14af77371,Settlement setl_cdbe0655c148,CREDIT,{}
btxn_ad009bad8690,btxn_ad009bad8690,merch_custom_2,2420.16,2026-02-22T11:09:00,pay_479da9038a49,Settlement setl_c04022f670de,CREDIT,{}
btxn_5f89b022ddd5,btxn_5f89b022ddd5,merch_custom_2,496.83,2026-02-28T01:15:00,pay_eac4531bceb7,Settlement setl_3b7a93685319,CREDIT,{}
btxn_63b00d0a45c6,btxn_63b00d0a45c6,merch_custom_2,959.65,2026-02-26T11:22:00,pay_c960113774bd,Settlement setl_4f7ad30f9f34,CREDIT,{}
btxn_cc38c338deff,btxn_cc38c338deff,merch_custom_2,1912.93,2026-02-25T17:56:00,pay_f55a674906b5,Settlement setl_2e142f8e7336,CREDIT,{}
btxn_07d1c8d0e472,btxn_07d1c8d0e472,merch_custom_2,2139.14,2026-02-27T13:27:00,pay_a09dd6eaeb3c,Settlement setl_a10238dc5733,CREDIT,{}
btxn_808396aa3005,btxn_808396aa3005,merch_custom_2,2408.0,2026-02-23T06:45:00,pay_c578ac7bdfa2,Settlement setl_ee79152cbd4c,CREDIT,{}
btxn_e7f0025170d9,btxn_e7f0025170d9,merch_custom_2,2484.57,2026-02-22T16:33:00,pay_ec12b7b06d99,Settlement setl_8071651b20d0,CREDIT,{}
btxn_ba95b5b699de,btxn_ba95b5b699de,merch_custom_2,4029.93,2026-02-26T05:21:00,pay_853dd74b64e5,Settlement setl_afa6e8cc36d0,CREDIT,{}
btxn_5eab644bb3a8,btxn_5eab644bb3a8,merch_custom_2,1312.51,2026-02-22T02:43:00,pay_24c6d182ce7c,Settlement setl_ac71340543b4,CREDIT,{}
btxn_333aaf819e29,btxn_333aaf819e29,merch_custom_2,1020.06,2026-02-22T06:38:00,pay_e77ed2eab417,Settlement setl_c2cf14ab6200,CREDIT,{}
btxn_94b2e3f24f29,btxn_94b2e3f24f29,merch_custom_2,4563.65,2026-02-24T01:29:00,pay_eb4c6881e647,Settlement setl_5702d74be507,CREDIT,{}
btxn_42132a6f674c,btxn_42132a6f674c,merch_custom_2,4353.96,2026-02-22T13:28:00,pay_f738537dde19,Settlement setl_51b0e2798693,CREDIT,{}
btxn_8c500734ed0a,btxn_8c500734ed0a,merch_custom_2,4499.41,2026-02-23T01:21:00,pay_351e12cf0f12,Settlement setl_9e90a486731f,CREDIT,{}
btxn_309cbc994ba9,btxn_309cbc994ba9,merch_custom_2,1353.88,2026-02-22T08:20:00,pay_5628114f37ed,Settlement setl_711b81bae117,CREDIT,{}
btxn_d0b1e98d2bb7,btxn_d0b1e98d2bb7,merch_custom_2,1984.45,2026-02-26T15:59:00,pay_07f9d2e7fb81,Settlement setl_5b7e56ee9060,CREDIT,{}
btxn_03f067921ed3,btxn_03f067921ed3,merch_custom_2,4195.23,2026-02-26T09:18:00,pay_912d3d4a2791,Settlement setl_9995563c95ea,CREDIT,{}
btxn_d1f5fff4fe54,btxn_d1f5fff4fe54,merch_custom_2,218.51,2026-02-26T00:49:00,pay_7203730ae718,Settlement setl_7d2199072100,CREDIT,{}
btxn_3b3f944cfa34,btxn_3b3f944cfa34,merch_custom_2,1865.74,2026-02-26T12:37:00,pay_487789a2d58a,Settlement setl_2fb3e9a8b17a,CREDIT,{}
btxn_93dc6e2bc963,btxn_93dc6e2bc963,merch_custom_2,3726.57,2026-02-25T12:21:00,pay_da1901765aa9,Settlement setl_7f213822b886,CREDIT,{}
btxn_b40ade65567d,btxn_b40ade65567d,merch_custom_2,3357.14,2026-02-26T10:16:00,wrong_pay_8aac52be7420,Settlement setl_1cedb19c1815,CREDIT,{}
btxn_d9096b565818,btxn_d9096b565818,merch_custom_2,1237.3,2026-02-25T03:08:00,pay_800536f10c05,Settlement setl_226dbee245b3,CREDIT,{}
btxn_ab26223c95be,btxn_ab26223c95be,merch_custom_2,1709.97,2026-02-23T17:21:00,pay_a4eeaa03b02c,Settlement setl_747e8c973f17,CREDIT,{}
btxn_917dde640c8f,btxn_917dde640c8f,merch_custom_2,4508.33,2026-02-25T12:30:00,pay_57fdc740fe99,Settlement setl_95f979cd1469,CREDIT,{}
btxn_6be496e2c596,btxn_6be496e2c596,merch_custom_2,4199.19,2026-02-22T23:36:00,pay_0b6ec9b38203,Settlement setl_3d1a995d81c8,CREDIT,{}
btxn_5a06a1465b66,btxn_5a06a1465b66,merch_custom_2,1183.39,2026-02-26T07:59:00,pay_7beb8c744f46,Settlement setl_b5a874ee4fd8,CREDIT,{}
btxn_927746a5b053,btxn_927746a5b053,merch_custom_2,380.62,2026-02-27T17:00:00,pay_46caf963656d,Settlement setl_620b083ed7ec,CREDIT,{}
btxn_88e48726b85d,btxn_88e48726b85d,merch_custom_2,3600.48,2026-02-24T06:42:00,pay_aa645b723e46,Settlement setl_c9e559003c77,CREDIT,{}
btxn_9060da14bbae,btxn_9060da14bbae,merch_custom_2,258.29,2026-02-24T13:15:00,pay_4ab32b4c5930,Settlement setl_4fa037380f4a,CREDIT,{}
btxn_e604e52b6830,btxn_e604e52b6830,merch_custom_2,3158.35,2026-02-24T08:31:00,pay_3f64e45eefd2,Settlement setl_8b7dd749b0cb,CREDIT,{}
btxn_2ffa71b1f30a,btxn_2ffa71b1f30a,merch_custom_2,3477.7,2026-02-23T10:07:00,pay_0fe9da6ff6fe,Settlement setl_2a0794682470,CREDIT,{}
btxn_008f538cc4b9,btxn_008f538cc4b9,merch_custom_2,4879.58,2026-02-26T19:47:00,pay_c468b5a27394,Settlement setl_ebf69a5b6fe3,CREDIT,{}
btxn_164bfce5407a,btxn_164bfce5407a,merch_custom_2,1236.45,2026-02-23T22:57:00,pay_d15338833a8b,Settlement setl_1770ca5dd1bf,CREDIT,{}
