id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_batch1_0185,setl_batch1_0185,merch_custom_1,799.45,2026-02-15T16:04:00,pay_batch1_0185,processed,{}
setl_batch1_0186,setl_batch1_0186,merch_custom_1,2180.11,2026-02-12T21:23:00,pay_batch1_0186,processed,{}
setl_batch1_0187,setl_batch1_0187,merch_custom_1,1032.78,2026-02-12T06:41:00,pay_batch1_0187,processed,{}
setl_batch1_0188,setl_batch1_0188,merch_custom_1,643.57,2026-02-13T13:08:00,pay_batch1_0188,processed,{}
setl_batch1_0189,setl_batch1_0189,merch_custom_1,3745.86,2026-02-16T02:47:00,pay_batch1_0189,processed,{}
setl_batch1_0190,setl_batch1_0190,merch_custom_1,3343.99,2026-02-13T01:55:00,pay_batch1_0190,processed,{}
setl_batch1_0191,setl_batch1_0191,merch_custom_1,3363.56,2026-02-19T17:58:00,pay_batch1_0191,processed,{}
setl_batch1_0192,setl_batch1_0192,merch_custom_1,3246.25,2026-02-15T22:11:00,pay_batch1_0192,processed,{}
setl_batch1_0193,setl_batch1_0193,merch_custom_1,1135.03,2026-02-16T23:37:00,pay_batch1_0193,processed,{}
setl_batch1_0194,setl_batch1_0194,merch_custom_1,2192.78,2026-02-14T14:50:00,pay_batch1_0194,processed,{}
setl_batch1_0195,setl_batch1_0195,merch_custom_1,111.96,2026-02-17T01:25:00,pay_batch1_0195,processed,{}
setl_batch1_0196,setl_batch1_0196,merch_custom_1,486.1,2026-02-14T20:12:00,pay_batch1_0196,processed,{}
setl_batch1_0197,setl_batch1_0197,merch_custom_1,1239.04,2026-02-12T01:04:00,pay_batch1_0197,processed,{}
setl_batch1_0198,setl_batch1_0198,merch_custom_1,2767.76,2026-02-17T05:47:00,pay_batch1_0198,processed,{}
setl_batch1_0199,setl_batch1_0199,merch_custom_1,3354.72,2026-02-13T03:27:00,pay_batch1_0199,processed,{}
