id,external_id,merchant_id,amount,currency,payment_time,customer_reference,order_reference,status,metadata_json
pay_0a1419e43330,pay_0a1419e43330,merch_custom_2,898.59,INR,2026-02-25T17:58:00,cust_647,order_9490,captured,{}
pay_1e2d2b72d4a2,pay_1e2d2b72d4a2,merch_custom_2,4397.37,INR,2026-02-22T14:30:00,cust_784,order_9628,captured,{}
pay_4bf9a6d170da,pay_4bf9a6d170da,merch_custom_2,917.5,INR,2026-02-24T15:06:00,cust_125,order_5223,captured,{}
pay_83a9448fd274,pay_83a9448fd274,merch_custom_2,3178.46,INR,2026-02-25T20:21:00,cust_861,order_9257,captured,{}
pay_3e5d4a33a706,pay_3e5d4a33a706,merch_custom_2,2683.89,INR,2026-02-22T06:57:00,cust_399,order_3916,captured,{}
pay_d0000f224c5e,pay_d0000f224c5e,merch_custom_2,2018.12,INR,2026-02-22T10:39:00,cust_608,order_9800,captured,{}
pay_7e51c0b73016,pay_7e51c0b73016,merch_custom_2,1421.1,INR,2026-02-22T03:49:00,cust_331,order_8729,captured,{}
pay_64fa41ef8cdf,pay_64fa41ef8cdf,merch_custom_2,4401.8,INR,2026-02-22T11:42:00,cust_839,order_1376,captured,{}
pay_ebc5b7106c57,pay_ebc5b7106c57,merch_custom_2,2504.71,INR,2026-02-26T13:02:00,cust_883,order_8829,captured,{}
pay_ed362c5e42b5,pay_ed362c5e42b5,merch_custom_2,1040.9,INR,2026-02-24T03:36:00,cust_664,order_7169,captured,{}
pay_c4551a0e6df1,pay_c4551a0e6df1,merch_custom_2,3272.34,INR,2026-02-22T01:14:00,cust_637,order_9698,captured,{}
pay_34478c47cb57,pay_34478c47cb57,merch_custom_2,1014.33,INR,2026-02-23T13:18:00,cust_872,order_4065,captured,{}
pay_7c56951ed508,pay_7c56951ed508,merch_custom_2,35.5,INR,2026-02-25T08:27:00,cust_781,order_2341,captured,{}
pay_a74db0ec3011,pay_a74db0ec3011,merch_custom_2,3337.47,INR,2026-02-24T20:36:00,cust_974,order_6697,captured,{}
pay_743db36d5189,pay_743db36d5189,merch_custom_2,4781.87,INR,2026-02-24T12:09:00,cust_858,order_3966,captured,{}
pay_d409633886eb,pay_d409633886eb,merch_custom_2,4586.55,INR,2026-02-26T02:23:00,cust_311,order_1881,captured,{}
pay_37d48710478a,pay_37d48710478a,merch_custom_2,4173.98,INR,2026-02-24T05:38:00,cust_767,order_2653,captured,{}
pay_8e977f5d42ba,pay_8e977f5d42ba,merch_custom_2,3318.26,INR,2026-02-25T08:36:00,cust_266,order_6051,captured,{}
pay_1f3bcf86f848,pay_1f3bcf86f848,merch_custom_2,2608.91,INR,2026-02-25T01:19:00,cust_394,order_5655,captured,{}
pay_f038d7feec70,pay_f038d7feec70,merch_custom_2,3271.42,INR,2026-02-25T01:22:00,cust_846,order_2396,captured,{}
pay_21f37e668e27,pay_21f37e668e27,merch_custom_2,4535.65,INR,2026-02-25T06:02:00,cust_645,order_9324,captured,{}
pay_a863cfd4a2ba,pay_a863cfd4a2ba,merch_custom_2,2303.68,INR,2026-02-21T04:18:00,cust_371,order_6502,captured,{}
pay_4924f02d50b4,pay_4924f02d50b4,merch_custom_2,1369.34,INR,2026-02-22T17:12:00,cust_911,order_4522,captured,{}
pay_f223770e5b95,pay_f223770e5b95,merch_custom_2,2298.49,INR,2026-02-24T07:01:00,cust_273,order_5429,captured,{}
pay_3f3b724f3101,pay_3f3b724f3101,merch_custom_2,2502.08,INR,2026-02-23T09:33:00,cust_833,order_1516,captured,{}
pay_a4b662756aea,pay_a4b662756aea,merch_custom_2,680.77,INR,2026-02-26T11:44:00,cust_464,order_7079,captured,{}
pay_e08f96ccbcda,pay_e08f96ccbcda,merch_custom_2,2754.27,INR,2026-02-23T19:46:00,cust_147,order_2898,captured,{}
pay_56bdac3a6f39,pay_56bdac3a6f39,merch_custom_2,3154.79,INR,2026-02-25T05:57:00,cust_434,order_5167,captured,{}
pay_5648db076e40,pay_5648db076e40,merch_custom_2,3512.71,INR,2026-02-26T23:42:00,cust_355,order_8741,captured,{}
pay_ec044b39c009,pay_ec044b39c009,merch_custom_2,2706.35,INR,2026-02-25T18:14:00,cust_993,order_6300,captured,{}
pay_11eb7733b5b1,pay_11eb7733b5b1,merch_custom_2,3821.58,INR,2026-02-23T23:27:00,cust_815,order_6826,captured,{}
pay_98cf1c22edcd,pay_98cf1c22edcd,merch_custom_2,2448.28,INR,2026-02-21T18:39:00,cust_760,order_2659,captured,{}
pay_9bb8abea55b3,pay_9bb8abea55b3,merch_custom_2,2776.91,INR,2026-02-25T09:58:00,cust_605,order_2124,captured,{}
pay_29021428010a,pay_29021428010a,merch_custom_2,597.88,INR,2026-02-22T15:22:00,cust_247,order_6918,captured,{}
pay_5db7452e57a7,pay_5db7452e57a7,merch_custom_2,3157.36,INR,2026-02-26T06:22:00,cust_179,order_8165,captured,{}
pay_0fd4f21db13e,pay_0fd4f21db13e,merch_custom_2,4628.34,INR,2026-02-26T13:03:00,cust_823,order_8207,captured,{}
pay_a3e09adb6382,pay_a3e09adb6382,merch_custom_2,878.79,INR,2026-02-22T01:13:00,cust_635,order_3620,captured,{}
pay_25694ccca897,pay_25694ccca897,merch_custom_2,3229.61,INR,2026-02-21T17:10:00,cust_897,order_2947,captured,{}
pay_a2089fc4ee04,pay_a2089fc4ee04,merch_custom_2,190.39,INR,2026-02-26T07:30:00,cust_928,order_7244,captured,{}
pay_eb41c3a75ff7,pay_eb41c3a75ff7,merch_custom_2,1615.9,INR,2026-02-22T13:59:00,cust_342,order_9496,captured,{}
pay_ef89c766fbc4,pay_ef89c766fbc4,merch_custom_2,1370.55,INR,2026-02-21T20:34:00,cust_168,order_1290,captured,{}
pay_6a0c6b4c181d,pay_6a0c6b4c181d,merch_custom_2,3075.83,INR,2026-02-23T04:43:00,cust_872,order_8194,captured,{}
pay_acd13c5597c1,pay_acd13c5597c1,merch_custom_2,2055.83,INR,2026-02-21T01:14:00,cust_167,order_3722,captured,{}
pay_46b82eee8c85,pay_46b82eee8c85,merch_custom_2,1952.66,INR,2026-02-22T06:33:00,cust_876,order_2345,captured,{}
pay_195a7d34b9cd,pay_195a7d34b9cd,merch_custom_2,3008.51,INR,2026-02-24T14:49:00,cust_652,order_8527,captured,{}
pay_8bf6ddd6bbc3,pay_8bf6ddd6bbc3,merch_custom_2,4916.63,INR,2026-02-22T13:31:00,cust_861,order_4842,captured,{}
pay_1893f9891213,pay_1893f9891213,merch_custom_2,4588.76,INR,2026-02-23T16:12:00,cust_489,order_6354,captured,{}
pay_92f35c4cb1a6,pay_92f35c4cb1a6,merch_custom_2,1776.2,INR,2026-02-26T01:48:00,cust_891,order_7254,captured,{}
pay_cbe4a2745a4e,pay_cbe4a2745a4e,merch_custom_2,2337.47,INR,2026-02-23T17:23:00,cust_424,order_9032,captured,{}
pay_22e6847e3629,pay_22e6847e3629,merch_custom_2,4649.83,INR,2026-02-25T10:57:00,cust_131,order_4018,captured,{}
pay_1ed4480aacc4,pay_1ed4480aacc4,merch_custom_2,3694.95,INR,2026-02-24T23:28:00,cust_635,order_5627,captured,{}
pay_92946af4bcb1,pay_92946af4bcb1,merch_custom_2,3857.0,INR,2026-02-25T15:56:00,cust_331,order_8689,captured,{}
pay_026a77163e50,pay_026a77163e50,merch_custom_2,1892.3,INR,2026-02-23T10:15:00,cust_307,order_2245,captured,{}
pay_f52fec12797a,pay_f52fec12797a,merch_custom_2,3540.44,INR,2026-02-23T18:59:00,cust_995,order_7997,captured,{}
pay_bcea02ea6d89,pay_bcea02ea6d89,merch_custom_2,2392.97,INR,2026-02-22T14:59:00,cust_440,order_2015,captured,{}
pay_32c796a85c2c,pay_32c796a85c2c,merch_custom_2,242.38,INR,2026-02-21T12:33:00,cust_239,order_6344,captured,{}
pay_4b155e4e0485,pay_4b155e4e0485,merch_custom_2,1406.68,INR,2026-02-22T21:54:00,cust_206,order_3493,captured,{}
pay_b8aaec9b7cc0,pay_b8aaec9b7cc0,merch_custom_2,363.92,INR,2026-02-23T16:59:00,cust_296,order_7208,captured,{}
pay_0b4978cac23e,pay_0b4978cac23e,merch_custom_2,2471.42,INR,2026-02-22T17:05:00,cust_399,order_5254,captured,{}
pay_95fab289c31a,pay_95fab289c31a,merch_custom_2,3893.85,INR,2026-02-23T18:52:00,cust_788,order_1797,captured,{}
pay_abb5c65fd74a,pay_abb5c65fd74a,merch_custom_2,1123.89,INR,2026-02-24T01:52:00,cust_889,order_4779,captured,{}
pay_3e6870951510,pay_3e6870951510,merch_custom_2,3260.08,INR,2026-02-26T19:04:00,cust_928,order_6247,captured,{}
pay_2ccd6eb8ec77,pay_2ccd6eb8ec77,merch_custom_2,1456.42,INR,2026-02-21T21:35:00,cust_298,order_3835,captured,{}
pay_2ee15414e565,pay_2ee15414e565,merch_custom_2,4603.28,INR,2026-02-23T23:23:00,cust_464,order_6552,captured,{}
pay_53db4ec922ae,pay_53db4ec922ae,merch_custom_2,2334.77,INR,2026-02-25T02:01:00,cust_900,order_7937,captured,{}
pay_c3f8874b99a7,pay_c3f8874b99a7,merch_custom_2,1012.48,INR,2026-02-23T13:10:00,cust_447,order_6612,captured,{}
pay_d6d6e18dfdf2,pay_d6d6e18dfdf2,merch_custom_2,3881.68,INR,2026-02-22T19:21:00,cust_416,order_4112,captured,{}
pay_bd46fe051f07,pay_bd46fe051f07,merch_custom_2,2072.92,INR,2026-02-25T08:52:00,cust_983,order_9900,captured,{}
pay_e964792762e6,pay_e964792762e6,merch_custom_2,2585.51,INR,2026-02-23T08:55:00,cust_475,order_9694,captured,{}
pay_73ba2d82b32d,pay_73ba2d82b32d,merch_custom_2,3709.85,INR,2026-02-23T21:01:00,cust_278,order_8473,captured,{}
pay_f90d0f2d43b0,pay_f90d0f2d43b0,merch_custom_2,3219.21,INR,2026-02-21T04:13:00,cust_328,order_8451,captured,{}
pay_466d37b7f387,pay_466d37b7f387,merch_custom_2,4045.53,INR,2026-02-26T07:34:00,cust_616,order_1668,captured,{}
pay_ed184cd37d57,pay_ed184cd37d57,merch_custom_2,4756.81,INR,2026-02-22T05:42:00,cust_214,order_7455,captured,{}
pay_f8cc7dabe3e4,pay_f8cc7dabe3e4,merch_custom_2,1117.87,INR,2026-02-22T15:11:00,cust_963,order_1587,captured,{}
pay_69d1d5b7127a,pay_69d1d5b7127a,merch_custom_2,2382.21,INR,2026-02-23T07:45:00,cust_812,order_2532,captured,{}
pay_ae058f29581a,pay_ae058f29581a,merch_custom_2,3776.89,INR,2026-02-24T11:21:00,cust_726,order_1614,captured,{}
pay_3a0ccbb3c95f,pay_3a0ccbb3c95f,merch_custom_2,98.31,INR,2026-02-25T08:36:00,cust_649,order_8897,captured,{}
pay_f106c3d35ae1,pay_f106c3d35ae1,merch_custom_2,4443.87,INR,2026-02-26T19:50:00,cust_644,order_6366,captured,{}
pay_8e55ac6c5b18,pay_8e55ac6c5b18,merch_custom_2,3663.47,INR,2026-02-23T11:15:00,cust_562,order_5265,captured,{}
pay_f6328adf6ba8,pay_f6328adf6ba8,merch_custom_2,4221.36,INR,2026-02-21T13:45:00,cust_121,order_3854,captured,{}
pay_7e1508b038d9,pay_7e1508b038d9,merch_custom_2,2225.48,INR,2026-02-24T23:41:00,cust_566,order_9402,captured,{}
pay_8122ca44e17d,pay_8122ca44e17d,merch_custom_2,4842.41,INR,2026-02-24T20:48:00,cust_502,order_6997,captured,{}
pay_c8b983de258e,pay_c8b983de258e,merch_custom_2,4068.29,INR,2026-02-24T17:23:00,cust_905,order_6486,captured,{}
pay_f1663284ebd6,pay_f1663284ebd6,merch_custom_2,3069.45,INR,2026-02-25T10:34:00,cust_426,order_9556,captured,{}
pay_a8bfe2abbde8,pay_a8bfe2abbde8,merch_custom_2,3801.22,INR,2026-02-24T06:48:00,cust_677,order_3603,captured,{}
pay_2945c7b1b7b0,pay_2945c7b1b7b0,merch_custom_2,157.15,INR,2026-02-22T21:52:00,cust_426,order_2598,captured,{}
pay_01d0d907aafd,pay_01d0d907aafd,merch_custom_2,3973.45,INR,2026-02-26T08:54:00,cust_183,order_5891,captured,{}
pay_862f7eb12788,pay_862f7eb12788,merch_custom_2,2874.58,INR,2026-02-23T19:55:00,cust_262,order_9794,captured,{}
pay_c0438e8d7da2,pay_c0438e8d7da2,merch_custom_2,1797.96,INR,2026-02-24T08:04:00,cust_664,order_6803,captured,{}
pay_2d3607c8f53d,pay_2d3607c8f53d,merch_custom_2,2051.05,INR,2026-02-21T01:47:00,cust_724,order_7816,captured,{}
pay_e36856cbaa3c,pay_e36856cbaa3c,merch_custom_2,2644.38,INR,2026-02-23T05:41:00,cust_237,order_4334,captured,{}
pay_2384200cd14e,pay_2384200cd14e,merch_custom_2,2380.14,INR,2026-02-26T11:49:00,cust_117,order_1041,captured,{}
pay_620752c48c40,pay_620752c48c40,merch_custom_2,1629.4,INR,2026-02-26T03:37:00,cust_557,order_4526,captured,{}
pay_8313b6217040,pay_8313b6217040,merch_custom_2,4622.93,INR,2026-02-23T02:40:00,cust_398,order_8113,captured,{}
pay_76820ac1cf54,pay_76820ac1cf54,merch_custom_2,3694.59,INR,2026-02-23T21:11:00,cust_203,order_7102,captured,{}
pay_50d14af77371,pay_50d14af77371,merch_custom_2,1336.01,INR,2026-02-25T22:18:00,cust_331,order_6208,captured,{}
pay_479da9038a49,pay_479da9038a49,merch_custom_2,2420.16,INR,2026-02-21T09:09:00,cust_157,order_7581,captured,{}
pay_eac4531bceb7,pay_eac4531bceb7,merch_custom_2,496.83,INR,2026-02-26T23:15:00,cust_582,order_7148,captured,{}
pay_c960113774bd,pay_c960113774bd,merch_custom_2,959.65,INR,2026-02-25T09:22:00,cust_512,order_2156,captured,{}
pay_f55a674906b5,pay_f55a674906b5,merch_custom_2,1912.93,INR,2026-02-24T15:56:00,cust_694,order_9095,captured,{}
pay_a09dd6eaeb3c,pay_a09dd6eaeb3c,merch_custom_2,2139.14,INR,2026-02-26T11:27:00,cust_589,order_2216,captured,{}
pay_c578ac7bdfa2,pay_c578ac7bdfa2,merch_custom_2,2408.0,INR,2026-02-22T04:45:00,cust_550,order_9238,captured,{}
pay_ec12b7b06d99,pay_ec12b7b06d99,merch_custom_2,2484.57,INR,2026-02-21T14:33:00,cust_721,order_9420,captured,{}
pay_853dd74b64e5,pay_853dd74b64e5,merch_custom_2,4029.93,INR,2026-02-25T03:21:00,cust_486,order_2155,captured,{}
pay_24c6d182ce7c,pay_24c6d182ce7c,merch_custom_2,1312.51,INR,2026-02-21T00:43:00,cust_807,order_2811,captured,{}
pay_e77ed2eab417,pay_e77ed2eab417,merch_custom_2,1020.06,INR,2026-02-21T04:38:00,cust_616,order_1889,captured,{}
pay_eb4c6881e647,pay_eb4c6881e647,merch_custom_2,4563.65,INR,2026-02-22T23:29:00,cust_747,order_2409,captured,{}
pay_f738537dde19,pay_f738537dde19,merch_custom_2,4353.96,INR,2026-02-21T11:28:00,cust_277,order_2237,captured,{}
pay_351e12cf0f12,pay_351e12cf0f12,merch_custom_2,4499.41,INR,2026-02-21T23:21:00,cust_860,order_3795,captured,{}
pay_5628114f37ed,pay_5628114f37ed,merch_custom_2,1353.88,INR,2026-02-21T06:20:00,cust_173,order_5808,captured,{}
pay_d6f265f500e8,pay_d6f265f500e8,merch_custom_2,4178.0,INR,2026-02-21T06:42:00,cust_717,order_6487,captured,{}
pay_07f9d2e7fb81,pay_07f9d2e7fb81,merch_custom_2,1984.45,INR,2026-02-25T13:59:00,cust_303,order_2345,captured,{}
pay_912d3d4a2791,pay_912d3d4a2791,merch_custom_2,4195.23,INR,2026-02-25T07:18:00,cust_176,order_3297,captured,{}
pay_7203730ae718,pay_7203730ae718,merch_custom_2,218.51,INR,2026-02-24T22:49:00,cust_534,order_3458,captured,{}
pay_487789a2d58a,pay_487789a2d58a,merch_custom_2,1865.74,INR,2026-02-25T10:37:00,cust_310,order_9080,captured,{}
pay_da1901765aa9,pay_da1901765aa9,merch_custom_2,3802.62,INR,2026-02-24T10:21:00,cust_159,order_7411,captured,{}
pay_8aac52be7420,pay_8aac52be7420,merch_custom_2,3357.14,INR,2026-02-25T08:16:00,cust_506,order_9350,captured,{}
pay_800536f10c05,pay_800536f10c05,merch_custom_2,1237.3,INR,2026-02-24T01:08:00,cust_646,order_5070,captured,{}
pay_a4eeaa03b02c,pay_a4eeaa03b02c,merch_custom_2,1709.97,INR,2026-02-22T15:21:00,cust_369,order_9137,captured,{}
pay_57fdc740fe99,pay_57fdc740fe99,merch_custom_2,4508.33,INR,2026-02-24T10:30:00,cust_925,order_2711,captured,{}
pay_0b6ec9b38203,pay_0b6ec9b38203,merch_custom_2,4199.19,INR,2026-02-21T21:36:00,cust_980,order_4708,captured,{}
pay_7beb8c744f46,pay_7beb8c744f46,merch_custom_2,1183.39,INR,2026-02-25T05:59:00,cust_335,order_4767,captured,{}
pay_46caf963656d,pay_46caf963656d,merch_custom_2,380.62,INR,2026-02-26T15:00:00,cust_681,order_9840,captured,{}
pay_aa645b723e46,pay_aa645b723e46,merch_custom_2,3600.48,INR,2026-02-23T04:42:00,cust_840,order_5203,captured,{}
pay_4ab32b4c5930,pay_4ab32b4c5930,merch_custom_2,258.29,INR,2026-02-23T11:15:00,cust_431,order_1015,captured,{}
pay_3f64e45eefd2,pay_3f64e45eefd2,merch_custom_2,3158.35,INR,2026-02-23T06:31:00,cust_145,order_5546,captured,{}
pay_0fe9da6ff6fe,pay_0fe9da6ff6fe,merch_custom_2,3477.7,INR,2026-02-22T08:07:00,cust_212,order_7974,captured,{}
pay_c468b5a27394,pay_c468b5a27394,merch_custom_2,4879.58,INR,2026-02-25T17:47:00,cust_915,order_6138,captured,{}
pay_d15338833a8b,pay_d15338833a8b,merch_custom_2,1236.45,INR,2026-02-22T20:57:00,cust_835,order_8772,captured,{}
pay_074fd64bcabd,pay_074fd64bcabd,merch_custom_2,3720.13,INR,2026-02-25T20:00:00,cust_989,order_4565,captured,{}
pay_387cbe947aaa,pay_387cbe947aaa,merch_custom_2,2135.65,INR,2026-02-23T00:09:00,cust_552,order_2236,captured,{}
pay_3661e96f73fb,pay_3661e96f73fb,merch_custom_2,665.5,INR,2026-02-26T21:35:00,cust_872,order_6313,captured,{}
pay_f6a62c0312dc,pay_f6a62c0312dc,merch_custom_2,3903.8,INR,2026-02-24T21:48:00,cust_246,order_5029,captured,{}
pay_e8e876ff154e,pay_e8e876ff154e,merch_custom_2,4676.59,INR,2026-02-21T00:20:00,cust_643,order_2108,captured,{}
pay_20f11666bb6c,pay_20f11666bb6c,merch_custom_2,2369.71,INR,2026-02-23T19:00:00,cust_850,order_2034,captured,{}
pay_4f1ee81e1674,pay_4f1ee81e1674,merch_custom_2,3207.69,INR,2026-02-26T21:25:00,cust_854,order_3643,captured,{}
pay_50cb11c55223,pay_50cb11c55223,merch_custom_2,2007.64,INR,2026-02-25T05:59:00,cust_646,order_6931,captured,{}
pay_aa7e612cde42,pay_aa7e612cde42,merch_custom_2,3584.96,INR,2026-02-23T00:51:00,cust_971,order_3279,captured,{}
pay_5670ad8e24d5,pay_5670ad8e24d5,merch_custom_2,69.13,INR,2026-02-24T07:55:00,cust_948,order_5750,captured,{}
pay_a425a683131e,pay_a425a683131e,merch_custom_2,4188.85,INR,2026-02-23T06:37:00,cust_241,order_4388,captured,{}
pay_90adc739a3f5,pay_90adc739a3f5,merch_custom_2,3855.61,INR,2026-02-25T19:51:00,cust_492,order_1546,captured,{}
pay_dfb1f25ffc8b,pay_dfb1f25ffc8b,merch_custom_2,3852.25,INR,2026-02-26T01:27:00,cust_220,order_9016,captured,{}
pay_6de1b08b0461,pay_6de1b08b0461,merch_custom_2,1113.16,INR,2026-02-24T23:41:00,cust_667,order_4690,captured,{}
pay_70419de60366,pay_70419de60366,merch_custom_2,1412.08,INR,2026-02-23T05:50:00,cust_705,order_5153,captured,{}
pay_d15c694752f6,pay_d15c694752f6,merch_custom_2,3190.98,INR,2026-02-26T05:50:00,cust_720,order_5249,captured,{}
pay_3f010e963b81,pay_3f010e963b81,merch_custom_2,3817.42,INR,2026-02-26T14:06:00,cust_824,order_4358,captured,{}
pay_c34e86ff3017,pay_c34e86ff3017,merch_custom_2,483.69,INR,2026-02-26T09:33:00,cust_441,order_8064,captured,{}
pay_50b92a1e96df,pay_50b92a1e96df,merch_custom_2,2803.19,INR,2026-02-26T04:51:00,cust_326,order_9038,captured,{}
pay_f1b67e692746,pay_f1b67e692746,merch_custom_2,798.44,INR,2026-02-25T20:45:00,cust_233,order_4347,captured,{}
pay_47c9c8639d0c,pay_47c9c8639d0c,merch_custom_2,2925.69,INR,2026-02-22T07:39:00,cust_931,order_2247,captured,{}
pay_1e84e5ab4ea8,pay_1e84e5ab4ea8,merch_custom_2,4704.96,INR,2026-02-26T09:03:00,cust_135,order_4539,captured,{}
pay_ea3981bb7cbe,pay_ea3981bb7cbe,merch_custom_2,3491.93,INR,2026-02-26T23:07:00,cust_721,order_5796,captured,{}
pay_cbcad7a64bfa,pay_cbcad7a64bfa,merch_custom_2,3787.02,INR,2026-02-23T05:52:00,cust_330,order_8347,captured,{}
pay_dcc5d71c62fa,pay_dcc5d71c62fa,merch_custom_2,1073.47,INR,2026-02-26T03:01:00,cust_593,order_7067,captured,{}
pay_e5066ae0185f,pay_e5066ae0185f,merch_custom_2,1927.45,INR,2026-02-21T08:50:00,cust_821,order_9391,captured,{}
pay_988e2c854cbb,pay_988e2c854cbb,merch_custom_2,2581.57,INR,2026-02-21T13:48:00,cust_286,order_4832,captured,{}
pay_fa22e90c587b,pay_fa22e90c587b,merch_custom_2,789.26,INR,2026-02-25T04:50:00,cust_520,order_5821,captured,{}
pay_26736c82bf16,pay_26736c82bf16,merch_custom_2,609.74,INR,2026-02-23T14:06:00,cust_318,order_5715,captured,{}
pay_8dd8a1b68c99,pay_8dd8a1b68c99,merch_custom_2,4037.92,INR,2026-02-22T18:07:00,cust_913,order_5668,captured,{}
pay_a9682c68cb2c,pay_a9682c68cb2c,merch_custom_2,3698.45,INR,2026-02-24T16:01:00,cust_191,order_8255,captured,{}
pay_53f33d5cc77c,pay_53f33d5cc77c,merch_custom_2,726.04,INR,2026-02-24T15:51:00,cust_988,order_2096,captured,{}
pay_25789b780fd9,pay_25789b780fd9,merch_custom_2,113.3,INR,2026-02-21T07:07:00,cust_513,order_1944,captured,{}
pay_a65bcf044bc2,pay_a65bcf044bc2,merch_custom_2,3609.92,INR,2026-02-21T07:32:00,cust_274,order_3448,captured,{}
pay_a0e3c7182c3b,pay_a0e3c7182c3b,merch_custom_2,3598.54,INR,2026-02-22T18:45:00,cust_632,order_7691,captured,{}
pay_c5ccc997e02e,pay_c5ccc997e02e,merch_custom_2,1124.48,INR,2026-02-26T07:26:00,cust_622,order_5865,captured,{}
pay_422227acfa2b,pay_422227acfa2b,merch_custom_2,3650.53,INR,2026-02-21T05:06:00,cust_309,order_4497,captured,{}
pay_0fea2417572e,pay_0fea2417572e,merch_custom_2,393.2,INR,2026-02-24T20:10:00,cust_614,order_2548,captured,{}
pay_6b5cbe3225fa,pay_6b5cbe3225fa,merch_custom_2,3083.74,INR,2026-02-22T17:26:00,cust_836,order_2004,captured,{}
