id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_bcd4a190f81f,btxn_bcd4a190f81f,merch_1d7b999b,10823.23,2026-01-06T18:31:00,pay_5b11fd6cdbd0,Settlement setl_10aeed09dd0b,CREDIT,{}
btxn_6ef60bf64a0c,btxn_6ef60bf64a0c,merch_1d7b999b,7726.78,2026-01-07T23:27:00,pay_d5c799f1f884,Settlement setl_672e5255bac7,CREDIT,{}
btxn_7c5ff275238a,btxn_7c5ff275238a,merch_1d7b999b,34117.35,2026-01-19T10:49:00,pay_78a091eec140,Settlement setl_6c82b6b84e9f,CREDIT,{}
btxn_89e69b6b4d11,btxn_89e69b6b4d11,merch_1d7b999b,25433.32,2026-01-05T22:19:00,pay_41a1cd42f5f5,Settlement setl_5139228944a5,CREDIT,{}
btxn_10ca737e1364,btxn_10ca737e1364,merch_1d7b999b,18758.3,2026-01-07T19:49:00,pay_4353c66d0a44,Settlement setl_52c0fd36ea3f,CREDIT,{}
btxn_8667e6f1e78b,btxn_8667e6f1e78b,merch_1d7b999b,24481.42,2026-01-05T13:56:00,pay_c1aaf28f66ab,Settlement setl_5df2652b3f6f,CREDIT,{}
btxn_32eda1c85768,btxn_32eda1c85768,merch_1d7b999b,43912.68,2026-02-01T04:05:00,pay_5ad6d8ab2b1e,Settlement setl_36ccc82c21af,CREDIT,{}
btxn_f68685c64c9f,btxn_f68685c64c9f,merch_1d7b999b,26682.04,2026-01-06T06:42:00,pay_9a1ee9ae4dac,Settlement setl_e7d7edc93b60,CREDIT,{}
btxn_aaa5f6524d31,btxn_aaa5f6524d31,merch_1d7b999b,20009.72,2026-01-23T22:23:00,pay_37ac3a006ca0,Settlement setl_a91646732c31,CREDIT,{}
btxn_2e0dc784b83a,btxn_2e0dc784b83a,merch_1d7b999b,12470.49,2026-01-04T12:01:00,pay_3e91fbcfee3d,Settlement setl_8e730996fe10,CREDIT,{}
btxn_3698d3be004d,btxn_3698d3be004d,merch_1d7b999b,3569.70,2026-01-22T03:14:00,pay_ddb59e67b9c8,Settlement setl_a16e672f8e89,CREDIT,{}
btxn_8f7a894c0a8a,btxn_8f7a894c0a8a,merch_1d7b999b,3635.78,2026-01-09T10:42:00,pay_5a90f480575d,Settlement setl_87c0ca99373a,CREDIT,{}
btxn_9faf98226a6d,btxn_9faf98226a6d,merch_1d7b999b,36195.29,2026-01-30T20:36:00,pay_a70c9c866b51,Settlement setl_73133bf2caa1,CREDIT,{}
btxn_7eb2385cf047,btxn_7eb2385cf047,merch_1d7b999b,40394.1,2026-01-08T05:06:00,pay_39d8d3eda326,Settlement setl_e7c0429ce27a,CREDIT,{}
btxn_c72509aedafb,btxn_c72509aedafb,merch_1d7b999b,23404.53,2026-01-25T03:43:00,pay_e78bdedc423f,Settlement setl_e0076b6cd2fa,CREDIT,{}
btxn_2a8a646b26e1,btxn_2a8a646b26e1,merch_1d7b999b,17031.2,2026-01-29T05:15:00,pay_bab78aee2f39,Settlement setl_15427e150cc6,CREDIT,{}
btxn_f28110a8dc1e,btxn_f28110a8dc1e,merch_1d7b999b,7095.1,2026-01-07T10:29:00,pay_4e8ed9608eb7,Settlement setl_18b8f88cb970,CREDIT,{}
btxn_f330da07d77b,btxn_f330da07d77b,merch_1d7b999b,43081.32,2026-01-19T05:03:00,pay_f34ffeddd9ac,Settlement setl_a5a7f6f8f257,CREDIT,{}
btxn_8104fa090943,btxn_8104fa090943,merch_1d7b999b,46325.71,2026-01-29T09:10:00,pay_4d40ffe6f1b3,Settlement setl_a4ebc612a80b,CREDIT,{}
btxn_444b11ccc96a,btxn_444b11ccc96a,merch_1d7b999b,43246.05,2026-01-30T03:10:00,pay_89bdfcd4eaaf,Settlement setl_76f23020e28a,CREDIT,{}
btxn_d54b9160a1b0,btxn_d54b9160a1b0,merch_1d7b999b,13333.63,2026-01-27T16:18:00,pay_8788d2f9f9dc,Settlement setl_1d96f5e9d1e6,CREDIT,{}
btxn_0c02d1e55a48,btxn_0c02d1e55a48,merch_1d7b999b,3141.78,2026-01-12T03:03:00,wrong_pay_5671d9b13610,Settlement setl_70f36ffdd645,CREDIT,{}
btxn_4dab8568aa8a,btxn_4dab8568aa8a,merch_1d7b999b,26603.19,2026-01-03T18:05:00,pay_d2f29aed59b2,Settlement setl_dca688c8288c,CREDIT,{}
btxn_2092078d7e71,btxn_2092078d7e71,merch_1d7b999b,33793.11,2026-01-09T14:07:00,pay_21cf58960601,Settlement setl_dede62ab3b42,CREDIT,{}
btxn_e03309552ccf,btxn_e03309552ccf,merch_1d7b999b,31007.14,2026-01-15T23:37:00,pay_32db618778d0,Settlement setl_fc7bae6faca8,CREDIT,{}
btxn_2c56b07ea539,btxn_2c56b07ea539,merch_1d7b999b,10292.53,2026-01-24T12:15:00,pay_ad380a4f91b4,Settlement setl_a806001daa7f,CREDIT,{}
btxn_6df51ea0d5e3,btxn_6df51ea0d5e3,merch_1d7b999b,32310.49,2026-01-16T12:59:00,pay_6b020d93ad2d,Settlement setl_9d376033371d,CREDIT,{}
btxn_fb7c560e1e82,btxn_fb7c560e1e82,merch_1d7b999b,49922.88,2026-01-05T04:34:00,pay_34a26bfa586d,Settlement setl_d7ecd7d6f49f,CREDIT,{}
btxn_88a834009424,btxn_88a834009424,merch_1d7b999b,46669.64,2026-01-30T04:56:00,pay_68412a6c09a6,Settlement setl_fb92826d1bc2,CREDIT,{}
btxn_db5ca552387a,btxn_db5ca552387a,merch_1d7b999b,21965.41,2026-01-20T00:19:00,pay_2c2f274b851e,Settlement setl_02eede1a3865,CREDIT,{}
btxn_d18daad3e34a,btxn_d18daad3e34a,merch_1d7b999b,27774.65,2026-01-31T23:06:00,pay_6440a02fed9b,Settlement setl_980d6bc3e408,CREDIT,{}
btxn_b98f71e3f3ae,btxn_b98f71e3f3ae,merch_1d7b999b,5441.1,2026-01-19T06:17:00,pay_4b4abbf54ee2,Settlement setl_7601ba577dfd,CREDIT,{}
btxn_54d4a4202c72,btxn_54d4a4202c72,merch_1d7b999b,17209.73,2026-01-23T22:54:00,pay_381fed9ae44e,Settlement setl_f7897d801ebd,CREDIT,{}
btxn_fe55c0000f86,btxn_fe55c0000f86,merch_1d7b999b,45276.29,2026-01-29T03:05:00,pay_fd55d5e057fb,Settlement setl_539a66adda27,CREDIT,{}
btxn_f192dd4bb5c9,btxn_f192dd4bb5c9,merch_1d7b999b,16744.47,2026-01-06T22:16:00,pay_75d7510b52ed,Settlement setl_8dfbf76544b1,CREDIT,{}
btxn_695b2a37c4e7,btxn_695b2a37c4e7,merch_1d7b999b,21441.58,2026-01-02T05:04:00,pay_39579b668ab0,Settlement setl_c24ed4250882,CREDIT,{}
btxn_70c08bc8332a,btxn_70c08bc8332a,merch_1d7b999b,18523.88,2026-01-19T06:27:00,pay_15d82e6cb4a6,Settlement setl_26da2fbb250c,CREDIT,{}
btxn_3924b13e8dce,btxn_3924b13e8dce,merch_1d7b999b,44959.18,2026-01-27T03:57:00,pay_25d0d6e732c8,Settlement setl_ff950bab2c02,CREDIT,{}
btxn_7525c3172b74,btxn_7525c3172b74,merch_1d7b999b,46295.61,2026-01-09T07:51:00,pay_74100e0c8c25,Settlement setl_2e36dc9d0c59,CREDIT,{}
btxn_5d7115b9479a,btxn_5d7115b9479a,merch_1d7b999b,36854.57,2026-01-12T15:51:00,pay_ee129ac8f7e0,Settlement setl_6e832e09ae1c,CREDIT,{}
btxn_af188635a428,btxn_af188635a428,merch_1d7b999b,35093.78,2026-01-14T03:54:00,pay_ec29a43f767c,Settlement setl_adfdef9aae72,CREDIT,{}
btxn_559f73b0d44b,btxn_559f73b0d44b,merch_1d7b999b,45930.75,2026-01-13T11:52:00,pay_9c25e4b30b00,Settlement setl_aa5f096c88d6,CREDIT,{}
btxn_eb90ec2dd885,btxn_eb90ec2dd885,merch_1d7b999b,9737.18,2026-01-12T10:55:00,pay_301bf5ec69e9,Settlement setl_8d0233401d56,CREDIT,{}
btxn_811492c80e92,btxn_811492c80e92,merch_1d7b999b,25008.95,2026-01-23T19:21:00,pay_7b302e986fbf,Settlement setl_792e0ebabebb,CREDIT,{}
btxn_bd4a3bfcb1ef,btxn_bd4a3bfcb1ef,merch_1d7b999b,13134.64,2026-01-20T10:02:00,pay_6dbd2f831424,Settlement setl_8ac62ae93f14,CREDIT,{}
btxn_51e299e1d9d3,btxn_51e299e1d9d3,merch_1d7b999b,36454.4,2026-01-12T15:38:00,pay_92b34a632270,Settlement setl_70cab82b5fed,CREDIT,{}
btxn_ef1262267994,btxn_ef1262267994,merch_1d7b999b,28871.74,2026-01-10T03:45:00,pay_2a76510dfc88,Settlement setl_1405755b8e28,CREDIT,{}
btxn_52047dae7ddd,btxn_52047dae7ddd,merch_1d7b999b,40344.89,2026-01-24T01:47:00,pay_547ed4fcede6,Settlement setl_5498e6cc72c6,CREDIT,{}
btxn_2e059d778ab5,btxn_2e059d778ab5,merch_1d7b999b,46499.86,2026-01-31T12:39:00,pay_83e104a886de,Settlement setl_6c6adec5d9b3,CREDIT,{}
btxn_e5beeeca5963,btxn_e5beeeca5963,merch_1d7b999b,36015.74,2026-01-11T18:19:00,pay_48b297fef873,Settlement setl_818364b732f8,CREDIT,{}
btxn_2aa3eb0e5f2b,btxn_2aa3eb0e5f2b,merch_1d7b999b,8783.96,2026-01-20T11:25:00,pay_e33c6f0dcf1a,Settlement setl_fbca57d1ed5b,CREDIT,{}
btxn_0c4434c9c309,btxn_0c4434c9c309,merch_1d7b999b,10588.12,2026-01-27T20:38:00,pay_12e97fb0cf20,Settlement setl_e51536120851,CREDIT,{}
btxn_4f2ddb5d55fa,btxn_4f2ddb5d55fa,merch_1d7b999b,33813.8,2026-01-18T17:50:00,pay_c0ac6c829669,Settlement setl_40c404536b26,CREDIT,{}
btxn_1f3496467256,btxn_1f3496467256,merch_1d7b999b,25821.06,2026-01-22T21:21:00,pay_ee37639e675b,Settlement setl_24103478186b,CREDIT,{}
btxn_f9cedae9a512,btxn_f9cedae9a512,merch_1d7b999b,11309.57,2026-01-08T06:01:00,pay_0d39a54b888b,Settlement setl_745ee9955d19,CREDIT,{}
btxn_f029720b32da,btxn_f029720b32da,merch_1d7b999b,30602.57,2026-01-26T04:29:00,pay_246993b6fc54,Settlement setl_740726081ddb,CREDIT,{}
btxn_6fa32961d0fd,btxn_6fa32961d0fd,merch_1d7b999b,35945.46,2026-01-14T17:25:00,pay_5c0b8bab0f3a,Settlement setl_11e1e4fb3c96,CREDIT,{}
btxn_7529831f1500,btxn_7529831f1500,merch_1d7b999b,376.69,2026-01-26T05:49:00,pay_f0f5e2692db4,Settlement setl_44744dfb774a,CREDIT,{}
btxn_746a5c3121d6,btxn_746a5c3121d6,merch_1d7b999b,47902.51,2026-01-18T16:03:00,pay_38925e88db79,Settlement setl_f55b40f897d0,CREDIT,{}
btxn_11e4e581757c,btxn_11e4e581757c,merch_1d7b999b,40090.69,2026-01-23T18:35:00,pay_07839bfb840d,Settlement setl_5e0202c52a09,CREDIT,{}
btxn_5a1747a032c1,btxn_5a1747a032c1,merch_1d7b999b,35991.77,2026-01-18T15:53:00,wrong_pay_ad6452dcca98,Settlement setl_0a18806581bd,CREDIT,{}
btxn_a56945e7a811,btxn_a56945e7a811,merch_1d7b999b,37208.41,2026-01-17T16:16:00,pay_bf6f00149483,Settlement setl_b9c2531c00cc,CREDIT,{}
btxn_2cba79a179c8,btxn_2cba79a179c8,merch_1d7b999b,38905.97,2026-01-17T22:15:00,pay_73151759f16e,Settlement setl_a5a08e60ef33,CREDIT,{}
btxn_731bc5010efb,btxn_731bc5010efb,merch_1d7b999b,14357.83,2026-01-10T12:20:00,pay_4fb66db9c070,Settlement setl_c78ff40e210c,CREDIT,{}
btxn_6f8d12de0729,btxn_6f8d12de0729,merch_1d7b999b,11639.95,2026-01-24T06:45:00,pay_62390443df13,Settlement setl_b0864ff6d098,CREDIT,{}
btxn_ae814aed4548,btxn_ae814aed4548,merch_1d7b999b,16610.98,2026-01-16T15:03:00,pay_1f5a4da39243,Settlement setl_59515939a0e7,CREDIT,{}
btxn_e0e333200cb5,btxn_e0e333200cb5,merch_1d7b999b,38512.81,2026-02-02T00:01:00,pay_d6425b1a0b56,Settlement setl_e7726df2c969,CREDIT,{}
btxn_b4abd5d5bfcb,btxn_b4abd5d5bfcb,merch_1d7b999b,27352.0,2026-01-21T09:31:00,pay_10570d19b4f8,Settlement setl_9dccff085bd6,CREDIT,{}
btxn_7c6c577cbb04,btxn_7c6c577cbb04,merch_1d7b999b,1517.37,2026-01-12T23:43:00,pay_9a42dcfa8644,Settlement setl_a2a27456b625,CREDIT,{}
btxn_0dd451d78469,btxn_0dd451d78469,merch_1d7b999b,45985.13,2026-01-21T19:01:00,pay_6f69d55a335a,Settlement setl_6961486c1e1f,CREDIT,{}
btxn_404c530b180e,btxn_404c530b180e,merch_1d7b999b,1452.39,2026-01-22T15:08:00,pay_b6dcbd5ad11b,Settlement setl_5079884ab395,CREDIT,{}
btxn_a5124a933b04,btxn_a5124a933b04,merch_1d7b999b,19017.28,2026-01-08T16:20:00,pay_44d80f606c9d,Settlement setl_9b3c31c0b5ca,CREDIT,{}
btxn_09e7392db539,btxn_09e7392db539,merch_1d7b999b,47565.09,2026-01-15T10:53:00,pay_7a8f1f640942,Settlement setl_0714dd19b38c,CREDIT,{}
btxn_c02f0d50e413,btxn_c02f0d50e413,merch_1d7b999b,27017.01,2026-02-01T13:14:00,pay_094eef162d8c,Settlement setl_c56e450a76d3,CREDIT,{}
btxn_f84e4110fc16,btxn_f84e4110fc16,merch_1d7b999b,1648.4,2026-01-09T08:53:00,pay_ef9522c807f9,Settlement setl_e06264a6b69b,CREDIT,{}
btxn_1312abac9bdd,btxn_1312abac9bdd,merch_1d7b999b,6398.43,2026-01-23T05:36:00,pay_323f0add6551,Settlement setl_40a54001870b,CREDIT,{}
btxn_77f7c37ce524,btxn_77f7c37ce524,merch_1d7b999b,38368.22,2026-01-07T21:38:00,pay_dee36eaf93af,Settlement setl_bf39f422a98d,CREDIT,{}
btxn_2774058b939b,btxn_2774058b939b,merch_1d7b999b,5494.13,2026-01-02T11:36:00,pay_fb421fa7b217,Settlement setl_2a4321236779,CREDIT,{}
btxn_dc7c44c34306,btxn_dc7c44c34306,merch_1d7b999b,9996.66,2026-01-21T00:53:00,pay_697cb2f2bc41,Settlement setl_26227edb04d2,CREDIT,{}
btxn_73f54cf95944,btxn_73f54cf95944,merch_1d7b999b,15148.98,2026-01-23T21:51:00,pay_a10b7f5d3946,Settlement setl_a98c6ed0d7ef,CREDIT,{}
btxn_060699c42fde,btxn_060699c42fde,merch_1d7b999b,17425.47,2026-01-15T23:23:00,pay_694843324e73,Settlement setl_580f5b520610,CREDIT,{}
btxn_e3817267517b,btxn_e3817267517b,merch_1d7b999b,731.34,2026-01-15T17:06:00,pay_13b9dd4b9a19,Settlement setl_d2a3e12b3798,CREDIT,{}
btxn_4695f1372642,btxn_4695f1372642,merch_1d7b999b,41452.49,2026-01-24T06:27:00,pay_95a247691726,Settlement setl_f190346a2417,CREDIT,{}
btxn_726b00ab98de,btxn_726b00ab98de,merch_1d7b999b,13577.11,2026-01-27T19:49:00,pay_54d73955294b,Settlement setl_30bedcb0241f,CREDIT,{}
btxn_23359c4746df,btxn_23359c4746df,merch_1d7b999b,36578.21,2026-01-10T12:54:00,pay_2b92a694a65e,Settlement setl_0ee9cff81d0f,CREDIT,{}
btxn_1174fd848369,btxn_1174fd848369,merch_1d7b999b,22595.02,2026-01-26T16:36:00,pay_acdee13e58f3,Settlement setl_582001888198,CREDIT,{}
btxn_333863864325,btxn_333863864325,merch_1d7b999b,42562.55,2026-01-07T17:13:00,pay_ce8398da24a8,Settlement setl_2435b02eb57d,CREDIT,{}
btxn_017cc57f1ad9,btxn_017cc57f1ad9,merch_1d7b999b,44027.97,2026-01-24T10:35:00,pay_3f27af7211d1,Settlement setl_88792603a44a,CREDIT,{}
btxn_4250828e3d58,btxn_4250828e3d58,merch_1d7b999b,4372.09,2026-01-25T15:31:00,pay_9886e91454e1,Settlement setl_da880fde2687,CREDIT,{}
btxn_29d2a25b7bcb,btxn_29d2a25b7bcb,merch_1d7b999b,24591.98,2026-01-27T02:05:00,pay_f573dd5f6280,Settlement setl_9b4a7b04d03a,CREDIT,{}
btxn_a428b6cb584e,btxn_a428b6cb584e,merch_1d7b999b,12240.93,2026-01-23T20:23:00,pay_37837dd8e1dc,Settlement setl_95decaa7d80e,CREDIT,{}
btxn_9613d95f7620,btxn_9613d95f7620,merch_1d7b999b,21332.64,2026-01-25T19:21:00,pay_e1d9e2c5bcff,Settlement setl_fde0f382d88f,CREDIT,{}
btxn_4c0af35229ef,btxn_4c0af35229ef,merch_1d7b999b,47548.79,2026-01-24T07:12:00,pay_4656e9720ece,Settlement setl_0655d4842307,CREDIT,{}
btxn_1b4da8f66118,btxn_1b4da8f66118,merch_1d7b999b,29520.39,2026-01-26T18:38:00,pay_87e057ee018a,Settlement setl_30c24fef46b0,CREDIT,{}
btxn_625ea5584c42,btxn_625ea5584c42,merch_1d7b999b,14882.7,2026-01-13T07:19:00,pay_2f09ee6561fd,Settlement setl_f9702c1a65c9,CREDIT,{}
btxn_9e2d6c2c146f,btxn_9e2d6c2c146f,merch_1d7b999b,2323.81,2026-01-03T19:18:00,pay_0b7cfd91415a,Settlement setl_2d506ae3f747,CREDIT,{}
btxn_7a9be01a8385,btxn_7a9be01a8385,merch_1d7b999b,24594.85,2026-01-29T02:36:00,pay_150cc2f6835a,Settlement setl_1c66b31cb1cd,CREDIT,{}
btxn_0c9723ef773b,btxn_0c9723ef773b,merch_1d7b999b,17101.23,2026-02-01T03:16:00,pay_5e54882b3f22,Settlement setl_6007270779ac,CREDIT,{}
btxn_5f963b1b25d9,btxn_5f963b1b25d9,merch_1d7b999b,20095.3,2026-01-04T20:40:00,pay_a735a5b0fd24,Settlement setl_d2843f6f3e79,CREDIT,{}
btxn_8c91f8575b29,btxn_8c91f8575b29,merch_1d7b999b,30355.25,2026-01-27T21:14:00,pay_d1c64144db96,Settlement setl_23348103428a,CREDIT,{}
btxn_f642b942b842,btxn_f642b942b842,merch_1d7b999b,22191.78,2026-01-29T20:27:00,pay_8417f7dee46c,Settlement setl_e68d4a08c677,CREDIT,{}
btxn_3e23174c2b0f,btxn_3e23174c2b0f,merch_1d7b999b,30520.58,2026-01-25T05:48:00,pay_2f9ac1252ab3,Settlement setl_f299fe34b9d0,CREDIT,{}
btxn_8e5fb5256c04,btxn_8e5fb5256c04,merch_1d7b999b,33055.36,2026-01-07T09:11:00,pay_5d10c1c7b76d,Settlement setl_605c10f30c54,CREDIT,{}
btxn_041785ed9baa,btxn_041785ed9baa,merch_1d7b999b,22580.13,2026-01-21T17:18:00,pay_26f273c1a259,Settlement setl_85c1ec5ba9c6,CREDIT,{}
btxn_112082c36b2d,btxn_112082c36b2d,merch_1d7b999b,14207.65,2026-01-29T16:04:00,pay_0b17f623eed5,Settlement setl_2587c54926ae,CREDIT,{}
btxn_3e1b4a822209,btxn_3e1b4a822209,merch_1d7b999b,31290.39,2026-01-23T08:27:00,pay_bb23bc11fa3a,Settlement setl_b0c126eae0a3,CREDIT,{}
btxn_0e86b690482e,btxn_0e86b690482e,merch_1d7b999b,7534.57,2026-01-10T06:04:00,pay_d47e0e39e4d9,Settlement setl_5bce98250432,CREDIT,{}
btxn_6dcb13d08fa8,btxn_6dcb13d08fa8,merch_1d7b999b,29792.7,2026-01-28T20:58:00,pay_27d9e7321176,Settlement setl_9ba69798be22,CREDIT,{}
btxn_9f1269650bed,btxn_9f1269650bed,merch_1d7b999b,34465.03,2026-01-24T14:17:00,pay_f6ceeb797e65,Settlement setl_505533b7cfef,CREDIT,{}
btxn_64680aa3854e,btxn_64680aa3854e,merch_1d7b999b,4114.05,2026-01-03T15:47:00,pay_0ae1b1d63d97,Settlement setl_72de2ce346be,CREDIT,{}
btxn_a6cf1822c48b,btxn_a6cf1822c48b,merch_1d7b999b,4657.21,2026-02-01T23:53:00,pay_1821fdfa46b9,Settlement setl_3b7b7bb1aaef,CREDIT,{}
btxn_06cab2425031,btxn_06cab2425031,merch_1d7b999b,28854.72,2026-01-26T07:30:00,pay_874aae185f46,Settlement setl_502fef8624d6,CREDIT,{}
btxn_f9e85d8aba0e,btxn_f9e85d8aba0e,merch_1d7b999b,13980.01,2026-01-20T15:40:00,pay_7e995d99e2e5,Settlement setl_c294163212e8,CREDIT,{}
btxn_699b84df26d9,btxn_699b84df26d9,merch_1d7b999b,20476.57,2026-01-12T23:06:00,pay_f051b2cbe294,Settlement setl_a6189504af2f,CREDIT,{}
btxn_1299709cca2f,btxn_1299709cca2f,merch_1d7b999b,24823.9,2026-01-23T14:52:00,pay_dd41954612ad,Settlement setl_15004987cf83,CREDIT,{}
btxn_fabb8ff4efa7,btxn_fabb8ff4efa7,merch_1d7b999b,12694.7,2026-01-05T14:55:00,pay_12d626f39ec5,Settlement setl_c65a699110af,CREDIT,{}
btxn_eb01c13f0e2d,btxn_eb01c13f0e2d,merch_1d7b999b,27175.42,2026-01-15T03:12:00,pay_ea81943ea36c,Settlement setl_88876c6491b9,CREDIT,{}
btxn_d1bee4143e1e,btxn_d1bee4143e1e,merch_1d7b999b,24974.81,2026-01-16T03:13:00,pay_86b86db6fd58,Settlement setl_a449b8c6b7e7,CREDIT,{}
btxn_d865dbf2db9f,btxn_d865dbf2db9f,merch_1d7b999b,14472.65,2026-01-31T00:31:00,pay_7a1a1d45e1c0,Settlement setl_86e389d93bb3,CREDIT,{}
btxn_0dbf805ded52,btxn_0dbf805ded52,merch_1d7b999b,30482.7,2026-01-10T00:10:00,pay_bf8bd8bd675e,Settlement setl_24075dfbd1f1,CREDIT,{}
btxn_fbd3ef631163,btxn_fbd3ef631163,merch_1d7b999b,20458.74,2026-01-09T05:29:00,pay_1af4a2a6a4d4,Settlement setl_5b1a5f3ee1e5,CREDIT,{}
btxn_4c156d542660,btxn_4c156d542660,merch_1d7b999b,24968.94,2026-01-24T11:32:00,pay_11859529e4dd,Settlement setl_41ca4376a5d1,CREDIT,{}
btxn_95a53c2440f4,btxn_95a53c2440f4,merch_1d7b999b,49014.21,2026-01-09T16:35:00,pay_7fa60804e37a,Settlement setl_dba325c2015b,CREDIT,{}
btxn_7cbbf05f6148,btxn_7cbbf05f6148,merch_1d7b999b,41890.05,2026-01-20T23:31:00,pay_031f1e779826,Settlement setl_ac92d672e0d6,CREDIT,{}
btxn_2838d58ddffa,btxn_2838d58ddffa,merch_1d7b999b,16975.25,2026-01-19T19:24:00,pay_5970690860b8,Settlement setl_9256d683abbf,CREDIT,{}
btxn_123df9af80b4,btxn_123df9af80b4,merch_1d7b999b,49040.65,2026-01-09T20:24:00,pay_d46b5d855a68,Settlement setl_3e1f5318e7f6,CREDIT,{}
btxn_f9d634362326,btxn_f9d634362326,merch_1d7b999b,37260.79,2026-01-24T14:24:00,pay_3b9f5313c43f,Settlement setl_a1192e53eb6e,CREDIT,{}
btxn_95697b9f8639,btxn_95697b9f8639,merch_1d7b999b,6399.69,2026-02-01T20:21:00,pay_3f114fc7c068,Settlement setl_a626fb732121,CREDIT,{}
btxn_dbeaf492331e,btxn_dbeaf492331e,merch_1d7b999b,45531.04,2026-01-03T01:09:00,pay_f62ab2977159,Settlement setl_f4745bb3928b,CREDIT,{}
btxn_24b348d316d0,btxn_24b348d316d0,merch_1d7b999b,3833.93,2026-01-27T10:21:00,pay_c5c7032f76ef,Settlement setl_36d04c99d98f,CREDIT,{}
btxn_01452ce7ee56,btxn_01452ce7ee56,merch_1d7b999b,37994.15,2026-01-29T19:02:00,pay_f7c42e078ff9,Settlement setl_25590eb2e1c9,CREDIT,{}
btxn_2ad9457de5ae,btxn_2ad9457de5ae,merch_1d7b999b,35224.15,2026-01-05T16:10:00,pay_e845876c32d9,Settlement setl_9c13c3647727,CREDIT,{}
btxn_fd15eb20a0f5,btxn_fd15eb20a0f5,merch_1d7b999b,39827.56,2026-01-11T13:23:00,pay_c51f476628c1,Settlement setl_cd542f2cc569,CREDIT,{}
btxn_07406929f6a1,btxn_07406929f6a1,merch_1d7b999b,20661.38,2026-01-23T07:10:00,pay_0f787f1754b4,Settlement setl_b8335d5fd1ff,CREDIT,{}
btxn_3971a35f0193,btxn_3971a35f0193,merch_1d7b999b,19188.96,2026-01-23T09:31:00,pay_40dc18d21d5b,Settlement setl_408f7010e94f,CREDIT,{}
btxn_22eeb661f5d8,btxn_22eeb661f5d8,merch_1d7b999b,12773.47,2026-01-10T23:00:00,pay_5d9c2cce5ff0,Settlement setl_85eb8a331454,CREDIT,{}
btxn_b73d2c2249aa,btxn_b73d2c2249aa,merch_1d7b999b,7982.98,2026-01-16T13:37:00,pay_07d61afe078f,Settlement setl_b58ca0598680,CREDIT,{}
btxn_c28c58de995d,btxn_c28c58de995d,merch_1d7b999b,34546.64,2026-01-16T11:12:00,pay_5442b4c7ff74,Settlement setl_7ab40671f030,CREDIT,{}
btxn_bf7efd4804aa,btxn_bf7efd4804aa,merch_1d7b999b,19130.08,2026-01-13T20:18:00,pay_5eb28c6173df,Settlement setl_8bd1edc857f1,CREDIT,{}
