id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_2d506ae3f747,setl_2d506ae3f747,merch_1d7b999b,2323.81,2026-01-03T17:18:00,pay_0b7cfd91415a,processed,{}
setl_1c66b31cb1cd,setl_1c66b31cb1cd,merch_1d7b999b,24594.85,2026-01-29T00:36:00,pay_150cc2f6835a,processed,{}
setl_6007270779ac,setl_6007270779ac,merch_1d7b999b,17101.23,2026-02-01T01:16:00,pay_5e54882b3f22,processed,{}
setl_6007270779ac_dup,setl_6007270779ac_dup,merch_1d7b999b,17101.23,2026-02-01T01:16:00,pay_5e54882b3f22,processed,{}
setl_d2843f6f3e79,setl_d2843f6f3e79,merch_1d7b999b,20095.3,2026-01-04T18:40:00,pay_a735a5b0fd24,processed,{}
setl_23348103428a,setl_23348103428a,merch_1d7b999b,30355.25,2026-01-27T19:14:00,pay_d1c64144db96,processed,{}
setl_e68d4a08c677,setl_e68d4a08c677,merch_1d7b999b,22201.78,2026-01-29T18:27:00,pay_8417f7dee46c,processed,{}
setl_f299fe34b9d0,setl_f299fe34b9d0,merch_1d7b999b,30520.58,2026-01-25T03:48:00,pay_2f9ac1252ab3,processed,{}
setl_605c10f30c54,setl_605c10f30c54,merch_1d7b999b,33055.36,2026-01-07T07:11:00,pay_5d10c1c7b76d,processed,{}
setl_85c1ec5ba9c6,setl_85c1ec5ba9c6,merch_1d7b999b,22580.13,2026-01-21T15:18:00,pay_26f273c1a259,processed,{}
setl_2587c54926ae,setl_2587c54926ae,merch_1d7b999b,14207.65,2026-01-29T14:04:00,pay_0b17f623eed5,processed,{}
setl_2587c54926ae_dup,setl_2587c54926ae_dup,merch_1d7b999b,14207.65,2026-01-29T14:04:00,pay_0b17f623eed5,processed,{}
setl_b0c126eae0a3,setl_b0c126eae0a3,merch_1d7b999b,31290.39,2026-01-23T06:27:00,pay_bb23bc11fa3a,processed,{}
setl_5bce98250432,setl_5bce98250432,merch_1d7b999b,7534.57,2026-01-10T04:04:00,pay_d47e0e39e4d9,processed,{}
setl_5bce98250432_dup,setl_5bce98250432_dup,merch_1d7b999b,7534.57,2026-01-10T04:04:00,pay_d47e0e39e4d9,processed,{}
setl_9ba69798be22,setl_9ba69798be22,merch_1d7b999b,29792.7,2026-01-28T18:58:00,pay_27d9e7321176,processed,{}
setl_505533b7cfef,setl_505533b7cfef,merch_1d7b999b,34465.03,2026-01-24T12:17:00,pay_f6ceeb797e65,processed,{}
setl_72de2ce346be,setl_72de2ce346be,merch_1d7b999b,4114.05,2026-01-03T13:47:00,pay_0ae1b1d63d97,processed,{}
setl_3b7b7bb1aaef,setl_3b7b7bb1aaef,merch_1d7b999b,4657.21,2026-02-01T21:53:00,pay_1821fdfa46b9,processed,{}
setl_3b7b7bb1aaef_dup,setl_3b7b7bb1aaef_dup,merch_1d7b999b,4657.21,2026-02-01T21:53:00,pay_1821fdfa46b9,processed,{}
setl_502fef8624d6,setl_502fef8624d6,merch_1d7b999b,28854.72,2026-01-26T05:30:00,pay_874aae185f46,processed,{}
setl_c294163212e8,setl_c294163212e8,merch_1d7b999b,13980.01,2026-01-20T13:40:00,pay_7e995d99e2e5,processed,{}
setl_a6189504af2f,setl_a6189504af2f,merch_1d7b999b,20476.57,2026-01-12T21:06:00,pay_f051b2cbe294,processed,{}
setl_15004987cf83,setl_15004987cf83,merch_1d7b999b,24823.9,2026-01-23T12:52:00,pay_dd41954612ad,processed,{}
setl_c65a699110af,setl_c65a699110af,merch_1d7b999b,12704.70,2026-01-05T12:55:00,pay_12d626f39ec5,processed,{}
setl_88876c6491b9,setl_88876c6491b9,merch_1d7b999b,27185.42,2026-01-15T01:12:00,pay_ea81943ea36c,processed,{}
setl_a449b8c6b7e7,setl_a449b8c6b7e7,merch_1d7b999b,24974.81,2026-01-16T01:13:00,pay_86b86db6fd58,processed,{}
setl_86e389d93bb3,setl_86e389d93bb3,merch_1d7b999b,7236.32,2026-01-30T22:31:00,pay_7a1a1d45e1c0,processed,{}
setl_24075dfbd1f1,setl_24075dfbd1f1,merch_1d7b999b,30482.7,2026-01-09T22:10:00,pay_bf8bd8bd675e,processed,{}
setl_5b1a5f3ee1e5,setl_5b1a5f3ee1e5,merch_1d7b999b,20458.74,2026-01-09T03:29:00,pay_1af4a2a6a4d4,processed,{}
setl_5b1a5f3ee1e5_dup,setl_5b1a5f3ee1e5_dup,merch_1d7b999b,20458.74,2026-01-09T03:29:00,pay_1af4a2a6a4d4,processed,{}
setl_41ca4376a5d1,setl_41ca4376a5d1,merch_1d7b999b,24968.94,2026-01-24T09:32:00,pay_11859529e4dd,processed,{}
setl_41ca4376a5d1_dup,setl_41ca4376a5d1_dup,merch_1d7b999b,24968.94,2026-01-24T09:32:00,pay_11859529e4dd,processed,{}
setl_dba325c2015b,setl_dba325c2015b,merch_1d7b999b,49014.21,2026-01-09T14:35:00,pay_7fa60804e37a,processed,{}
setl_ac92d672e0d6,setl_ac92d672e0d6,merch_1d7b999b,41890.05,2026-01-20T21:31:00,pay_031f1e779826,processed,{}
setl_9256d683abbf,setl_9256d683abbf,merch_1d7b999b,16975.25,2026-01-19T17:24:00,pay_5970690860b8,processed,{}
setl_3e1f5318e7f6,setl_3e1f5318e7f6,merch_1d7b999b,49040.65,2026-01-09T18:24:00,pay_d46b5d855a68,processed,{}
setl_a1192e53eb6e,setl_a1192e53eb6e,merch_1d7b999b,18630.40,2026-01-24T12:24:00,pay_3b9f5313c43f,processed,{}
setl_a626fb732121,setl_a626fb732121,merch_1d7b999b,6399.69,2026-02-01T18:21:00,pay_3f114fc7c068,processed,{}
setl_f4745bb3928b,setl_f4745bb3928b,merch_1d7b999b,22765.52,2026-01-02T23:09:00,pay_f62ab2977159,processed,{}
setl_36d04c99d98f,setl_36d04c99d98f,merch_1d7b999b,3833.93,2026-01-27T08:21:00,pay_c5c7032f76ef,processed,{}
setl_25590eb2e1c9,setl_25590eb2e1c9,merch_1d7b999b,38004.15,2026-01-29T17:02:00,pay_f7c42e078ff9,processed,{}
setl_9c13c3647727,setl_9c13c3647727,merch_1d7b999b,35224.15,2026-01-05T14:10:00,pay_e845876c32d9,processed,{}
setl_cd542f2cc569,setl_cd542f2cc569,merch_1d7b999b,39827.56,2026-01-11T11:23:00,pay_c51f476628c1,processed,{}
setl_b8335d5fd1ff,setl_b8335d5fd1ff,merch_1d7b999b,20671.38,2026-01-23T05:10:00,pay_0f787f1754b4,processed,{}
setl_408f7010e94f,setl_408f7010e94f,merch_1d7b999b,19188.96,2026-01-23T07:31:00,pay_40dc18d21d5b,processed,{}
setl_85eb8a331454,setl_85eb8a331454,merch_1d7b999b,12783.47,2026-01-10T21:00:00,pay_5d9c2cce5ff0,processed,{}
setl_b58ca0598680,setl_b58ca0598680,merch_1d7b999b,3991.49,2026-01-16T11:37:00,pay_07d61afe078f,processed,{}
setl_7ab40671f030,setl_7ab40671f030,merch_1d7b999b,34546.64,2026-01-16T09:12:00,pay_5442b4c7ff74,processed,{}
setl_8bd1edc857f1,setl_8bd1edc857f1,merch_1d7b999b,9565.04,2026-01-13T18:18:00,pay_5eb28c6173df,processed,{}
setl_d9e8f3b7f8f1,setl_d9e8f3b7f8f1,merch_1d7b999b,41658.66,2026-01-30T09:49:00,pay_0bca19334090,processed,{}
setl_d9e8f3b7f8f1_dup,setl_d9e8f3b7f8f1_dup,merch_1d7b999b,41658.66,2026-01-30T09:49:00,pay_0bca19334090,processed,{}
setl_bdbd41201924,setl_bdbd41201924,merch_1d7b999b,11028.33,2026-01-08T19:16:00,pay_bbdb74608c4d,processed,{}
setl_df4b4f80dc6d,setl_df4b4f80dc6d,merch_1d7b999b,31410.16,2026-01-03T09:50:00,pay_71a38b3d604b,processed,{}
setl_dcd6efa22599,setl_dcd6efa22599,merch_1d7b999b,36644.75,2026-01-04T09:20:00,pay_70dc777705d2,processed,{}
setl_b37c1ee65e75,setl_b37c1ee65e75,merch_1d7b999b,39346.99,2026-01-30T11:33:00,pay_0774a405d7cb,processed,{}
setl_b37c1ee65e75_dup,setl_b37c1ee65e75_dup,merch_1d7b999b,39346.99,2026-01-30T11:33:00,pay_0774a405d7cb,processed,{}
setl_64967db9e21a,setl_64967db9e21a,merch_1d7b999b,12922.81,2026-01-28T15:51:00,pay_b0c6af5d7d80,processed,{}
setl_64967db9e21a_dup,setl_64967db9e21a_dup,merch_1d7b999b,12922.81,2026-01-28T15:51:00,pay_b0c6af5d7d80,processed,{}
setl_64a6090dcb06,setl_64a6090dcb06,merch_1d7b999b,48999.12,2026-02-01T17:23:00,pay_2f66bd19ba64,processed,{}
setl_616494dc8520,setl_616494dc8520,merch_1d7b999b,26874.96,2026-01-16T11:43:00,pay_a3b0736e27ee,processed,{}
setl_f10a39c4c587,setl_f10a39c4c587,merch_1d7b999b,31963.61,2026-01-13T03:43:00,pay_581dab27f9b3,processed,{}
setl_0731b7ee90ec,setl_0731b7ee90ec,merch_1d7b999b,44223.32,2026-01-19T10:58:00,pay_7ab91374b8d4,processed,{}
setl_767ff0a6c924,setl_767ff0a6c924,merch_1d7b999b,41210.38,2026-01-31T22:19:00,pay_ef3b57720f79,processed,{}
setl_8633a42412d8,setl_8633a42412d8,merch_1d7b999b,46372.08,2026-01-11T15:07:00,pay_9d8d2ec716c4,processed,{}
setl_c5f2325a5971,setl_c5f2325a5971,merch_1d7b999b,6869.64,2026-01-16T11:42:00,pay_ba4b56f15737,processed,{}
setl_fc1c35d34131,setl_fc1c35d34131,merch_1d7b999b,36367.30,2026-01-30T13:41:00,pay_bd49dba8614f,processed,{}
setl_360fd4357eed,setl_360fd4357eed,merch_1d7b999b,46958.75,2026-01-10T01:44:00,pay_6fbe88a7f46c,processed,{}
setl_9857357fda85,setl_9857357fda85,merch_1d7b999b,47532.7,2026-01-29T11:06:00,wrong_pay_64c8c53d1cc3,processed,{}
setl_9059f8a1b310,setl_9059f8a1b310,merch_1d7b999b,32276.86,2026-01-07T12:17:00,pay_0a6f4f990729,processed,{}
setl_f598dc91efe6,setl_f598dc91efe6,merch_1d7b999b,41227.13,2026-01-04T21:13:00,pay_1fd90dda980f,processed,{}
setl_f598dc91efe6_dup,setl_f598dc91efe6_dup,merch_1d7b999b,41227.13,2026-01-04T21:13:00,pay_1fd90dda980f,processed,{}
setl_af616585a47a,setl_af616585a47a,merch_1d7b999b,12254.09,2026-01-06T18:13:00,pay_f73997792880,processed,{}
setl_0e4a3a072ed3,setl_0e4a3a072ed3,merch_1d7b999b,10875.97,2026-01-29T07:21:00,pay_bec7c289b336,processed,{}
setl_88e72771c80b,setl_88e72771c80b,merch_1d7b999b,42934.47,2026-01-06T04:34:00,pay_4ee6c3757aa8,processed,{}
setl_d41bfe31af8e,setl_d41bfe31af8e,merch_1d7b999b,43335.75,2026-01-06T00:22:00,pay_f55d1d2c74cb,processed,{}
setl_2a464cf1d318,setl_2a464cf1d318,merch_1d7b999b,8794.89,2026-01-03T04:47:00,pay_a7d1985087d9,processed,{}
setl_586396a0b968,setl_586396a0b968,merch_1d7b999b,3271.55,2026-01-16T11:32:00,pay_499131c0876b,processed,{}
setl_044566159790,setl_044566159790,merch_1d7b999b,47276.24,2026-01-03T23:50:00,pay_8759e04e144c,processed,{}
setl_0bc11c53324c,setl_0bc11c53324c,merch_1d7b999b,48214.91,2026-01-03T15:54:00,pay_7ca008804ac6,processed,{}
setl_2b93f2b09a0b,setl_2b93f2b09a0b,merch_1d7b999b,24574.42,2026-01-31T14:04:00,pay_6e18fbe1983e,processed,{}
setl_958e02f722e6,setl_958e02f722e6,merch_1d7b999b,3377.54,2026-01-10T19:40:00,pay_f9e5bd5940fc,processed,{}
setl_f1a82c050fc4,setl_f1a82c050fc4,merch_1d7b999b,29909.85,2026-01-11T14:32:00,pay_9bad84ea56f4,processed,{}
setl_f1a82c050fc4_dup,setl_f1a82c050fc4_dup,merch_1d7b999b,29909.85,2026-01-11T14:32:00,pay_9bad84ea56f4,processed,{}
setl_3d5c449066e9,setl_3d5c449066e9,merch_1d7b999b,5809.26,2026-01-22T20:56:00,pay_fdde06bf105d,processed,{}
