id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_5a8b484364bc,setl_5a8b484364bc,merch_7942a95e,16990.64,2026-01-21T02:44:00,pay_a2bf3b300b73,processed,{}
setl_243d0d208a85,setl_243d0d208a85,merch_7942a95e,31758.67,2026-01-29T13:12:00,pay_1095a7cf49a9,processed,{}
setl_9ed8043e1aaa,setl_9ed8043e1aaa,merch_7942a95e,28978.84,2026-01-02T03:51:00,pay_f77d52150e44,processed,{}
setl_51f8f83973f4,setl_51f8f83973f4,merch_7942a95e,32044.23,2026-01-05T00:27:00,pay_216aeff805e4,processed,{}
setl_51f8f83973f4_dup,setl_51f8f83973f4_dup,merch_7942a95e,32044.23,2026-01-05T00:27:00,pay_216aeff805e4,processed,{}
setl_d5cea9f9fc97,setl_d5cea9f9fc97,merch_7942a95e,40965.75,2026-01-24T09:11:00,pay_60f0a9ada806,processed,{}
setl_f14a260d9111,setl_f14a260d9111,merch_7942a95e,9318.09,2026-01-15T12:40:00,pay_2fa19c65a4b6,processed,{}
setl_60b34d7a2ad6,setl_60b34d7a2ad6,merch_7942a95e,26366.7,2026-01-10T23:10:00,pay_4ccf38ad12a5,processed,{}
setl_f65108ad6afa,setl_f65108ad6afa,merch_7942a95e,29678.94,2026-01-04T08:30:00,pay_9da441280c52,processed,{}
setl_1c806d55ea5a,setl_1c806d55ea5a,merch_7942a95e,29926.92,2026-01-08T16:19:00,pay_ef555c6311da,processed,{}
setl_5503d6f780db,setl_5503d6f780db,merch_7942a95e,31762.47,2026-01-16T09:09:00,pay_f3c4253386fb,processed,{}
setl_64328ef8cd23,setl_64328ef8cd23,merch_7942a95e,40118.52,2026-01-09T19:22:00,pay_e8d6dfda1c20,processed,{}
setl_2be56bc59d3a,setl_2be56bc59d3a,merch_7942a95e,21807.66,2026-01-06T18:00:00,pay_8b0de6c62a37,processed,{}
setl_1707bc86e8bf,setl_1707bc86e8bf,merch_7942a95e,4209.21,2026-01-15T02:27:00,pay_92c1070b8dc1,processed,{}
setl_192fe7c0163a,setl_192fe7c0163a,merch_7942a95e,9835.62,2026-01-31T02:49:00,pay_d661c8003bf9,processed,{}
setl_fa8ca0ce9bcb,setl_fa8ca0ce9bcb,merch_7942a95e,7425.30,2026-01-10T22:19:00,pay_0be93e5d8e95,processed,{}
setl_ca5ba35475f9,setl_ca5ba35475f9,merch_7942a95e,9578.85,2026-01-21T03:20:00,pay_06a61bc3625d,processed,{}
setl_0f7e17edd8d2,setl_0f7e17edd8d2,merch_7942a95e,16805.43,2026-01-03T14:41:00,pay_e95daeb6ca59,processed,{}
setl_8c711eeff10b,setl_8c711eeff10b,merch_7942a95e,17537.23,2026-01-17T04:02:00,pay_94045ee64566,processed,{}
setl_08d74460f067,setl_08d74460f067,merch_7942a95e,45705.24,2026-01-29T06:51:00,pay_ae99a0c17845,processed,{}
setl_5e61ed8c6b54,setl_5e61ed8c6b54,merch_7942a95e,23385.37,2026-01-07T19:22:00,pay_a8bb2e6a2690,processed,{}
setl_72faa26081f7,setl_72faa26081f7,merch_7942a95e,26741.63,2026-01-02T00:38:00,pay_f9b84cbb7858,processed,{}
setl_77e6b71cc7ff,setl_77e6b71cc7ff,merch_7942a95e,2385.03,2026-01-19T10:43:00,pay_1cfaa6695058,processed,{}
setl_59b24d39fdaf,setl_59b24d39fdaf,merch_7942a95e,16512.34,2026-02-01T22:06:00,pay_7b574bd6507a,processed,{}
setl_4edfb6318dc7,setl_4edfb6318dc7,merch_7942a95e,45412.29,2026-01-15T06:40:00,pay_ff78788c25b1,processed,{}
setl_596ca6b26d00,setl_596ca6b26d00,merch_7942a95e,4714.41,2026-01-14T13:55:00,pay_6c3ada79cf37,processed,{}
setl_59f97f6e15cc,setl_59f97f6e15cc,merch_7942a95e,14823.33,2026-01-28T12:16:00,pay_0c6986c48f3b,processed,{}
setl_9c3a5e98008b,setl_9c3a5e98008b,merch_7942a95e,17651.87,2026-01-04T08:43:00,pay_4e7478ecc9df,processed,{}
setl_0ffc0b7679ac,setl_0ffc0b7679ac,merch_7942a95e,15739.3,2026-01-09T18:07:00,pay_cf72e0a3d935,processed,{}
setl_4e93e80f82bb,setl_4e93e80f82bb,merch_7942a95e,6533.81,2026-01-23T04:18:00,pay_7e5a415382f0,processed,{}
setl_fc74980b0009,setl_fc74980b0009,merch_7942a95e,13186.68,2026-01-09T13:33:00,pay_ea19d15264f5,processed,{}
setl_99b93aa33dbc,setl_99b93aa33dbc,merch_7942a95e,37158.02,2026-01-04T11:01:00,pay_149e81b26f58,processed,{}
setl_7a90b605bd39,setl_7a90b605bd39,merch_7942a95e,3408.12,2026-01-30T09:15:00,pay_92d9b2a6e1b8,processed,{}
setl_d4faaf48bb95,setl_d4faaf48bb95,merch_7942a95e,40579.63,2026-01-04T11:35:00,wrong_pay_95cd86911e0a,processed,{}
setl_10f690e8f0e0,setl_10f690e8f0e0,merch_7942a95e,17828.39,2026-01-25T17:02:00,pay_bd4865aec2e9,processed,{}
setl_10f690e8f0e0_dup,setl_10f690e8f0e0_dup,merch_7942a95e,17828.39,2026-01-25T17:02:00,pay_bd4865aec2e9,processed,{}
setl_21c479a84a3a,setl_21c479a84a3a,merch_7942a95e,36243.26,2026-01-31T00:28:00,pay_7189e82327e7,processed,{}
setl_f89257e0833b,setl_f89257e0833b,merch_7942a95e,22972.19,2026-01-22T22:00:00,pay_0d9834e27d76,processed,{}
setl_c4eff25c7fac,setl_c4eff25c7fac,merch_7942a95e,7867.59,2026-01-22T13:11:00,pay_f6586e07813f,processed,{}
setl_8a3e006bffc6,setl_8a3e006bffc6,merch_7942a95e,41732.97,2026-01-02T23:52:00,pay_14377f3b800d,processed,{}
setl_afad0033b617,setl_afad0033b617,merch_7942a95e,14283.31,2026-01-13T22:57:00,pay_2d7232b2a4bd,processed,{}
setl_afad0033b617_dup,setl_afad0033b617_dup,merch_7942a95e,14283.31,2026-01-13T22:57:00,pay_2d7232b2a4bd,processed,{}
setl_85d268734c6f,setl_85d268734c6f,merch_7942a95e,28843.62,2026-01-13T17:53:00,pay_19212f40ece5,processed,{}
setl_c6579eabe1a9,setl_c6579eabe1a9,merch_7942a95e,33864.95,2026-01-07T16:16:00,pay_5cdbb8febf8b,processed,{}
setl_e21defd80b8e,setl_e21defd80b8e,merch_7942a95e,20681.66,2026-01-10T19:19:00,pay_1151c5d24829,processed,{}
setl_06df81f06e0d,setl_06df81f06e0d,merch_7942a95e,38540.11,2026-01-02T22:16:00,wrong_pay_d0b1485e2cbe,processed,{}
setl_c477f8d76344,setl_c477f8d76344,merch_7942a95e,43865.86,2026-01-24T00:10:00,pay_01640b865117,processed,{}
setl_325b5b1d20ce,setl_325b5b1d20ce,merch_7942a95e,16161.16,2026-01-13T12:10:00,pay_86eea47e102c,processed,{}
setl_325b5b1d20ce_dup,setl_325b5b1d20ce_dup,merch_7942a95e,16161.16,2026-01-13T12:10:00,pay_86eea47e102c,processed,{}
setl_dd392c17a925,setl_dd392c17a925,merch_7942a95e,411.78,2026-01-19T14:29:00,pay_2bbe82a6d2a1,processed,{}
setl_c3776ff3193a,setl_c3776ff3193a,merch_7942a95e,36602.72,2026-01-07T10:36:00,pay_d95d13b2dc4f,processed,{}
setl_42eb3c8cd247,setl_42eb3c8cd247,merch_7942a95e,20007.19,2026-01-23T18:09:00,pay_60a721d9149c,processed,{}
setl_c99bb0d7d6d5,setl_c99bb0d7d6d5,merch_7942a95e,39689.31,2026-01-14T10:49:00,pay_b0a6b51d4e62,processed,{}
setl_142bdb567beb,setl_142bdb567beb,merch_7942a95e,39757.31,2026-01-14T05:15:00,pay_83fa9bc784fa,processed,{}
setl_cf9f55032526,setl_cf9f55032526,merch_7942a95e,9309.0,2026-01-25T01:05:00,pay_8d5c54b291df,processed,{}
setl_34e7a99e69f4,setl_34e7a99e69f4,merch_7942a95e,48808.50,2026-01-16T10:32:00,pay_5839ad2c97fb,processed,{}
setl_459bc4c502b3,setl_459bc4c502b3,merch_7942a95e,49625.46,2026-01-15T19:55:00,pay_56f8b42bf1ea,processed,{}
setl_4ed01c4b90da,setl_4ed01c4b90da,merch_7942a95e,48044.36,2026-01-25T04:30:00,pay_f9a7b43ee5a2,processed,{}
setl_4fa62c7b9a5e,setl_4fa62c7b9a5e,merch_7942a95e,49572.72,2026-01-16T05:29:00,pay_c263ea392833,processed,{}
setl_e12b9f6cd6b4,setl_e12b9f6cd6b4,merch_7942a95e,15067.3,2026-01-16T19:29:00,pay_e426b151daaa,processed,{}
setl_3d257dc4989c,setl_3d257dc4989c,merch_7942a95e,46022.46,2026-01-23T14:12:00,pay_9e48a92b1ba7,processed,{}
setl_f5376321d158,setl_f5376321d158,merch_7942a95e,19111.72,2026-01-30T10:53:00,pay_fac01fc707cc,processed,{}
setl_2d98649ebfcf,setl_2d98649ebfcf,merch_7942a95e,39191.46,2026-01-31T17:27:00,pay_9f368acc77b1,processed,{}
setl_dea12a164908,setl_dea12a164908,merch_7942a95e,29478.16,2026-01-08T04:14:00,pay_460e212c0525,processed,{}
setl_635d31781c6d,setl_635d31781c6d,merch_7942a95e,48794.84,2026-02-01T01:49:00,pay_c61fcacdc66e,processed,{}
setl_4bea8e3fafa0,setl_4bea8e3fafa0,merch_7942a95e,46981.57,2026-01-08T06:33:00,pay_e8311940b59a,processed,{}
setl_99f07387aaab,setl_99f07387aaab,merch_7942a95e,23865.8,2026-01-28T11:22:00,pay_d85f515b94a2,processed,{}
setl_e85770be21d0,setl_e85770be21d0,merch_7942a95e,32317.41,2026-01-05T05:37:00,pay_81ebf10c6a57,processed,{}
setl_e85770be21d0_dup,setl_e85770be21d0_dup,merch_7942a95e,32317.41,2026-01-05T05:37:00,pay_81ebf10c6a57,processed,{}
setl_1f89e059b8e9,setl_1f89e059b8e9,merch_7942a95e,20056.74,2026-01-27T09:49:00,pay_4e58e969a4d2,processed,{}
setl_a953397885f0,setl_a953397885f0,merch_7942a95e,33857.09,2026-01-12T20:19:00,pay_ae923c3b6cc7,processed,{}
setl_34c661889389,setl_34c661889389,merch_7942a95e,23529.39,2026-01-10T17:38:00,pay_e23456ac9746,processed,{}
setl_ac4888887bb7,setl_ac4888887bb7,merch_7942a95e,46731.97,2026-02-01T13:45:00,pay_5fb4939ea211,processed,{}
setl_a3fd4f5132b3,setl_a3fd4f5132b3,merch_7942a95e,18011.23,2026-01-20T10:43:00,wrong_pay_fa1afa87cc56,processed,{}
setl_c7c594a338bb,setl_c7c594a338bb,merch_7942a95e,44710.42,2026-01-31T08:24:00,pay_af2881861f2e,processed,{}
setl_c7c594a338bb_dup,setl_c7c594a338bb_dup,merch_7942a95e,44710.42,2026-01-31T08:24:00,pay_af2881861f2e,processed,{}
setl_be70110d2377,setl_be70110d2377,merch_7942a95e,33299.94,2026-01-28T17:05:00,pay_b89c0c8a3734,processed,{}
setl_937f9caef92e,setl_937f9caef92e,merch_7942a95e,38682.07,2026-01-23T06:07:00,pay_b85bd03b940f,processed,{}
setl_d948cb6e71cd,setl_d948cb6e71cd,merch_7942a95e,48848.59,2026-01-29T07:03:00,pay_4195e9166910,processed,{}
setl_e232e293170f,setl_e232e293170f,merch_7942a95e,28154.08,2026-01-07T20:00:00,pay_d0dcbb533b64,processed,{}
setl_0003b825b3f8,setl_0003b825b3f8,merch_7942a95e,13501.68,2026-01-25T05:10:00,pay_464ee911179c,processed,{}
setl_f6a99158745f,setl_f6a99158745f,merch_7942a95e,1743.78,2026-01-13T15:09:00,pay_c9d5ec06a751,processed,{}
setl_d304a4bc3ae1,setl_d304a4bc3ae1,merch_7942a95e,17761.55,2026-01-10T07:20:00,pay_d30b2ae75eb7,processed,{}
setl_4b98a9e2005e,setl_4b98a9e2005e,merch_7942a95e,21646.62,2026-01-05T19:05:00,pay_9492c74d425c,processed,{}
setl_4c8f179851cc,setl_4c8f179851cc,merch_7942a95e,17161.44,2026-01-12T15:24:00,pay_cb8e6dd7ebd1,processed,{}
setl_03d88d35d0cf,setl_03d88d35d0cf,merch_7942a95e,41922.97,2026-01-29T07:13:00,pay_d78dc3b8b30a,processed,{}
setl_58f95cc4f022,setl_58f95cc4f022,merch_7942a95e,20874.94,2026-01-29T06:28:00,pay_3fdce510ac75,processed,{}
setl_c1eb9c152829,setl_c1eb9c152829,merch_7942a95e,35772.5,2026-01-29T10:29:00,pay_81cbb7df9f19,processed,{}
setl_7728773a1eeb,setl_7728773a1eeb,merch_7942a95e,35914.23,2026-01-07T01:12:00,pay_741ba9faf08b,processed,{}
setl_5d9e1c9d7976,setl_5d9e1c9d7976,merch_7942a95e,4445.22,2026-01-02T07:05:00,pay_2de157987309,processed,{}
setl_e8ebebc5961d,setl_e8ebebc5961d,merch_7942a95e,1047.85,2026-01-29T08:51:00,pay_91d1da02f31e,processed,{}
setl_bce14fc6fde8,setl_bce14fc6fde8,merch_7942a95e,19331.83,2026-01-03T13:11:00,pay_77a266dad0ae,processed,{}
setl_16db9a307698,setl_16db9a307698,merch_7942a95e,16100.17,2026-01-04T11:11:00,pay_1179a21922bc,processed,{}
setl_16db9a307698_dup,setl_16db9a307698_dup,merch_7942a95e,16100.17,2026-01-04T11:11:00,pay_1179a21922bc,processed,{}
setl_9616d78966e0,setl_9616d78966e0,merch_7942a95e,29978.37,2026-01-22T06:42:00,pay_a3e3bd3d8570,processed,{}
setl_987e1996fb29,setl_987e1996fb29,merch_7942a95e,15877.76,2026-01-22T07:39:00,pay_71846e17bd45,processed,{}
setl_a68cdfa86c98,setl_a68cdfa86c98,merch_7942a95e,27725.31,2026-01-25T06:07:00,pay_e29dc3e740f8,processed,{}
setl_4b86c7d43781,setl_4b86c7d43781,merch_7942a95e,6057.24,2026-01-26T05:12:00,pay_55015ee93cfb,processed,{}
setl_c5f69d856369,setl_c5f69d856369,merch_7942a95e,42174.28,2026-01-20T08:05:00,pay_fe34de9afaac,processed,{}
setl_c5f69d856369_dup,setl_c5f69d856369_dup,merch_7942a95e,42174.28,2026-01-20T08:05:00,pay_fe34de9afaac,processed,{}
setl_67e2fe821930,setl_67e2fe821930,merch_7942a95e,38427.11,2026-01-19T00:43:00,pay_2e3fa45de46a,processed,{}
setl_a758eca9f677,setl_a758eca9f677,merch_7942a95e,31009.69,2026-01-25T18:16:00,pay_8765f107a2ef,processed,{}
setl_334fb73b611c,setl_334fb73b611c,merch_7942a95e,38548.94,2026-01-16T17:22:00,pay_316c05440b69,processed,{}
setl_334fb73b611c_dup,setl_334fb73b611c_dup,merch_7942a95e,38548.94,2026-01-16T17:22:00,pay_316c05440b69,processed,{}
setl_6aa5ea1e101b,setl_6aa5ea1e101b,merch_7942a95e,30443.73,2026-01-05T04:04:00,pay_a02bf4fed53d,processed,{}
setl_457613d003c7,setl_457613d003c7,merch_7942a95e,44194.11,2026-01-18T04:33:00,pay_3f32240b662f,processed,{}
setl_b63ca85d65cf,setl_b63ca85d65cf,merch_7942a95e,918.44,2026-01-14T05:42:00,pay_656c9dab3a2c,processed,{}
setl_e462da03cd62,setl_e462da03cd62,merch_7942a95e,30055.73,2026-01-26T16:47:00,pay_cbbca7775271,processed,{}
setl_29dfe62a8bae,setl_29dfe62a8bae,merch_7942a95e,7812.07,2026-01-26T15:22:00,pay_ff5c8b3774c1,processed,{}
setl_a0c94a61b3d7,setl_a0c94a61b3d7,merch_7942a95e,33712.94,2026-01-08T21:17:00,pay_289caa9d8f30,processed,{}
setl_1eba6ccb63ed,setl_1eba6ccb63ed,merch_7942a95e,29694.05,2026-01-25T15:44:00,pay_5d0d5401a92f,processed,{}
setl_779e0d30d820,setl_779e0d30d820,merch_7942a95e,12930.92,2026-02-01T05:13:00,pay_6b3b44f6b626,processed,{}
setl_2000c5a370d4,setl_2000c5a370d4,merch_7942a95e,14102.35,2026-01-29T11:00:00,pay_774407735991,processed,{}
setl_94dd2f36b753,setl_94dd2f36b753,merch_7942a95e,13691.23,2026-01-04T04:24:00,pay_c562ad6a654f,processed,{}
setl_1a5afeadb9ff,setl_1a5afeadb9ff,merch_7942a95e,26901.29,2026-01-08T04:52:00,pay_78465b2b2b97,processed,{}
setl_abc65ad52876,setl_abc65ad52876,merch_7942a95e,43877.18,2026-01-25T15:00:00,pay_25c443030993,processed,{}
setl_2e13e2cbd7ad,setl_2e13e2cbd7ad,merch_7942a95e,29441.69,2026-01-13T07:22:00,pay_88a426faef5c,processed,{}
setl_7d062e486e10,setl_7d062e486e10,merch_7942a95e,44838.07,2026-01-08T07:36:00,pay_b6ff371dfa36,processed,{}
setl_016f293f6c10,setl_016f293f6c10,merch_7942a95e,19201.37,2026-01-23T14:53:00,pay_c056479b4beb,processed,{}
