id,external_id,merchant_id,amount,currency,payment_time,customer_reference,order_reference,status,metadata_json
pay_batch2_0043,pay_batch2_0043,merch_custom_2,1014.33,INR,2026-02-23T13:18:00,cust_872,order_4065,captured,{}
pay_batch2_0044,pay_batch2_0044,merch_custom_2,35.5,INR,2026-02-25T08:27:00,cust_781,order_2341,captured,{}
pay_batch2_0045,pay_batch2_0045,merch_custom_2,3337.47,INR,2026-02-24T20:36:00,cust_974,order_6697,captured,{}
pay_batch2_0046,pay_batch2_0046,merch_custom_2,4781.87,INR,2026-02-24T12:09:00,cust_858,order_3966,captured,{}
pay_batch2_0047,pay_batch2_0047,merch_custom_2,4586.55,INR,2026-02-26T02:23:00,cust_311,order_1881,captured,{}
pay_batch2_0048,pay_batch2_0048,merch_custom_2,4173.98,INR,2026-02-24T05:38:00,cust_767,order_2653,captured,{}
pay_batch2_0049,pay_batch2_0049,merch_custom_2,3318.26,INR,2026-02-25T08:36:00,cust_266,order_6051,captured,{}
pay_batch2_0050,pay_batch2_0050,merch_custom_2,2608.91,INR,2026-02-25T01:19:00,cust_394,order_5655,captured,{}
pay_batch2_0051,pay_batch2_0051,merch_custom_2,3271.42,INR,2026-02-25T01:22:00,cust_846,order_2396,captured,{}
pay_batch2_0052,pay_batch2_0052,merch_custom_2,4535.65,INR,2026-02-25T06:02:00,cust_645,order_9324,captured,{}
pay_batch2_0053,pay_batch2_0053,merch_custom_2,2303.68,INR,2026-02-21T04:18:00,cust_371,order_6502,captured,{}
pay_batch2_0054,pay_batch2_0054,merch_custom_2,1369.34,INR,2026-02-22T17:12:00,cust_911,order_4522,captured,{}
pay_batch2_0055,pay_batch2_0055,merch_custom_2,2298.49,INR,2026-02-24T07:01:00,cust_273,order_5429,captured,{}
pay_batch2_0056,pay_batch2_0056,merch_custom_2,2502.08,INR,2026-02-23T09:33:00,cust_833,order_1516,captured,{}
pay_batch2_0057,pay_batch2_0057,merch_custom_2,680.77,INR,2026-02-26T11:44:00,cust_464,order_7079,captured,{}
pay_batch2_0058,pay_batch2_0058,merch_custom_2,2754.27,INR,2026-02-23T19:46:00,cust_147,order_2898,captured,{}
pay_batch2_0059,pay_batch2_0059,merch_custom_2,3154.79,INR,2026-02-25T05:57:00,cust_434,order_5167,captured,{}
pay_batch2_0060,pay_batch2_0060,merch_custom_2,3512.71,INR,2026-02-26T23:42:00,cust_355,order_8741,captured,{}
pay_batch2_0061,pay_batch2_0061,merch_custom_2,2706.35,INR,2026-02-25T18:14:00,cust_993,order_6300,captured,{}
pay_batch2_0062,pay_batch2_0062,merch_custom_2,3821.58,INR,2026-02-23T23:27:00,cust_815,order_6826,captured,{}
pay_batch2_0063,pay_batch2_0063,merch_custom_2,2448.28,INR,2026-02-21T18:39:00,cust_760,order_2659,captured,{}
pay_batch2_0064,pay_batch2_0064,merch_custom_2,2776.91,INR,2026-02-25T09:58:00,cust_605,order_2124,captured,{}
pay_batch2_0065,pay_batch2_0065,merch_custom_2,597.88,INR,2026-02-22T15:22:00,cust_247,order_6918,captured,{}
pay_batch2_0066,pay_batch2_0066,merch_custom_2,3157.36,INR,2026-02-26T06:22:00,cust_179,order_8165,captured,{}
pay_batch2_0067,pay_batch2_0067,merch_custom_2,4628.34,INR,2026-02-26T13:03:00,cust_823,order_8207,captured,{}
pay_batch2_0068,pay_batch2_0068,merch_custom_2,878.79,INR,2026-02-22T01:13:00,cust_635,order_3620,captured,{}
pay_batch2_0069,pay_batch2_0069,merch_custom_2,3229.61,INR,2026-02-21T17:10:00,cust_897,order_2947,captured,{}
pay_batch2_0070,pay_batch2_0070,merch_custom_2,190.39,INR,2026-02-26T07:30:00,cust_928,order_7244,captured,{}
pay_batch2_0071,pay_batch2_0071,merch_custom_2,1615.9,INR,2026-02-22T13:59:00,cust_342,order_9496,captured,{}
pay_batch2_0072,pay_batch2_0072,merch_custom_2,1370.55,INR,2026-02-21T20:34:00,cust_168,order_1290,captured,{}
pay_batch2_0073,pay_batch2_0073,merch_custom_2,3075.83,INR,2026-02-23T04:43:00,cust_872,order_8194,captured,{}
pay_batch2_0074,pay_batch2_0074,merch_custom_2,2055.83,INR,2026-02-21T01:14:00,cust_167,order_3722,captured,{}
pay_batch2_0075,pay_batch2_0075,merch_custom_2,1952.66,INR,2026-02-22T06:33:00,cust_876,order_2345,captured,{}
pay_batch2_0076,pay_batch2_0076,merch_custom_2,3008.51,INR,2026-02-24T14:49:00,cust_652,order_8527,captured,{}
pay_batch2_0077,pay_batch2_0077,merch_custom_2,4916.63,INR,2026-02-22T13:31:00,cust_861,order_4842,captured,{}
pay_batch2_0078,pay_batch2_0078,merch_custom_2,4588.76,INR,2026-02-23T16:12:00,cust_489,order_6354,captured,{}
pay_batch2_0079,pay_batch2_0079,merch_custom_2,1776.2,INR,2026-02-26T01:48:00,cust_891,order_7254,captured,{}
pay_batch2_0080,pay_batch2_0080,merch_custom_2,2337.47,INR,2026-02-23T17:23:00,cust_424,order_9032,captured,{}
pay_batch2_0081,pay_batch2_0081,merch_custom_2,4649.83,INR,2026-02-25T10:57:00,cust_131,order_4018,captured,{}
pay_batch2_0082,pay_batch2_0082,merch_custom_2,3694.95,INR,2026-02-24T23:28:00,cust_635,order_5627,captured,{}
pay_batch2_0083,pay_batch2_0083,merch_custom_2,3857.0,INR,2026-02-25T15:56:00,cust_331,order_8689,captured,{}
pay_batch2_0084,pay_batch2_0084,merch_custom_2,1892.3,INR,2026-02-23T10:15:00,cust_307,order_2245,captured,{}
pay_batch2_0085,pay_batch2_0085,merch_custom_2,3540.44,INR,2026-02-23T18:59:00,cust_995,order_7997,captured,{}
pay_batch2_0086,pay_batch2_0086,merch_custom_2,2392.97,INR,2026-02-22T14:59:00,cust_440,order_2015,captured,{}
pay_batch2_0087,pay_batch2_0087,merch_custom_2,242.38,INR,2026-02-21T12:33:00,cust_239,order_6344,captured,{}
pay_batch2_0088,pay_batch2_0088,merch_custom_2,1406.68,INR,2026-02-22T21:54:00,cust_206,order_3493,captured,{}
pay_batch2_0089,pay_batch2_0089,merch_custom_2,363.92,INR,2026-02-23T16:59:00,cust_296,order_7208,captured,{}
pay_batch2_0090,pay_batch2_0090,merch_custom_2,2471.42,INR,2026-02-22T17:05:00,cust_399,order_5254,captured,{}
pay_batch2_0091,pay_batch2_0091,merch_custom_2,3893.85,INR,2026-02-23T18:52:00,cust_788,order_1797,captured,{}
pay_batch2_0092,pay_batch2_0092,merch_custom_2,1123.89,INR,2026-02-24T01:52:00,cust_889,order_4779,captured,{}
pay_batch2_0093,pay_batch2_0093,merch_custom_2,3260.08,INR,2026-02-26T19:04:00,cust_928,order_6247,captured,{}
pay_batch2_0094,pay_batch2_0094,merch_custom_2,1456.42,INR,2026-02-21T21:35:00,cust_298,order_3835,captured,{}
pay_batch2_0095,pay_batch2_0095,merch_custom_2,4603.28,INR,2026-02-23T23:23:00,cust_464,order_6552,captured,{}
pay_batch2_0096,pay_batch2_0096,merch_custom_2,2334.77,INR,2026-02-25T02:01:00,cust_900,order_7937,captured,{}
pay_batch2_0097,pay_batch2_0097,merch_custom_2,1012.48,INR,2026-02-23T13:10:00,cust_447,order_6612,captured,{}
pay_batch2_0098,pay_batch2_0098,merch_custom_2,3881.68,INR,2026-02-22T19:21:00,cust_416,order_4112,captured,{}
pay_batch2_0099,pay_batch2_0099,merch_custom_2,2072.92,INR,2026-02-25T08:52:00,cust_983,order_9900,captured,{}
pay_batch2_0100,pay_batch2_0100,merch_custom_2,2585.51,INR,2026-02-23T08:55:00,cust_475,order_9694,captured,{}
pay_batch2_0101,pay_batch2_0101,merch_custom_2,3709.85,INR,2026-02-23T21:01:00,cust_278,order_8473,captured,{}
pay_batch2_0102,pay_batch2_0102,merch_custom_2,3219.21,INR,2026-02-21T04:13:00,cust_328,order_8451,captured,{}
pay_batch2_0103,pay_batch2_0103,merch_custom_2,4045.53,INR,2026-02-26T07:34:00,cust_616,order_1668,captured,{}
pay_batch2_0104,pay_batch2_0104,merch_custom_2,4756.81,INR,2026-02-22T05:42:00,cust_214,order_7455,captured,{}
pay_batch2_0105,pay_batch2_0105,merch_custom_2,1117.87,INR,2026-02-22T15:11:00,cust_963,order_1587,captured,{}
pay_batch2_0106,pay_batch2_0106,merch_custom_2,2382.21,INR,2026-02-23T07:45:00,cust_812,order_2532,captured,{}
pay_batch2_0107,pay_batch2_0107,merch_custom_2,3776.89,INR,2026-02-24T11:21:00,cust_726,order_1614,captured,{}
pay_batch2_0108,pay_batch2_0108,merch_custom_2,98.31,INR,2026-02-25T08:36:00,cust_649,order_8897,captured,{}
pay_batch2_0109,pay_batch2_0109,merch_custom_2,4443.87,INR,2026-02-26T19:50:00,cust_644,order_6366,captured,{}
pay_batch2_0110,pay_batch2_0110,merch_custom_2,3663.47,INR,2026-02-23T11:15:00,cust_562,order_5265,captured,{}
pay_batch2_0111,pay_batch2_0111,merch_custom_2,4221.36,INR,2026-02-21T13:45:00,cust_121,order_3854,captured,{}
pay_batch2_0112,pay_batch2_0112,merch_custom_2,2225.48,INR,2026-02-24T23:41:00,cust_566,order_9402,captured,{}
pay_batch2_0113,pay_batch2_0113,merch_custom_2,4842.41,INR,2026-02-24T20:48:00,cust_502,order_6997,captured,{}
pay_batch2_0114,pay_batch2_0114,merch_custom_2,4068.29,INR,2026-02-24T17:23:00,cust_905,order_6486,captured,{}
pay_batch2_0115,pay_batch2_0115,merch_custom_2,3069.45,INR,2026-02-25T10:34:00,cust_426,order_9556,captured,{}
pay_batch2_0116,pay_batch2_0116,merch_custom_2,3801.22,INR,2026-02-24T06:48:00,cust_677,order_3603,captured,{}
pay_batch2_0117,pay_batch2_0117,merch_custom_2,157.15,INR,2026-02-22T21:52:00,cust_426,order_2598,captured,{}
pay_batch2_0118,pay_batch2_0118,merch_custom_2,3973.45,INR,2026-02-26T08:54:00,cust_183,order_5891,captured,{}
pay_batch2_0119,pay_batch2_0119,merch_custom_2,2874.58,INR,2026-02-23T19:55:00,cust_262,order_9794,captured,{}
pay_batch2_0120,pay_batch2_0120,merch_custom_2,1797.96,INR,2026-02-24T08:04:00,cust_664,order_6803,captured,{}
pay_batch2_0121,pay_batch2_0121,merch_custom_2,2051.05,INR,2026-02-21T01:47:00,cust_724,order_7816,captured,{}
pay_batch2_0122,pay_batch2_0122,merch_custom_2,2644.38,INR,2026-02-23T05:41:00,cust_237,order_4334,captured,{}
pay_batch2_0123,pay_batch2_0123,merch_custom_2,2380.14,INR,2026-02-26T11:49:00,cust_117,order_1041,captured,{}
pay_batch2_0124,pay_batch2_0124,merch_custom_2,1629.4,INR,2026-02-26T03:37:00,cust_557,order_4526,captured,{}
pay_batch2_0125,pay_batch2_0125,merch_custom_2,4622.93,INR,2026-02-23T02:40:00,cust_398,order_8113,captured,{}
pay_batch2_0126,pay_batch2_0126,merch_custom_2,3694.59,INR,2026-02-23T21:11:00,cust_203,order_7102,captured,{}
pay_batch2_0127,pay_batch2_0127,merch_custom_2,1336.01,INR,2026-02-25T22:18:00,cust_331,order_6208,captured,{}
pay_batch2_0128,pay_batch2_0128,merch_custom_2,2420.16,INR,2026-02-21T09:09:00,cust_157,order_7581,captured,{}
pay_batch2_0129,pay_batch2_0129,merch_custom_2,496.83,INR,2026-02-26T23:15:00,cust_582,order_7148,captured,{}
pay_batch2_0130,pay_batch2_0130,merch_custom_2,959.65,INR,2026-02-25T09:22:00,cust_512,order_2156,captured,{}
pay_batch2_0131,pay_batch2_0131,merch_custom_2,1912.93,INR,2026-02-24T15:56:00,cust_694,order_9095,captured,{}
pay_batch2_0132,pay_batch2_0132,merch_custom_2,2139.14,INR,2026-02-26T11:27:00,cust_589,order_2216,captured,{}
pay_batch2_0133,pay_batch2_0133,merch_custom_2,2408.0,INR,2026-02-22T04:45:00,cust_550,order_9238,captured,{}
pay_batch2_0134,pay_batch2_0134,merch_custom_2,2484.57,INR,2026-02-21T14:33:00,cust_721,order_9420,captured,{}
pay_batch2_0135,pay_batch2_0135,merch_custom_2,4029.93,INR,2026-02-25T03:21:00,cust_486,order_2155,captured,{}
pay_batch2_0136,pay_batch2_0136,merch_custom_2,1312.51,INR,2026-02-21T00:43:00,cust_807,order_2811,captured,{}
pay_batch2_0137,pay_batch2_0137,merch_custom_2,1020.06,INR,2026-02-21T04:38:00,cust_616,order_1889,captured,{}
pay_batch2_0138,pay_batch2_0138,merch_custom_2,4563.65,INR,2026-02-22T23:29:00,cust_747,order_2409,captured,{}
pay_batch2_0139,pay_batch2_0139,merch_custom_2,4353.96,INR,2026-02-21T11:28:00,cust_277,order_2237,captured,{}
pay_batch2_0140,pay_batch2_0140,merch_custom_2,4499.41,INR,2026-02-21T23:21:00,cust_860,order_3795,captured,{}
pay_batch2_0141,pay_batch2_0141,merch_custom_2,1353.88,INR,2026-02-21T06:20:00,cust_173,order_5808,captured,{}
pay_batch2_0142,pay_batch2_0142,merch_custom_2,4178.0,INR,2026-02-21T06:42:00,cust_717,order_6487,captured,{}
pay_batch2_0143,pay_batch2_0143,merch_custom_2,1984.45,INR,2026-02-25T13:59:00,cust_303,order_2345,captured,{}
pay_batch2_0144,pay_batch2_0144,merch_custom_2,4195.23,INR,2026-02-25T07:18:00,cust_176,order_3297,captured,{}
pay_batch2_0145,pay_batch2_0145,merch_custom_2,218.51,INR,2026-02-24T22:49:00,cust_534,order_3458,captured,{}
pay_batch2_0146,pay_batch2_0146,merch_custom_2,1865.74,INR,2026-02-25T10:37:00,cust_310,order_9080,captured,{}
pay_batch2_0147,pay_batch2_0147,merch_custom_2,3802.62,INR,2026-02-24T10:21:00,cust_159,order_7411,captured,{}
pay_batch2_0148,pay_batch2_0148,merch_custom_2,3357.14,INR,2026-02-25T08:16:00,cust_506,order_9350,captured,{}
pay_batch2_0149,pay_batch2_0149,merch_custom_2,1237.3,INR,2026-02-24T01:08:00,cust_646,order_5070,captured,{}
pay_batch2_0150,pay_batch2_0150,merch_custom_2,1709.97,INR,2026-02-22T15:21:00,cust_369,order_9137,captured,{}
pay_batch2_0151,pay_batch2_0151,merch_custom_2,4508.33,INR,2026-02-24T10:30:00,cust_925,order_2711,captured,{}
pay_batch2_0152,pay_batch2_0152,merch_custom_2,4199.19,INR,2026-02-21T21:36:00,cust_980,order_4708,captured,{}
pay_batch2_0153,pay_batch2_0153,merch_custom_2,1183.39,INR,2026-02-25T05:59:00,cust_335,order_4767,captured,{}
pay_batch2_0154,pay_batch2_0154,merch_custom_2,380.62,INR,2026-02-26T15:00:00,cust_681,order_9840,captured,{}
pay_batch2_0155,pay_batch2_0155,merch_custom_2,3600.48,INR,2026-02-23T04:42:00,cust_840,order_5203,captured,{}
pay_batch2_0156,pay_batch2_0156,merch_custom_2,258.29,INR,2026-02-23T11:15:00,cust_431,order_1015,captured,{}
pay_batch2_0157,pay_batch2_0157,merch_custom_2,3158.35,INR,2026-02-23T06:31:00,cust_145,order_5546,captured,{}
pay_batch2_0158,pay_batch2_0158,merch_custom_2,3477.7,INR,2026-02-22T08:07:00,cust_212,order_7974,captured,{}
pay_batch2_0159,pay_batch2_0159,merch_custom_2,4879.58,INR,2026-02-25T17:47:00,cust_915,order_6138,captured,{}
pay_batch2_0160,pay_batch2_0160,merch_custom_2,1236.45,INR,2026-02-22T20:57:00,cust_835,order_8772,captured,{}
pay_batch2_0161,pay_batch2_0161,merch_custom_2,3720.13,INR,2026-02-25T20:00:00,cust_989,order_4565,captured,{}
pay_batch2_0162,pay_batch2_0162,merch_custom_2,2135.65,INR,2026-02-23T00:09:00,cust_552,order_2236,captured,{}
pay_batch2_0163,pay_batch2_0163,merch_custom_2,665.5,INR,2026-02-26T21:35:00,cust_872,order_6313,captured,{}
pay_batch2_0164,pay_batch2_0164,merch_custom_2,3903.8,INR,2026-02-24T21:48:00,cust_246,order_5029,captured,{}
pay_batch2_0165,pay_batch2_0165,merch_custom_2,4676.59,INR,2026-02-21T00:20:00,cust_643,order_2108,captured,{}
pay_batch2_0166,pay_batch2_0166,merch_custom_2,2369.71,INR,2026-02-23T19:00:00,cust_850,order_2034,captured,{}
pay_batch2_0167,pay_batch2_0167,merch_custom_2,3207.69,INR,2026-02-26T21:25:00,cust_854,order_3643,captured,{}
pay_batch2_0168,pay_batch2_0168,merch_custom_2,2007.64,INR,2026-02-25T05:59:00,cust_646,order_6931,captured,{}
pay_batch2_0169,pay_batch2_0169,merch_custom_2,3584.96,INR,2026-02-23T00:51:00,cust_971,order_3279,captured,{}
pay_batch2_0170,pay_batch2_0170,merch_custom_2,69.13,INR,2026-02-24T07:55:00,cust_948,order_5750,captured,{}
pay_batch2_0171,pay_batch2_0171,merch_custom_2,4188.85,INR,2026-02-23T06:37:00,cust_241,order_4388,captured,{}
pay_batch2_0172,pay_batch2_0172,merch_custom_2,3855.61,INR,2026-02-25T19:51:00,cust_492,order_1546,captured,{}
pay_batch2_0173,pay_batch2_0173,merch_custom_2,3852.25,INR,2026-02-26T01:27:00,cust_220,order_9016,captured,{}
pay_batch2_0174,pay_batch2_0174,merch_custom_2,1113.16,INR,2026-02-24T23:41:00,cust_667,order_4690,captured,{}
pay_batch2_0175,pay_batch2_0175,merch_custom_2,1412.08,INR,2026-02-23T05:50:00,cust_705,order_5153,captured,{}
pay_batch2_0176,pay_batch2_0176,merch_custom_2,3190.98,INR,2026-02-26T05:50:00,cust_720,order_5249,captured,{}
pay_batch2_0177,pay_batch2_0177,merch_custom_2,3817.42,INR,2026-02-26T14:06:00,cust_824,order_4358,captured,{}
pay_batch2_0178,pay_batch2_0178,merch_custom_2,483.69,INR,2026-02-26T09:33:00,cust_441,order_8064,captured,{}
pay_batch2_0179,pay_batch2_0179,merch_custom_2,2803.19,INR,2026-02-26T04:51:00,cust_326,order_9038,captured,{}
pay_batch2_0180,pay_batch2_0180,merch_custom_2,798.44,INR,2026-02-25T20:45:00,cust_233,order_4347,captured,{}
pay_batch2_0181,pay_batch2_0181,merch_custom_2,2925.69,INR,2026-02-22T07:39:00,cust_931,order_2247,captured,{}
pay_batch2_0182,pay_batch2_0182,merch_custom_2,4704.96,INR,2026-02-26T09:03:00,cust_135,order_4539,captured,{}
pay_batch2_0183,pay_batch2_0183,merch_custom_2,3491.93,INR,2026-02-26T23:07:00,cust_721,order_5796,captured,{}
pay_batch2_0184,pay_batch2_0184,merch_custom_2,3787.02,INR,2026-02-23T05:52:00,cust_330,order_8347,captured,{}
pay_batch2_0185,pay_batch2_0185,merch_custom_2,1073.47,INR,2026-02-26T03:01:00,cust_593,order_7067,captured,{}
pay_batch2_0186,pay_batch2_0186,merch_custom_2,1927.45,INR,2026-02-21T08:50:00,cust_821,order_9391,captured,{}
pay_batch2_0187,pay_batch2_0187,merch_custom_2,2581.57,INR,2026-02-21T13:48:00,cust_286,order_4832,captured,{}
pay_batch2_0188,pay_batch2_0188,merch_custom_2,789.26,INR,2026-02-25T04:50:00,cust_520,order_5821,captured,{}
pay_batch2_0189,pay_batch2_0189,merch_custom_2,609.74,INR,2026-02-23T14:06:00,cust_318,order_5715,captured,{}
pay_batch2_0190,pay_batch2_0190,merch_custom_2,4037.92,INR,2026-02-22T18:07:00,cust_913,order_5668,captured,{}
pay_batch2_0191,pay_batch2_0191,merch_custom_2,3698.45,INR,2026-02-24T16:01:00,cust_191,order_8255,captured,{}
pay_batch2_0192,pay_batch2_0192,merch_custom_2,726.04,INR,2026-02-24T15:51:00,cust_988,order_2096,captured,{}
pay_batch2_0193,pay_batch2_0193,merch_custom_2,113.3,INR,2026-02-21T07:07:00,cust_513,order_1944,captured,{}
pay_batch2_0194,pay_batch2_0194,merch_custom_2,3609.92,INR,2026-02-21T07:32:00,cust_274,order_3448,captured,{}
pay_batch2_0195,pay_batch2_0195,merch_custom_2,3598.54,INR,2026-02-22T18:45:00,cust_632,order_7691,captured,{}
pay_batch2_0196,pay_batch2_0196,merch_custom_2,1124.48,INR,2026-02-26T07:26:00,cust_622,order_5865,captured,{}
pay_batch2_0197,pay_batch2_0197,merch_custom_2,3650.53,INR,2026-02-21T05:06:00,cust_309,order_4497,captured,{}
pay_batch2_0198,pay_batch2_0198,merch_custom_2,393.2,INR,2026-02-24T20:10:00,cust_614,order_2548,captured,{}
pay_batch2_0199,pay_batch2_0199,merch_custom_2,3083.74,INR,2026-02-22T17:26:00,cust_836,order_2004,captured,{}
