id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_batch2_0021,setl_batch2_0021,merch_custom_2,1586.22,2026-02-27T13:18:00,wrong_pay_batch2_0021,processed,{}
setl_batch2_0022,setl_batch2_0022,merch_custom_2,4371.67,2026-02-27T01:56:00,pay_batch2_0022,processed,{}
setl_batch2_0023,setl_batch2_0023,merch_custom_2,3863.71,2026-02-27T01:16:00,pay_batch2_0023,processed,{}
setl_batch2_0024,setl_batch2_0024,merch_custom_2,3286.83,2026-02-23T14:04:00,pay_batch2_0024,processed,{}
setl_batch2_0025,setl_batch2_0025,merch_custom_2,850.6,2026-02-27T09:08:00,pay_batch2_0025,processed,{}
setl_batch2_0027,setl_batch2_0027,merch_custom_2,48.86,2026-02-26T19:00:00,pay_batch2_0027,processed,{}
setl_batch2_0028,setl_batch2_0028,merch_custom_2,873.48,2026-02-24T09:19:00,pay_batch2_0028,processed,{}
setl_batch2_0029,setl_batch2_0029,merch_custom_2,1188.02,2026-02-25T07:00:00,pay_batch2_0029,processed,{}
setl_batch2_0030,setl_batch2_0030,merch_custom_2,4212.2,2026-02-23T13:57:00,pay_batch2_0030,processed,{}
setl_batch2_0031,setl_batch2_0031,merch_custom_2,2304.01,2026-02-23T00:52:00,pay_batch2_0031,processed,{}
setl_batch2_0032,setl_batch2_0032,merch_custom_2,898.59,2026-02-26T17:58:00,pay_batch2_0032,processed,{}
setl_batch2_0033,setl_batch2_0033,merch_custom_2,4397.37,2026-02-23T14:30:00,pay_batch2_0033,processed,{}
setl_batch2_0034,setl_batch2_0034,merch_custom_2,917.5,2026-02-25T15:06:00,pay_batch2_0034,processed,{}
setl_batch2_0035,setl_batch2_0035,merch_custom_2,3178.46,2026-02-26T20:21:00,pay_batch2_0035,processed,{}
setl_batch2_0036,setl_batch2_0036,merch_custom_2,2683.89,2026-02-23T06:57:00,pay_batch2_0036,processed,{}
setl_batch2_0037,setl_batch2_0037,merch_custom_2,2018.12,2026-02-23T10:39:00,pay_batch2_0037,processed,{}
setl_batch2_0038,setl_batch2_0038,merch_custom_2,1431.10,2026-02-23T03:49:00,pay_batch2_0038,processed,{}
setl_batch2_0039,setl_batch2_0039,merch_custom_2,4401.8,2026-02-23T11:42:00,pay_batch2_0039,processed,{}
setl_batch2_0040,setl_batch2_0040,merch_custom_2,2504.71,2026-02-27T13:02:00,pay_batch2_0040,processed,{}
setl_batch2_0041,setl_batch2_0041,merch_custom_2,1040.9,2026-02-25T03:36:00,pay_batch2_0041,processed,{}
setl_batch2_0042,setl_batch2_0042,merch_custom_2,3272.34,2026-02-23T01:14:00,wrong_pay_batch2_0042,processed,{}
setl_batch2_0043,setl_batch2_0043,merch_custom_2,1014.33,2026-02-24T13:18:00,pay_batch2_0043,processed,{}
setl_batch2_0044,setl_batch2_0044,merch_custom_2,35.5,2026-02-26T08:27:00,pay_batch2_0044,processed,{}
setl_batch2_0045,setl_batch2_0045,merch_custom_2,3337.47,2026-02-25T20:36:00,pay_batch2_0045,processed,{}
setl_batch2_0046,setl_batch2_0046,merch_custom_2,4781.87,2026-02-25T12:09:00,wrong_pay_batch2_0046,processed,{}
setl_batch2_0047,setl_batch2_0047,merch_custom_2,4596.55,2026-02-27T02:23:00,pay_batch2_0047,processed,{}
setl_batch2_0048,setl_batch2_0048,merch_custom_2,4173.98,2026-02-25T05:38:00,pay_batch2_0048,processed,{}
setl_batch2_0049,setl_batch2_0049,merch_custom_2,3318.26,2026-02-26T08:36:00,pay_batch2_0049,processed,{}
setl_batch2_0050,setl_batch2_0050,merch_custom_2,2608.91,2026-02-26T01:19:00,pay_batch2_0050,processed,{}
setl_batch2_0051,setl_batch2_0051,merch_custom_2,3271.42,2026-02-26T01:22:00,wrong_pay_batch2_0051,processed,{}
setl_batch2_0052,setl_batch2_0052,merch_custom_2,4535.65,2026-02-26T06:02:00,pay_batch2_0052,processed,{}
setl_batch2_0053,setl_batch2_0053,merch_custom_2,2303.68,2026-02-22T04:18:00,pay_batch2_0053,processed,{}
setl_batch2_0054,setl_batch2_0054,merch_custom_2,1369.34,2026-02-23T17:12:00,wrong_pay_batch2_0054,processed,{}
setl_batch2_0055,setl_batch2_0055,merch_custom_2,2298.49,2026-02-25T07:01:00,pay_batch2_0055,processed,{}
setl_batch2_0056,setl_batch2_0056,merch_custom_2,2502.08,2026-02-24T09:33:00,pay_batch2_0056,processed,{}
setl_batch2_0057,setl_batch2_0057,merch_custom_2,680.77,2026-02-27T11:44:00,pay_batch2_0057,processed,{}
setl_batch2_0058,setl_batch2_0058,merch_custom_2,2754.27,2026-02-24T19:46:00,pay_batch2_0058,processed,{}
setl_batch2_0059,setl_batch2_0059,merch_custom_2,3154.79,2026-02-26T05:57:00,pay_batch2_0059,processed,{}
setl_batch2_0060,setl_batch2_0060,merch_custom_2,3512.71,2026-02-27T23:42:00,pay_batch2_0060,processed,{}
setl_batch2_0061,setl_batch2_0061,merch_custom_2,2706.35,2026-02-26T18:14:00,pay_batch2_0061,processed,{}
setl_batch2_0063,setl_batch2_0063,merch_custom_2,2399.31,2026-02-22T18:39:00,pay_batch2_0063,processed,{}
setl_batch2_0064,setl_batch2_0064,merch_custom_2,2776.91,2026-02-26T09:58:00,pay_batch2_0064,processed,{}
setl_batch2_0065,setl_batch2_0065,merch_custom_2,607.88,2026-02-23T15:22:00,pay_batch2_0065,processed,{}
setl_batch2_0066,setl_batch2_0066,merch_custom_2,3157.36,2026-02-27T06:22:00,pay_batch2_0066,processed,{}
setl_batch2_0067,setl_batch2_0067,merch_custom_2,4628.34,2026-03-03T13:03:00,pay_batch2_0067,processed,{}
setl_batch2_0068,setl_batch2_0068,merch_custom_2,878.79,2026-02-23T01:13:00,pay_batch2_0068,processed,{}
setl_batch2_0069,setl_batch2_0069,merch_custom_2,3229.61,2026-02-22T17:10:00,pay_batch2_0069,processed,{}
setl_batch2_0070,setl_batch2_0070,merch_custom_2,190.39,2026-02-27T07:30:00,pay_batch2_0070,processed,{}
setl_batch2_0071,setl_batch2_0071,merch_custom_2,1615.9,2026-02-23T13:59:00,pay_batch2_0071,processed,{}
setl_batch2_0072,setl_batch2_0072,merch_custom_2,1370.55,2026-02-22T20:34:00,pay_batch2_0072,processed,{}
setl_batch2_0073,setl_batch2_0073,merch_custom_2,3075.83,2026-02-24T04:43:00,pay_batch2_0073,processed,{}
setl_batch2_0073_dup,setl_batch2_0073_dup,merch_custom_2,3075.83,2026-02-24T04:43:00,pay_batch2_0073,processed,{}
setl_batch2_0074,setl_batch2_0074,merch_custom_2,2055.83,2026-02-22T01:14:00,pay_batch2_0074,processed,{}
setl_batch2_0075,setl_batch2_0075,merch_custom_2,1913.61,2026-02-23T06:33:00,pay_batch2_0075,processed,{}
setl_batch2_0076,setl_batch2_0076,merch_custom_2,3008.51,2026-02-25T14:49:00,pay_batch2_0076,processed,{}
setl_batch2_0077,setl_batch2_0077,merch_custom_2,4916.63,2026-02-23T13:31:00,pay_batch2_0077,processed,{}
setl_batch2_0078,setl_batch2_0078,merch_custom_2,4588.76,2026-02-24T16:12:00,pay_batch2_0078,processed,{}
setl_batch2_0079,setl_batch2_0079,merch_custom_2,1786.20,2026-02-27T01:48:00,pay_batch2_0079,processed,{}
setl_batch2_0080,setl_batch2_0080,merch_custom_2,2337.47,2026-02-24T17:23:00,pay_batch2_0080,processed,{}
setl_batch2_0080_dup,setl_batch2_0080_dup,merch_custom_2,2337.47,2026-02-24T17:23:00,pay_batch2_0080,processed,{}
setl_batch2_0081,setl_batch2_0081,merch_custom_2,4649.83,2026-02-26T10:57:00,pay_batch2_0081,processed,{}
setl_batch2_0082,setl_batch2_0082,merch_custom_2,3694.95,2026-02-25T23:28:00,pay_batch2_0082,processed,{}
setl_batch2_0083,setl_batch2_0083,merch_custom_2,3857.0,2026-02-26T15:56:00,pay_batch2_0083,processed,{}
setl_batch2_0084,setl_batch2_0084,merch_custom_2,1892.3,2026-02-24T10:15:00,wrong_pay_batch2_0084,processed,{}
setl_batch2_0085,setl_batch2_0085,merch_custom_2,3550.44,2026-02-24T18:59:00,pay_batch2_0085,processed,{}
setl_batch2_0086,setl_batch2_0086,merch_custom_2,2392.97,2026-02-23T14:59:00,pay_batch2_0086,processed,{}
setl_batch2_0087,setl_batch2_0087,merch_custom_2,242.38,2026-02-22T12:33:00,pay_batch2_0087,processed,{}
setl_batch2_0088,setl_batch2_0088,merch_custom_2,1406.68,2026-02-23T21:54:00,wrong_pay_batch2_0088,processed,{}
setl_batch2_0089,setl_batch2_0089,merch_custom_2,363.92,2026-02-24T16:59:00,pay_batch2_0089,processed,{}
setl_batch2_0089_dup,setl_batch2_0089_dup,merch_custom_2,363.92,2026-02-24T16:59:00,pay_batch2_0089,processed,{}
setl_batch2_0090,setl_batch2_0090,merch_custom_2,2471.42,2026-02-23T17:05:00,pay_batch2_0090,processed,{}
setl_batch2_0091,setl_batch2_0091,merch_custom_2,3893.85,2026-02-24T18:52:00,pay_batch2_0091,processed,{}
setl_batch2_0092,setl_batch2_0092,merch_custom_2,1123.89,2026-02-25T01:52:00,pay_batch2_0092,processed,{}
setl_batch2_0093,setl_batch2_0093,merch_custom_2,3260.08,2026-02-27T19:04:00,pay_batch2_0093,processed,{}
setl_batch2_0094,setl_batch2_0094,merch_custom_2,1456.42,2026-02-22T21:35:00,pay_batch2_0094,processed,{}
setl_batch2_0095,setl_batch2_0095,merch_custom_2,4603.28,2026-02-24T23:23:00,pay_batch2_0095,processed,{}
setl_batch2_0096,setl_batch2_0096,merch_custom_2,2334.77,2026-02-26T02:01:00,pay_batch2_0096,processed,{}
setl_batch2_0097,setl_batch2_0097,merch_custom_2,1012.48,2026-02-24T13:10:00,pay_batch2_0097,processed,{}
setl_batch2_0098,setl_batch2_0098,merch_custom_2,1940.84,2026-02-23T19:21:00,pay_batch2_0098,processed,{}
setl_batch2_0099,setl_batch2_0099,merch_custom_2,2072.92,2026-02-26T08:52:00,pay_batch2_0099,processed,{}
setl_batch2_0099_dup,setl_batch2_0099_dup,merch_custom_2,2072.92,2026-02-26T08:52:00,pay_batch2_0099,processed,{}
setl_batch2_0100,setl_batch2_0100,merch_custom_2,2585.51,2026-02-24T08:55:00,pay_batch2_0100,processed,{}
setl_batch2_0101,setl_batch2_0101,merch_custom_2,3709.85,2026-02-24T21:01:00,pay_batch2_0101,processed,{}
setl_batch2_0102,setl_batch2_0102,merch_custom_2,3219.21,2026-02-22T04:13:00,pay_batch2_0102,processed,{}
setl_batch2_0103,setl_batch2_0103,merch_custom_2,4045.53,2026-02-27T07:34:00,pay_batch2_0103,processed,{}
setl_batch2_0104,setl_batch2_0104,merch_custom_2,4756.81,2026-02-23T05:42:00,pay_batch2_0104,processed,{}
setl_batch2_0105,setl_batch2_0105,merch_custom_2,1095.51,2026-02-23T15:11:00,pay_batch2_0105,processed,{}
setl_batch2_0106,setl_batch2_0106,merch_custom_2,2382.21,2026-02-24T07:45:00,pay_batch2_0106,processed,{}
setl_batch2_0107,setl_batch2_0107,merch_custom_2,3776.89,2026-02-25T11:21:00,pay_batch2_0107,processed,{}
setl_batch2_0108,setl_batch2_0108,merch_custom_2,98.31,2026-02-26T08:36:00,pay_batch2_0108,processed,{}
setl_batch2_0109,setl_batch2_0109,merch_custom_2,4443.87,2026-02-27T19:50:00,pay_batch2_0109,processed,{}
setl_batch2_0110,setl_batch2_0110,merch_custom_2,3663.47,2026-02-24T11:15:00,pay_batch2_0110,processed,{}
setl_batch2_0111,setl_batch2_0111,merch_custom_2,4221.36,2026-02-26T13:45:00,pay_batch2_0111,processed,{}
setl_batch2_0112,setl_batch2_0112,merch_custom_2,2225.48,2026-03-01T23:41:00,pay_batch2_0112,processed,{}
setl_batch2_0113,setl_batch2_0113,merch_custom_2,4852.41,2026-02-25T20:48:00,pay_batch2_0113,processed,{}
setl_batch2_0114,setl_batch2_0114,merch_custom_2,4068.29,2026-02-25T17:23:00,pay_batch2_0114,processed,{}
setl_batch2_0115,setl_batch2_0115,merch_custom_2,3069.45,2026-02-26T10:34:00,pay_batch2_0115,processed,{}
setl_batch2_0116,setl_batch2_0116,merch_custom_2,3801.22,2026-02-25T06:48:00,pay_batch2_0116,processed,{}
setl_batch2_0118,setl_batch2_0118,merch_custom_2,3973.45,2026-02-27T08:54:00,pay_batch2_0118,processed,{}
setl_batch2_0119,setl_batch2_0119,merch_custom_2,2874.58,2026-02-24T19:55:00,pay_batch2_0119,processed,{}
setl_batch2_0120,setl_batch2_0120,merch_custom_2,1797.96,2026-02-25T08:04:00,pay_batch2_0120,processed,{}
setl_batch2_0121,setl_batch2_0121,merch_custom_2,2051.05,2026-02-22T01:47:00,pay_batch2_0121,processed,{}
setl_batch2_0122,setl_batch2_0122,merch_custom_2,1322.19,2026-02-24T05:41:00,pay_batch2_0122,processed,{}
setl_batch2_0123,setl_batch2_0123,merch_custom_2,2380.14,2026-02-27T11:49:00,pay_batch2_0123,processed,{}
setl_batch2_0124,setl_batch2_0124,merch_custom_2,1629.4,2026-02-27T03:37:00,pay_batch2_0124,processed,{}
setl_batch2_0125,setl_batch2_0125,merch_custom_2,4622.93,2026-02-24T02:40:00,pay_batch2_0125,processed,{}
setl_batch2_0126,setl_batch2_0126,merch_custom_2,3694.59,2026-02-24T21:11:00,pay_batch2_0126,processed,{}
setl_batch2_0127,setl_batch2_0127,merch_custom_2,1336.01,2026-02-26T22:18:00,pay_batch2_0127,processed,{}
setl_batch2_0128,setl_batch2_0128,merch_custom_2,2420.16,2026-02-22T09:09:00,pay_batch2_0128,processed,{}
setl_batch2_0129,setl_batch2_0129,merch_custom_2,496.83,2026-02-27T23:15:00,pay_batch2_0129,processed,{}
setl_batch2_0130,setl_batch2_0130,merch_custom_2,959.65,2026-02-26T09:22:00,pay_batch2_0130,processed,{}
setl_batch2_0131,setl_batch2_0131,merch_custom_2,956.46,2026-02-25T15:56:00,pay_batch2_0131,processed,{}
setl_batch2_0132,setl_batch2_0132,merch_custom_2,2149.14,2026-02-27T11:27:00,pay_batch2_0132,processed,{}
setl_batch2_0133,setl_batch2_0133,merch_custom_2,2408.0,2026-02-23T04:45:00,pay_batch2_0133,processed,{}
setl_batch2_0134,setl_batch2_0134,merch_custom_2,2484.57,2026-02-22T14:33:00,pay_batch2_0134,processed,{}
setl_batch2_0135,setl_batch2_0135,merch_custom_2,2014.96,2026-02-26T03:21:00,pay_batch2_0135,processed,{}
setl_batch2_0136,setl_batch2_0136,merch_custom_2,1312.51,2026-02-22T00:43:00,pay_batch2_0136,processed,{}
setl_batch2_0137,setl_batch2_0137,merch_custom_2,1030.06,2026-02-22T04:38:00,pay_batch2_0137,processed,{}
setl_batch2_0138,setl_batch2_0138,merch_custom_2,4563.65,2026-02-23T23:29:00,pay_batch2_0138,processed,{}
setl_batch2_0139,setl_batch2_0139,merch_custom_2,4353.96,2026-02-22T11:28:00,pay_batch2_0139,processed,{}
setl_batch2_0140,setl_batch2_0140,merch_custom_2,4509.41,2026-02-22T23:21:00,pay_batch2_0140,processed,{}
setl_batch2_0141,setl_batch2_0141,merch_custom_2,1353.88,2026-02-22T06:20:00,pay_batch2_0141,processed,{}
setl_batch2_0143,setl_batch2_0143,merch_custom_2,1984.45,2026-02-26T13:59:00,pay_batch2_0143,processed,{}
setl_batch2_0144,setl_batch2_0144,merch_custom_2,4195.23,2026-02-26T07:18:00,pay_batch2_0144,processed,{}
setl_batch2_0145,setl_batch2_0145,merch_custom_2,218.51,2026-02-25T22:49:00,pay_batch2_0145,processed,{}
setl_batch2_0146,setl_batch2_0146,merch_custom_2,1865.74,2026-02-26T10:37:00,pay_batch2_0146,processed,{}
setl_batch2_0147,setl_batch2_0147,merch_custom_2,3726.57,2026-02-25T10:21:00,pay_batch2_0147,processed,{}
setl_batch2_0148,setl_batch2_0148,merch_custom_2,3357.14,2026-02-26T08:16:00,wrong_pay_batch2_0148,processed,{}
setl_batch2_0149,setl_batch2_0149,merch_custom_2,1237.3,2026-02-25T01:08:00,pay_batch2_0149,processed,{}
setl_batch2_0150,setl_batch2_0150,merch_custom_2,1709.97,2026-02-23T15:21:00,pay_batch2_0150,processed,{}
setl_batch2_0151,setl_batch2_0151,merch_custom_2,4508.33,2026-02-25T10:30:00,pay_batch2_0151,processed,{}
setl_batch2_0152,setl_batch2_0152,merch_custom_2,4199.19,2026-02-22T21:36:00,pay_batch2_0152,processed,{}
setl_batch2_0153,setl_batch2_0153,merch_custom_2,1193.39,2026-02-26T05:59:00,pay_batch2_0153,processed,{}
setl_batch2_0154,setl_batch2_0154,merch_custom_2,380.62,2026-02-27T15:00:00,pay_batch2_0154,processed,{}
setl_batch2_0155,setl_batch2_0155,merch_custom_2,3600.48,2026-02-24T04:42:00,pay_batch2_0155,processed,{}
setl_batch2_0156,setl_batch2_0156,merch_custom_2,258.29,2026-02-24T11:15:00,pay_batch2_0156,processed,{}
setl_batch2_0157,setl_batch2_0157,merch_custom_2,3158.35,2026-02-24T06:31:00,pay_batch2_0157,processed,{}
setl_batch2_0157_dup,setl_batch2_0157_dup,merch_custom_2,3158.35,2026-02-24T06:31:00,pay_batch2_0157,processed,{}
setl_batch2_0158,setl_batch2_0158,merch_custom_2,3477.7,2026-02-23T08:07:00,pay_batch2_0158,processed,{}
setl_batch2_0159,setl_batch2_0159,merch_custom_2,4879.58,2026-02-26T17:47:00,pay_batch2_0159,processed,{}
setl_batch2_0160,setl_batch2_0160,merch_custom_2,1236.45,2026-02-23T20:57:00,pay_batch2_0160,processed,{}
setl_batch2_0161,setl_batch2_0161,merch_custom_2,3720.13,2026-02-26T20:00:00,pay_batch2_0161,processed,{}
setl_batch2_0161_dup,setl_batch2_0161_dup,merch_custom_2,3720.13,2026-02-26T20:00:00,pay_batch2_0161,processed,{}
setl_batch2_0162,setl_batch2_0162,merch_custom_2,2135.65,2026-02-24T00:09:00,pay_batch2_0162,processed,{}
setl_batch2_0163,setl_batch2_0163,merch_custom_2,665.5,2026-02-27T21:35:00,pay_batch2_0163,processed,{}
setl_batch2_0164,setl_batch2_0164,merch_custom_2,3903.8,2026-02-25T21:48:00,pay_batch2_0164,processed,{}
setl_batch2_0165,setl_batch2_0165,merch_custom_2,4676.59,2026-02-22T00:20:00,pay_batch2_0165,processed,{}
setl_batch2_0166,setl_batch2_0166,merch_custom_2,2369.71,2026-02-24T19:00:00,pay_batch2_0166,processed,{}
setl_batch2_0167,setl_batch2_0167,merch_custom_2,3207.69,2026-02-27T21:25:00,pay_batch2_0167,processed,{}
setl_batch2_0167_dup,setl_batch2_0167_dup,merch_custom_2,3207.69,2026-02-27T21:25:00,pay_batch2_0167,processed,{}
setl_batch2_0168,setl_batch2_0168,merch_custom_2,2007.64,2026-02-26T05:59:00,pay_batch2_0168,processed,{}
setl_batch2_0169,setl_batch2_0169,merch_custom_2,3584.96,2026-02-24T00:51:00,pay_batch2_0169,processed,{}
setl_batch2_0170,setl_batch2_0170,merch_custom_2,69.13,2026-02-25T07:55:00,pay_batch2_0170,processed,{}
setl_batch2_0171,setl_batch2_0171,merch_custom_2,4188.85,2026-02-28T06:37:00,pay_batch2_0171,processed,{}
setl_batch2_0172,setl_batch2_0172,merch_custom_2,3865.61,2026-02-26T19:51:00,pay_batch2_0172,processed,{}
setl_batch2_0174,setl_batch2_0174,merch_custom_2,1113.16,2026-02-25T23:41:00,pay_batch2_0174,processed,{}
setl_batch2_0175,setl_batch2_0175,merch_custom_2,1412.08,2026-02-24T05:50:00,pay_batch2_0175,processed,{}
setl_batch2_0175_dup,setl_batch2_0175_dup,merch_custom_2,1412.08,2026-02-24T05:50:00,pay_batch2_0175,processed,{}
setl_batch2_0176,setl_batch2_0176,merch_custom_2,3190.98,2026-02-27T05:50:00,pay_batch2_0176,processed,{}
setl_batch2_0177,setl_batch2_0177,merch_custom_2,3817.42,2026-02-27T14:06:00,pay_batch2_0177,processed,{}
setl_batch2_0178,setl_batch2_0178,merch_custom_2,483.69,2026-02-27T09:33:00,pay_batch2_0178,processed,{}
setl_batch2_0179,setl_batch2_0179,merch_custom_2,2813.19,2026-02-27T04:51:00,pay_batch2_0179,processed,{}
setl_batch2_0180,setl_batch2_0180,merch_custom_2,798.44,2026-02-26T20:45:00,pay_batch2_0180,processed,{}
setl_batch2_0181,setl_batch2_0181,merch_custom_2,2867.18,2026-02-23T07:39:00,pay_batch2_0181,processed,{}
setl_batch2_0182,setl_batch2_0182,merch_custom_2,4704.96,2026-03-03T09:03:00,pay_batch2_0182,processed,{}
setl_batch2_0183,setl_batch2_0183,merch_custom_2,1745.96,2026-02-27T23:07:00,pay_batch2_0183,processed,{}
setl_batch2_0184,setl_batch2_0184,merch_custom_2,3787.02,2026-02-24T05:52:00,pay_batch2_0184,processed,{}
setl_batch2_0186,setl_batch2_0186,merch_custom_2,1888.90,2026-02-22T08:50:00,pay_batch2_0186,processed,{}
setl_batch2_0187,setl_batch2_0187,merch_custom_2,2581.57,2026-02-22T13:48:00,pay_batch2_0187,processed,{}
setl_batch2_0188,setl_batch2_0188,merch_custom_2,789.26,2026-02-26T04:50:00,pay_batch2_0188,processed,{}
setl_batch2_0189,setl_batch2_0189,merch_custom_2,609.74,2026-02-24T14:06:00,pay_batch2_0189,processed,{}
setl_batch2_0190,setl_batch2_0190,merch_custom_2,4037.92,2026-02-23T18:07:00,wrong_pay_batch2_0190,processed,{}
setl_batch2_0191,setl_batch2_0191,merch_custom_2,3698.45,2026-02-25T16:01:00,pay_batch2_0191,processed,{}
setl_batch2_0192,setl_batch2_0192,merch_custom_2,726.04,2026-02-25T15:51:00,wrong_pay_batch2_0192,processed,{}
setl_batch2_0193,setl_batch2_0193,merch_custom_2,113.3,2026-02-22T07:07:00,pay_batch2_0193,processed,{}
setl_batch2_0194,setl_batch2_0194,merch_custom_2,3619.92,2026-02-22T07:32:00,pay_batch2_0194,processed,{}
setl_batch2_0195,setl_batch2_0195,merch_custom_2,3598.54,2026-02-23T18:45:00,pay_batch2_0195,processed,{}
setl_batch2_0196,setl_batch2_0196,merch_custom_2,1124.48,2026-02-27T07:26:00,pay_batch2_0196,processed,{}
setl_batch2_0197,setl_batch2_0197,merch_custom_2,3650.53,2026-02-22T05:06:00,pay_batch2_0197,processed,{}
setl_batch2_0198,setl_batch2_0198,merch_custom_2,393.2,2026-02-25T20:10:00,pay_batch2_0198,processed,{}
setl_batch2_0199,setl_batch2_0199,merch_custom_2,3083.74,2026-02-23T17:26:00,pay_batch2_0199,processed,{}
