id,external_id,merchant_id,amount,currency,payment_time,customer_reference,order_reference,status,metadata_json
pay_batch3_0016,pay_batch3_0016,merch_custom_3,846.97,INR,2026-03-04T20:12:00,cust_125,order_2017,captured,{}
pay_batch3_0017,pay_batch3_0017,merch_custom_3,4940.76,INR,2026-03-04T01:58:00,cust_889,order_7574,captured,{}
pay_batch3_0018,pay_batch3_0018,merch_custom_3,2057.26,INR,2026-03-05T08:25:00,cust_867,order_9589,captured,{}
pay_batch3_0019,pay_batch3_0019,merch_custom_3,31.4,INR,2026-03-04T04:48:00,cust_736,order_3748,captured,{}
pay_batch3_0020,pay_batch3_0020,merch_custom_3,2245.33,INR,2026-03-03T01:09:00,cust_949,order_5981,captured,{}
pay_batch3_0021,pay_batch3_0021,merch_custom_3,3272.03,INR,2026-03-03T00:45:00,cust_342,order_9202,captured,{}
pay_batch3_0022,pay_batch3_0022,merch_custom_3,1868.09,INR,2026-03-03T17:49:00,cust_724,order_7757,captured,{}
pay_batch3_0023,pay_batch3_0023,merch_custom_3,1355.44,INR,2026-03-08T16:57:00,cust_186,order_1755,captured,{}
pay_batch3_0024,pay_batch3_0024,merch_custom_3,1830.11,INR,2026-03-04T15:03:00,cust_622,order_7092,captured,{}
pay_batch3_0025,pay_batch3_0025,merch_custom_3,358.03,INR,2026-03-04T02:59:00,cust_897,order_7932,captured,{}
pay_batch3_0026,pay_batch3_0026,merch_custom_3,634.86,INR,2026-03-06T08:42:00,cust_548,order_1253,captured,{}
pay_batch3_0027,pay_batch3_0027,merch_custom_3,1564.43,INR,2026-03-07T21:04:00,cust_103,order_9479,captured,{}
pay_batch3_0028,pay_batch3_0028,merch_custom_3,853.37,INR,2026-03-08T03:01:00,cust_324,order_6942,captured,{}
pay_batch3_0029,pay_batch3_0029,merch_custom_3,2008.12,INR,2026-03-04T12:06:00,cust_220,order_8248,captured,{}
pay_batch3_0030,pay_batch3_0030,merch_custom_3,2148.49,INR,2026-03-04T14:41:00,cust_813,order_4308,captured,{}
pay_batch3_0031,pay_batch3_0031,merch_custom_3,2535.73,INR,2026-03-04T19:06:00,cust_491,order_1352,captured,{}
pay_batch3_0032,pay_batch3_0032,merch_custom_3,2790.02,INR,2026-03-04T02:49:00,cust_835,order_5243,captured,{}
pay_batch3_0033,pay_batch3_0033,merch_custom_3,195.44,INR,2026-03-04T20:55:00,cust_398,order_4580,captured,{}
pay_batch3_0034,pay_batch3_0034,merch_custom_3,1539.52,INR,2026-03-05T17:58:00,cust_401,order_1084,captured,{}
pay_batch3_0035,pay_batch3_0035,merch_custom_3,815.22,INR,2026-03-07T17:43:00,cust_470,order_4690,captured,{}
pay_batch3_0036,pay_batch3_0036,merch_custom_3,1411.75,INR,2026-03-03T14:34:00,cust_417,order_2078,captured,{}
pay_batch3_0037,pay_batch3_0037,merch_custom_3,114.29,INR,2026-03-05T08:58:00,cust_944,order_7345,captured,{}
pay_batch3_0038,pay_batch3_0038,merch_custom_3,108.38,INR,2026-03-03T21:18:00,cust_543,order_2332,captured,{}
pay_batch3_0039,pay_batch3_0039,merch_custom_3,3371.21,INR,2026-03-04T19:01:00,cust_121,order_1848,captured,{}
pay_batch3_0040,pay_batch3_0040,merch_custom_3,1356.79,INR,2026-03-03T14:01:00,cust_939,order_8764,captured,{}
pay_batch3_0041,pay_batch3_0041,merch_custom_3,3272.56,INR,2026-03-06T12:00:00,cust_538,order_4196,captured,{}
pay_batch3_0042,pay_batch3_0042,merch_custom_3,4191.08,INR,2026-03-05T04:32:00,cust_426,order_6315,captured,{}
pay_batch3_0043,pay_batch3_0043,merch_custom_3,1629.86,INR,2026-03-05T04:25:00,cust_921,order_6414,captured,{}
pay_batch3_0044,pay_batch3_0044,merch_custom_3,232.75,INR,2026-03-03T13:46:00,cust_334,order_1224,captured,{}
pay_batch3_0045,pay_batch3_0045,merch_custom_3,498.17,INR,2026-03-03T13:55:00,cust_268,order_9753,captured,{}
pay_batch3_0046,pay_batch3_0046,merch_custom_3,291.84,INR,2026-03-03T22:47:00,cust_325,order_1344,captured,{}
pay_batch3_0047,pay_batch3_0047,merch_custom_3,1892.88,INR,2026-03-04T07:16:00,cust_511,order_5340,captured,{}
pay_batch3_0048,pay_batch3_0048,merch_custom_3,2334.34,INR,2026-03-07T22:43:00,cust_894,order_4651,captured,{}
pay_batch3_0049,pay_batch3_0049,merch_custom_3,3506.79,INR,2026-03-06T13:24:00,cust_573,order_8381,captured,{}
pay_batch3_0050,pay_batch3_0050,merch_custom_3,1948.46,INR,2026-03-08T00:17:00,cust_564,order_2657,captured,{}
pay_batch3_0051,pay_batch3_0051,merch_custom_3,3484.08,INR,2026-03-07T18:53:00,cust_127,order_1736,captured,{}
pay_batch3_0052,pay_batch3_0052,merch_custom_3,595.43,INR,2026-03-04T20:06:00,cust_995,order_6294,captured,{}
pay_batch3_0053,pay_batch3_0053,merch_custom_3,1246.49,INR,2026-03-05T02:31:00,cust_945,order_4987,captured,{}
pay_batch3_0054,pay_batch3_0054,merch_custom_3,4980.14,INR,2026-03-07T03:50:00,cust_600,order_3778,captured,{}
pay_batch3_0055,pay_batch3_0055,merch_custom_3,198.89,INR,2026-03-04T21:41:00,cust_294,order_7678,captured,{}
pay_batch3_0056,pay_batch3_0056,merch_custom_3,2065.7,INR,2026-03-07T21:29:00,cust_786,order_2471,captured,{}
pay_batch3_0057,pay_batch3_0057,merch_custom_3,2887.43,INR,2026-03-07T08:31:00,cust_161,order_7015,captured,{}
pay_batch3_0058,pay_batch3_0058,merch_custom_3,3809.13,INR,2026-03-04T09:29:00,cust_426,order_3446,captured,{}
pay_batch3_0059,pay_batch3_0059,merch_custom_3,83.21,INR,2026-03-05T14:51:00,cust_977,order_5391,captured,{}
pay_batch3_0060,pay_batch3_0060,merch_custom_3,2309.79,INR,2026-03-03T07:34:00,cust_168,order_4236,captured,{}
pay_batch3_0061,pay_batch3_0061,merch_custom_3,1345.8,INR,2026-03-04T22:23:00,cust_519,order_5844,captured,{}
pay_batch3_0062,pay_batch3_0062,merch_custom_3,15.8,INR,2026-03-08T23:19:00,cust_638,order_6894,captured,{}
pay_batch3_0063,pay_batch3_0063,merch_custom_3,4203.71,INR,2026-03-03T10:26:00,cust_408,order_8620,captured,{}
pay_batch3_0064,pay_batch3_0064,merch_custom_3,2493.79,INR,2026-03-03T05:51:00,cust_789,order_5607,captured,{}
pay_batch3_0065,pay_batch3_0065,merch_custom_3,639.87,INR,2026-03-03T11:42:00,cust_376,order_6613,captured,{}
pay_batch3_0066,pay_batch3_0066,merch_custom_3,4817.12,INR,2026-03-03T12:26:00,cust_423,order_2451,captured,{}
pay_batch3_0067,pay_batch3_0067,merch_custom_3,1017.01,INR,2026-03-04T11:18:00,cust_249,order_4407,captured,{}
pay_batch3_0068,pay_batch3_0068,merch_custom_3,2521.34,INR,2026-03-04T05:24:00,cust_191,order_8939,captured,{}
pay_batch3_0069,pay_batch3_0069,merch_custom_3,4494.73,INR,2026-03-08T14:05:00,cust_692,order_7950,captured,{}
pay_batch3_0070,pay_batch3_0070,merch_custom_3,302.88,INR,2026-03-07T14:02:00,cust_669,order_9189,captured,{}
pay_batch3_0071,pay_batch3_0071,merch_custom_3,1484.85,INR,2026-03-05T08:46:00,cust_699,order_4281,captured,{}
pay_batch3_0072,pay_batch3_0072,merch_custom_3,1557.53,INR,2026-03-04T14:13:00,cust_714,order_8348,captured,{}
pay_batch3_0073,pay_batch3_0073,merch_custom_3,4752.12,INR,2026-03-05T12:17:00,cust_839,order_7046,captured,{}
pay_batch3_0074,pay_batch3_0074,merch_custom_3,1531.5,INR,2026-03-03T14:18:00,cust_205,order_5623,captured,{}
pay_batch3_0075,pay_batch3_0075,merch_custom_3,910.85,INR,2026-03-03T09:26:00,cust_762,order_4866,captured,{}
pay_batch3_0076,pay_batch3_0076,merch_custom_3,2950.75,INR,2026-03-07T22:50:00,cust_214,order_3530,captured,{}
pay_batch3_0077,pay_batch3_0077,merch_custom_3,932.39,INR,2026-03-03T03:46:00,cust_946,order_7203,captured,{}
pay_batch3_0078,pay_batch3_0078,merch_custom_3,3249.52,INR,2026-03-06T05:07:00,cust_138,order_7988,captured,{}
pay_batch3_0079,pay_batch3_0079,merch_custom_3,4142.34,INR,2026-03-05T23:07:00,cust_491,order_8560,captured,{}
pay_batch3_0080,pay_batch3_0080,merch_custom_3,3270.42,INR,2026-03-03T13:18:00,cust_714,order_8541,captured,{}
pay_batch3_0081,pay_batch3_0081,merch_custom_3,3749.97,INR,2026-03-04T15:57:00,cust_462,order_1045,captured,{}
pay_batch3_0082,pay_batch3_0082,merch_custom_3,2687.58,INR,2026-03-07T22:07:00,cust_417,order_1256,captured,{}
pay_batch3_0083,pay_batch3_0083,merch_custom_3,2952.19,INR,2026-03-08T05:51:00,cust_332,order_5791,captured,{}
pay_batch3_0084,pay_batch3_0084,merch_custom_3,2782.99,INR,2026-03-07T18:29:00,cust_138,order_5416,captured,{}
pay_batch3_0085,pay_batch3_0085,merch_custom_3,3508.56,INR,2026-03-06T13:00:00,cust_618,order_8355,captured,{}
pay_batch3_0086,pay_batch3_0086,merch_custom_3,1426.21,INR,2026-03-07T14:53:00,cust_176,order_1193,captured,{}
pay_batch3_0087,pay_batch3_0087,merch_custom_3,2457.95,INR,2026-03-03T06:38:00,cust_177,order_4116,captured,{}
pay_batch3_0088,pay_batch3_0088,merch_custom_3,76.07,INR,2026-03-05T10:23:00,cust_570,order_5555,captured,{}
pay_batch3_0089,pay_batch3_0089,merch_custom_3,3066.16,INR,2026-03-05T06:24:00,cust_700,order_8601,captured,{}
pay_batch3_0090,pay_batch3_0090,merch_custom_3,463.52,INR,2026-03-04T04:32:00,cust_911,order_6562,captured,{}
pay_batch3_0091,pay_batch3_0091,merch_custom_3,3682.36,INR,2026-03-03T19:24:00,cust_869,order_6609,captured,{}
pay_batch3_0092,pay_batch3_0092,merch_custom_3,4122.35,INR,2026-03-08T09:58:00,cust_485,order_9595,captured,{}
pay_batch3_0093,pay_batch3_0093,merch_custom_3,257.97,INR,2026-03-05T19:33:00,cust_586,order_8520,captured,{}
pay_batch3_0094,pay_batch3_0094,merch_custom_3,3553.3,INR,2026-03-07T13:03:00,cust_115,order_9125,captured,{}
pay_batch3_0095,pay_batch3_0095,merch_custom_3,4569.76,INR,2026-03-04T00:18:00,cust_218,order_4408,captured,{}
pay_batch3_0096,pay_batch3_0096,merch_custom_3,194.32,INR,2026-03-03T06:20:00,cust_964,order_2221,captured,{}
pay_batch3_0097,pay_batch3_0097,merch_custom_3,2403.19,INR,2026-03-07T20:19:00,cust_310,order_6523,captured,{}
pay_batch3_0098,pay_batch3_0098,merch_custom_3,1897.49,INR,2026-03-07T20:15:00,cust_477,order_9295,captured,{}
pay_batch3_0099,pay_batch3_0099,merch_custom_3,3791.38,INR,2026-03-08T05:28:00,cust_318,order_3986,captured,{}
pay_batch3_0100,pay_batch3_0100,merch_custom_3,3120.5,INR,2026-03-05T00:36:00,cust_373,order_4295,captured,{}
pay_batch3_0101,pay_batch3_0101,merch_custom_3,1469.57,INR,2026-03-08T15:16:00,cust_162,order_4426,captured,{}
pay_batch3_0102,pay_batch3_0102,merch_custom_3,2241.77,INR,2026-03-08T02:06:00,cust_945,order_7873,captured,{}
pay_batch3_0103,pay_batch3_0103,merch_custom_3,3274.95,INR,2026-03-07T08:43:00,cust_167,order_2888,captured,{}
pay_batch3_0104,pay_batch3_0104,merch_custom_3,1684.26,INR,2026-03-07T09:46:00,cust_962,order_4149,captured,{}
pay_batch3_0105,pay_batch3_0105,merch_custom_3,2762.45,INR,2026-03-04T06:18:00,cust_207,order_2596,captured,{}
pay_batch3_0106,pay_batch3_0106,merch_custom_3,3413.8,INR,2026-03-07T15:27:00,cust_999,order_2665,captured,{}
pay_batch3_0107,pay_batch3_0107,merch_custom_3,2530.84,INR,2026-03-07T00:10:00,cust_548,order_9678,captured,{}
pay_batch3_0108,pay_batch3_0108,merch_custom_3,4631.5,INR,2026-03-06T07:28:00,cust_779,order_2082,captured,{}
pay_batch3_0109,pay_batch3_0109,merch_custom_3,2487.79,INR,2026-03-07T17:11:00,cust_230,order_7218,captured,{}
pay_batch3_0110,pay_batch3_0110,merch_custom_3,3252.61,INR,2026-03-05T23:21:00,cust_368,order_2604,captured,{}
pay_batch3_0111,pay_batch3_0111,merch_custom_3,4735.5,INR,2026-03-07T03:31:00,cust_607,order_3034,captured,{}
pay_batch3_0112,pay_batch3_0112,merch_custom_3,3664.14,INR,2026-03-07T17:00:00,cust_184,order_6384,captured,{}
pay_batch3_0113,pay_batch3_0113,merch_custom_3,2496.61,INR,2026-03-06T06:57:00,cust_288,order_6161,captured,{}
pay_batch3_0114,pay_batch3_0114,merch_custom_3,851.24,INR,2026-03-03T05:18:00,cust_343,order_3565,captured,{}
pay_batch3_0115,pay_batch3_0115,merch_custom_3,2262.21,INR,2026-03-06T09:07:00,cust_363,order_4554,captured,{}
pay_batch3_0116,pay_batch3_0116,merch_custom_3,1278.2,INR,2026-03-07T05:42:00,cust_162,order_8330,captured,{}
pay_batch3_0117,pay_batch3_0117,merch_custom_3,799.81,INR,2026-03-07T10:56:00,cust_914,order_5530,captured,{}
pay_batch3_0118,pay_batch3_0118,merch_custom_3,3854.32,INR,2026-03-04T04:29:00,cust_862,order_7968,captured,{}
pay_batch3_0119,pay_batch3_0119,merch_custom_3,3200.48,INR,2026-03-05T23:01:00,cust_491,order_9045,captured,{}
pay_batch3_0120,pay_batch3_0120,merch_custom_3,2902.17,INR,2026-03-03T17:16:00,cust_136,order_5816,captured,{}
pay_batch3_0121,pay_batch3_0121,merch_custom_3,2256.66,INR,2026-03-08T01:08:00,cust_449,order_2923,captured,{}
pay_batch3_0122,pay_batch3_0122,merch_custom_3,2974.55,INR,2026-03-04T15:56:00,cust_252,order_2925,captured,{}
pay_batch3_0123,pay_batch3_0123,merch_custom_3,1826.67,INR,2026-03-07T17:29:00,cust_643,order_9117,captured,{}
pay_batch3_0124,pay_batch3_0124,merch_custom_3,228.81,INR,2026-03-03T11:48:00,cust_286,order_9075,captured,{}
pay_batch3_0125,pay_batch3_0125,merch_custom_3,3040.69,INR,2026-03-06T00:06:00,cust_806,order_7171,captured,{}
pay_batch3_0126,pay_batch3_0126,merch_custom_3,1644.49,INR,2026-03-07T18:52:00,cust_128,order_8018,captured,{}
pay_batch3_0127,pay_batch3_0127,merch_custom_3,4687.5,INR,2026-03-06T19:19:00,cust_642,order_6168,captured,{}
pay_batch3_0128,pay_batch3_0128,merch_custom_3,3423.54,INR,2026-03-06T02:35:00,cust_425,order_5979,captured,{}
pay_batch3_0129,pay_batch3_0129,merch_custom_3,3043.05,INR,2026-03-07T14:11:00,cust_640,order_3334,captured,{}
pay_batch3_0130,pay_batch3_0130,merch_custom_3,510.28,INR,2026-03-07T09:17:00,cust_463,order_6239,captured,{}
pay_batch3_0131,pay_batch3_0131,merch_custom_3,2045.29,INR,2026-03-03T15:35:00,cust_453,order_1373,captured,{}
pay_batch3_0132,pay_batch3_0132,merch_custom_3,1513.91,INR,2026-03-06T03:38:00,cust_972,order_8187,captured,{}
pay_batch3_0133,pay_batch3_0133,merch_custom_3,3422.85,INR,2026-03-04T17:28:00,cust_510,order_7868,captured,{}
pay_batch3_0134,pay_batch3_0134,merch_custom_3,133.59,INR,2026-03-07T04:06:00,cust_886,order_3344,captured,{}
pay_batch3_0135,pay_batch3_0135,merch_custom_3,4652.87,INR,2026-03-06T14:30:00,cust_558,order_9053,captured,{}
pay_batch3_0136,pay_batch3_0136,merch_custom_3,2707.6,INR,2026-03-08T03:03:00,cust_401,order_9743,captured,{}
pay_batch3_0137,pay_batch3_0137,merch_custom_3,4639.56,INR,2026-03-05T14:40:00,cust_492,order_5172,captured,{}
pay_batch3_0138,pay_batch3_0138,merch_custom_3,3273.02,INR,2026-03-03T22:44:00,cust_872,order_7136,captured,{}
pay_batch3_0139,pay_batch3_0139,merch_custom_3,2238.85,INR,2026-03-03T09:25:00,cust_619,order_7201,captured,{}
pay_batch3_0140,pay_batch3_0140,merch_custom_3,1170.34,INR,2026-03-05T01:24:00,cust_988,order_6425,captured,{}
pay_batch3_0141,pay_batch3_0141,merch_custom_3,4238.46,INR,2026-03-05T07:48:00,cust_940,order_5636,captured,{}
pay_batch3_0142,pay_batch3_0142,merch_custom_3,2770.21,INR,2026-03-04T09:04:00,cust_837,order_4258,captured,{}
pay_batch3_0143,pay_batch3_0143,merch_custom_3,2017.51,INR,2026-03-07T22:08:00,cust_383,order_4880,captured,{}
pay_batch3_0144,pay_batch3_0144,merch_custom_3,4339.51,INR,2026-03-06T22:15:00,cust_183,order_3490,captured,{}
pay_batch3_0145,pay_batch3_0145,merch_custom_3,2818.5,INR,2026-03-07T20:58:00,cust_184,order_1145,captured,{}
pay_batch3_0146,pay_batch3_0146,merch_custom_3,2090.79,INR,2026-03-05T13:40:00,cust_178,order_2021,captured,{}
pay_batch3_0147,pay_batch3_0147,merch_custom_3,442.38,INR,2026-03-03T21:15:00,cust_766,order_9035,captured,{}
pay_batch3_0148,pay_batch3_0148,merch_custom_3,4898.81,INR,2026-03-05T18:15:00,cust_240,order_5188,captured,{}
pay_batch3_0149,pay_batch3_0149,merch_custom_3,772.87,INR,2026-03-04T22:02:00,cust_287,order_6778,captured,{}
pay_batch3_0150,pay_batch3_0150,merch_custom_3,472.24,INR,2026-03-03T16:59:00,cust_880,order_3184,captured,{}
pay_batch3_0151,pay_batch3_0151,merch_custom_3,4584.54,INR,2026-03-07T20:51:00,cust_268,order_6866,captured,{}
pay_batch3_0152,pay_batch3_0152,merch_custom_3,2747.48,INR,2026-03-08T10:54:00,cust_710,order_7778,captured,{}
pay_batch3_0153,pay_batch3_0153,merch_custom_3,1074.11,INR,2026-03-07T07:28:00,cust_822,order_3352,captured,{}
pay_batch3_0154,pay_batch3_0154,merch_custom_3,1844.46,INR,2026-03-03T14:29:00,cust_207,order_4368,captured,{}
pay_batch3_0155,pay_batch3_0155,merch_custom_3,232.09,INR,2026-03-07T21:27:00,cust_342,order_7965,captured,{}
pay_batch3_0156,pay_batch3_0156,merch_custom_3,4148.3,INR,2026-03-04T12:29:00,cust_510,order_7949,captured,{}
pay_batch3_0157,pay_batch3_0157,merch_custom_3,774.78,INR,2026-03-04T11:49:00,cust_110,order_2779,captured,{}
pay_batch3_0158,pay_batch3_0158,merch_custom_3,332.4,INR,2026-03-03T13:23:00,cust_284,order_4750,captured,{}
pay_batch3_0159,pay_batch3_0159,merch_custom_3,2111.58,INR,2026-03-07T06:35:00,cust_616,order_9372,captured,{}
pay_batch3_0160,pay_batch3_0160,merch_custom_3,2326.53,INR,2026-03-05T20:06:00,cust_108,order_6723,captured,{}
pay_batch3_0161,pay_batch3_0161,merch_custom_3,3555.86,INR,2026-03-05T18:52:00,cust_330,order_3408,captured,{}
pay_batch3_0162,pay_batch3_0162,merch_custom_3,1541.5,INR,2026-03-05T03:33:00,cust_127,order_4667,captured,{}
pay_batch3_0163,pay_batch3_0163,merch_custom_3,3570.31,INR,2026-03-07T17:50:00,cust_441,order_6366,captured,{}
pay_batch3_0164,pay_batch3_0164,merch_custom_3,3788.68,INR,2026-03-07T14:58:00,cust_518,order_6548,captured,{}
pay_batch3_0165,pay_batch3_0165,merch_custom_3,4134.3,INR,2026-03-08T06:06:00,cust_617,order_5026,captured,{}
pay_batch3_0166,pay_batch3_0166,merch_custom_3,4079.92,INR,2026-03-03T02:19:00,cust_488,order_7999,captured,{}
pay_batch3_0167,pay_batch3_0167,merch_custom_3,3181.26,INR,2026-03-05T11:51:00,cust_764,order_2787,captured,{}
pay_batch3_0168,pay_batch3_0168,merch_custom_3,4707.74,INR,2026-03-04T11:27:00,cust_669,order_8888,captured,{}
pay_batch3_0169,pay_batch3_0169,merch_custom_3,1718.2,INR,2026-03-06T12:28:00,cust_980,order_6897,captured,{}
pay_batch3_0170,pay_batch3_0170,merch_custom_3,3568.17,INR,2026-03-06T09:33:00,cust_431,order_6959,captured,{}
pay_batch3_0171,pay_batch3_0171,merch_custom_3,1068.02,INR,2026-03-04T00:08:00,cust_323,order_8874,captured,{}
pay_batch3_0172,pay_batch3_0172,merch_custom_3,2715.44,INR,2026-03-05T20:16:00,cust_232,order_7989,captured,{}
pay_batch3_0173,pay_batch3_0173,merch_custom_3,501.63,INR,2026-03-05T03:28:00,cust_791,order_5654,captured,{}
pay_batch3_0174,pay_batch3_0174,merch_custom_3,4751.01,INR,2026-03-06T01:49:00,cust_396,order_9098,captured,{}
pay_batch3_0175,pay_batch3_0175,merch_custom_3,4708.38,INR,2026-03-08T23:12:00,cust_780,order_6558,captured,{}
pay_batch3_0176,pay_batch3_0176,merch_custom_3,4727.18,INR,2026-03-05T10:54:00,cust_232,order_3002,captured,{}
pay_batch3_0177,pay_batch3_0177,merch_custom_3,1071.96,INR,2026-03-03T22:36:00,cust_205,order_4120,captured,{}
pay_batch3_0178,pay_batch3_0178,merch_custom_3,533.71,INR,2026-03-06T01:04:00,cust_818,order_1238,captured,{}
pay_batch3_0179,pay_batch3_0179,merch_custom_3,1852.51,INR,2026-03-06T20:50:00,cust_228,order_7506,captured,{}
pay_batch3_0180,pay_batch3_0180,merch_custom_3,4959.27,INR,2026-03-03T23:04:00,cust_100,order_9995,captured,{}
pay_batch3_0181,pay_batch3_0181,merch_custom_3,3894.86,INR,2026-03-07T03:20:00,cust_415,order_6437,captured,{}
pay_batch3_0182,pay_batch3_0182,merch_custom_3,2773.6,INR,2026-03-08T15:45:00,cust_782,order_3780,captured,{}
pay_batch3_0183,pay_batch3_0183,merch_custom_3,4787.3,INR,2026-03-08T15:46:00,cust_843,order_2482,captured,{}
pay_batch3_0184,pay_batch3_0184,merch_custom_3,3711.4,INR,2026-03-03T21:34:00,cust_870,order_5140,captured,{}
pay_batch3_0185,pay_batch3_0185,merch_custom_3,1559.33,INR,2026-03-06T01:11:00,cust_841,order_1091,captured,{}
pay_batch3_0186,pay_batch3_0186,merch_custom_3,2775.11,INR,2026-03-03T17:45:00,cust_954,order_7354,captured,{}
pay_batch3_0187,pay_batch3_0187,merch_custom_3,1115.07,INR,2026-03-04T19:33:00,cust_830,order_5749,captured,{}
pay_batch3_0188,pay_batch3_0188,merch_custom_3,901.16,INR,2026-03-07T19:27:00,cust_134,order_7527,captured,{}
pay_batch3_0189,pay_batch3_0189,merch_custom_3,4284.89,INR,2026-03-08T09:37:00,cust_898,order_8301,captured,{}
pay_batch3_0190,pay_batch3_0190,merch_custom_3,4644.1,INR,2026-03-06T19:00:00,cust_640,order_5684,captured,{}
pay_batch3_0191,pay_batch3_0191,merch_custom_3,3574.49,INR,2026-03-08T20:44:00,cust_169,order_4609,captured,{}
pay_batch3_0192,pay_batch3_0192,merch_custom_3,2137.22,INR,2026-03-04T08:27:00,cust_934,order_4791,captured,{}
pay_batch3_0193,pay_batch3_0193,merch_custom_3,1209.91,INR,2026-03-07T08:25:00,cust_578,order_5604,captured,{}
pay_batch3_0194,pay_batch3_0194,merch_custom_3,1947.58,INR,2026-03-04T16:22:00,cust_968,order_5373,captured,{}
pay_batch3_0195,pay_batch3_0195,merch_custom_3,2860.0,INR,2026-03-08T19:58:00,cust_513,order_3910,captured,{}
pay_batch3_0196,pay_batch3_0196,merch_custom_3,1457.61,INR,2026-03-03T17:38:00,cust_123,order_8175,captured,{}
pay_batch3_0197,pay_batch3_0197,merch_custom_3,285.48,INR,2026-03-07T21:03:00,cust_113,order_3048,captured,{}
pay_batch3_0198,pay_batch3_0198,merch_custom_3,2662.53,INR,2026-03-05T08:51:00,cust_372,order_7477,captured,{}
pay_batch3_0199,pay_batch3_0199,merch_custom_3,4713.96,INR,2026-03-05T01:57:00,cust_277,order_2634,captured,{}
