id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_batch3_0038,btxn_batch3_0038,merch_custom_3,108.38,2026-03-04T23:18:00,pay_batch3_0038,Settlement setl_batch3_0038,CREDIT,{}
btxn_batch3_0039,btxn_batch3_0039,merch_custom_3,3371.21,2026-03-05T21:01:00,pay_batch3_0039,Settlement setl_batch3_0039,CREDIT,{}
btxn_batch3_0040,btxn_batch3_0040,merch_custom_3,1356.79,2026-03-04T16:01:00,pay_batch3_0040,Settlement setl_batch3_0040,CREDIT,{}
btxn_batch3_0041,btxn_batch3_0041,merch_custom_3,3272.56,2026-03-07T14:00:00,pay_batch3_0041,Settlement setl_batch3_0041,CREDIT,{}
btxn_batch3_0042,btxn_batch3_0042,merch_custom_3,4191.08,2026-03-06T06:32:00,pay_batch3_0042,Settlement setl_batch3_0042,CREDIT,{}
btxn_batch3_0043,btxn_batch3_0043,merch_custom_3,1597.26,2026-03-06T06:25:00,pay_batch3_0043,Settlement setl_batch3_0043,CREDIT,{}
btxn_batch3_0044,btxn_batch3_0044,merch_custom_3,232.75,2026-03-04T15:46:00,pay_batch3_0044,Settlement setl_batch3_0044,CREDIT,{}
btxn_batch3_0045,btxn_batch3_0045,merch_custom_3,488.21,2026-03-04T15:55:00,pay_batch3_0045,Settlement setl_batch3_0045,CREDIT,{}
btxn_batch3_0046,btxn_batch3_0046,merch_custom_3,291.84,2026-03-05T00:47:00,wrong_pay_batch3_0046,Settlement setl_batch3_0046,CREDIT,{}
btxn_batch3_0047,btxn_batch3_0047,merch_custom_3,1892.88,2026-03-05T09:16:00,pay_batch3_0047,Settlement setl_batch3_0047,CREDIT,{}
btxn_batch3_0048,btxn_batch3_0048,merch_custom_3,2334.34,2026-03-09T00:43:00,pay_batch3_0048,Settlement setl_batch3_0048,CREDIT,{}
btxn_batch3_0049,btxn_batch3_0049,merch_custom_3,3506.79,2026-03-07T15:24:00,pay_batch3_0049,Settlement setl_batch3_0049,CREDIT,{}
btxn_batch3_0050,btxn_batch3_0050,merch_custom_3,1948.46,2026-03-09T02:17:00,pay_batch3_0050,Settlement setl_batch3_0050,CREDIT,{}
btxn_batch3_0051,btxn_batch3_0051,merch_custom_3,3484.08,2026-03-08T20:53:00,pay_batch3_0051,Settlement setl_batch3_0051,CREDIT,{}
btxn_batch3_0052,btxn_batch3_0052,merch_custom_3,595.43,2026-03-05T22:06:00,pay_batch3_0052,Settlement setl_batch3_0052,CREDIT,{}
btxn_batch3_0053,btxn_batch3_0053,merch_custom_3,1246.49,2026-03-06T04:31:00,pay_batch3_0053,Settlement setl_batch3_0053,CREDIT,{}
btxn_batch3_0054,btxn_batch3_0054,merch_custom_3,4980.14,2026-03-08T05:50:00,pay_batch3_0054,Settlement setl_batch3_0054,CREDIT,{}
btxn_batch3_0055,btxn_batch3_0055,merch_custom_3,198.89,2026-03-05T23:41:00,pay_batch3_0055,Settlement setl_batch3_0055,CREDIT,{}
btxn_batch3_0056,btxn_batch3_0056,merch_custom_3,2065.7,2026-03-08T23:29:00,pay_batch3_0056,Settlement setl_batch3_0056,CREDIT,{}
btxn_batch3_0057,btxn_batch3_0057,merch_custom_3,2887.43,2026-03-08T10:31:00,pay_batch3_0057,Settlement setl_batch3_0057,CREDIT,{}
btxn_batch3_0058,btxn_batch3_0058,merch_custom_3,3809.13,2026-03-05T11:29:00,pay_batch3_0058,Settlement setl_batch3_0058,CREDIT,{}
btxn_batch3_0059,btxn_batch3_0059,merch_custom_3,83.21,2026-03-06T16:51:00,pay_batch3_0059,Settlement setl_batch3_0059,CREDIT,{}
btxn_batch3_0061,btxn_batch3_0061,merch_custom_3,1345.8,2026-03-06T00:23:00,pay_batch3_0061,Settlement setl_batch3_0061,CREDIT,{}
btxn_batch3_0062,btxn_batch3_0062,merch_custom_3,15.48,2026-03-10T01:19:00,pay_batch3_0062,Settlement setl_batch3_0062,CREDIT,{}
btxn_batch3_0063,btxn_batch3_0063,merch_custom_3,4119.64,2026-03-04T12:26:00,pay_batch3_0063,Settlement setl_batch3_0063,CREDIT,{}
btxn_batch3_0064,btxn_batch3_0064,merch_custom_3,2443.91,2026-03-04T07:51:00,pay_batch3_0064,Settlement setl_batch3_0064,CREDIT,{}
btxn_batch3_0065,btxn_batch3_0065,merch_custom_3,639.87,2026-03-04T13:42:00,pay_batch3_0065,Settlement setl_batch3_0065,CREDIT,{}
btxn_batch3_0066,btxn_batch3_0066,merch_custom_3,4817.12,2026-03-04T14:26:00,pay_batch3_0066,Settlement setl_batch3_0066,CREDIT,{}
btxn_batch3_0067,btxn_batch3_0067,merch_custom_3,1017.01,2026-03-05T13:18:00,wrong_pay_batch3_0067,Settlement setl_batch3_0067,CREDIT,{}
btxn_batch3_0068,btxn_batch3_0068,merch_custom_3,2521.34,2026-03-05T07:24:00,pay_batch3_0068,Settlement setl_batch3_0068,CREDIT,{}
btxn_batch3_0070,btxn_batch3_0070,merch_custom_3,302.88,2026-03-08T16:02:00,pay_batch3_0070,Settlement setl_batch3_0070,CREDIT,{}
btxn_batch3_0071,btxn_batch3_0071,merch_custom_3,1484.85,2026-03-06T10:46:00,pay_batch3_0071,Settlement setl_batch3_0071,CREDIT,{}
btxn_batch3_0072,btxn_batch3_0072,merch_custom_3,1557.53,2026-03-05T16:13:00,pay_batch3_0072,Settlement setl_batch3_0072,CREDIT,{}
btxn_batch3_0073,btxn_batch3_0073,merch_custom_3,4752.12,2026-03-06T14:17:00,pay_batch3_0073,Settlement setl_batch3_0073,CREDIT,{}
btxn_batch3_0074,btxn_batch3_0074,merch_custom_3,1531.5,2026-03-04T16:18:00,pay_batch3_0074,Settlement setl_batch3_0074,CREDIT,{}
btxn_batch3_0075,btxn_batch3_0075,merch_custom_3,910.85,2026-03-04T11:26:00,pay_batch3_0075,Settlement setl_batch3_0075,CREDIT,{}
btxn_batch3_0076,btxn_batch3_0076,merch_custom_3,2950.75,2026-03-09T00:50:00,pay_batch3_0076,Settlement setl_batch3_0076,CREDIT,{}
btxn_batch3_0077,btxn_batch3_0077,merch_custom_3,932.39,2026-03-04T05:46:00,pay_batch3_0077,Settlement setl_batch3_0077,CREDIT,{}
btxn_batch3_0078,btxn_batch3_0078,merch_custom_3,3249.52,2026-03-07T07:07:00,pay_batch3_0078,Settlement setl_batch3_0078,CREDIT,{}
btxn_batch3_0079,btxn_batch3_0079,merch_custom_3,4142.34,2026-03-07T01:07:00,pay_batch3_0079,Settlement setl_batch3_0079,CREDIT,{}
btxn_batch3_0080,btxn_batch3_0080,merch_custom_3,3270.42,2026-03-04T15:18:00,pay_batch3_0080,Settlement setl_batch3_0080,CREDIT,{}
btxn_batch3_0081,btxn_batch3_0081,merch_custom_3,3749.97,2026-03-05T17:57:00,pay_batch3_0081,Settlement setl_batch3_0081,CREDIT,{}
btxn_batch3_0082,btxn_batch3_0082,merch_custom_3,2687.58,2026-03-09T00:07:00,pay_batch3_0082,Settlement setl_batch3_0082,CREDIT,{}
btxn_batch3_0083,btxn_batch3_0083,merch_custom_3,2952.19,2026-03-09T07:51:00,pay_batch3_0083,Settlement setl_batch3_0083,CREDIT,{}
btxn_batch3_0084,btxn_batch3_0084,merch_custom_3,2782.99,2026-03-08T20:29:00,pay_batch3_0084,Settlement setl_batch3_0084,CREDIT,{}
btxn_batch3_0085,btxn_batch3_0085,merch_custom_3,3508.56,2026-03-07T15:00:00,pay_batch3_0085,Settlement setl_batch3_0085,CREDIT,{}
btxn_batch3_0086,btxn_batch3_0086,merch_custom_3,1426.21,2026-03-08T16:53:00,pay_batch3_0086,Settlement setl_batch3_0086,CREDIT,{}
btxn_batch3_0087,btxn_batch3_0087,merch_custom_3,2457.95,2026-03-04T08:38:00,pay_batch3_0087,Settlement setl_batch3_0087,CREDIT,{}
btxn_batch3_0088,btxn_batch3_0088,merch_custom_3,76.07,2026-03-06T12:23:00,pay_batch3_0088,Settlement setl_batch3_0088,CREDIT,{}
btxn_batch3_0089,btxn_batch3_0089,merch_custom_3,3066.16,2026-03-06T08:24:00,pay_batch3_0089,Settlement setl_batch3_0089,CREDIT,{}
btxn_batch3_0090,btxn_batch3_0090,merch_custom_3,463.52,2026-03-05T06:32:00,pay_batch3_0090,Settlement setl_batch3_0090,CREDIT,{}
btxn_batch3_0091,btxn_batch3_0091,merch_custom_3,3682.36,2026-03-04T21:24:00,pay_batch3_0091,Settlement setl_batch3_0091,CREDIT,{}
btxn_batch3_0092,btxn_batch3_0092,merch_custom_3,4122.35,2026-03-09T11:58:00,pay_batch3_0092,Settlement setl_batch3_0092,CREDIT,{}
btxn_batch3_0093,btxn_batch3_0093,merch_custom_3,257.97,2026-03-06T21:33:00,pay_batch3_0093,Settlement setl_batch3_0093,CREDIT,{}
btxn_batch3_0094,btxn_batch3_0094,merch_custom_3,3553.3,2026-03-08T15:03:00,pay_batch3_0094,Settlement setl_batch3_0094,CREDIT,{}
btxn_batch3_0095,btxn_batch3_0095,merch_custom_3,4569.76,2026-03-05T02:18:00,pay_batch3_0095,Settlement setl_batch3_0095,CREDIT,{}
btxn_batch3_0096,btxn_batch3_0096,merch_custom_3,194.32,2026-03-04T08:20:00,pay_batch3_0096,Settlement setl_batch3_0096,CREDIT,{}
btxn_batch3_0097,btxn_batch3_0097,merch_custom_3,2403.19,2026-03-08T22:19:00,pay_batch3_0097,Settlement setl_batch3_0097,CREDIT,{}
btxn_batch3_0098,btxn_batch3_0098,merch_custom_3,1897.49,2026-03-08T22:15:00,wrong_pay_batch3_0098,Settlement setl_batch3_0098,CREDIT,{}
btxn_batch3_0099,btxn_batch3_0099,merch_custom_3,3791.38,2026-03-09T07:28:00,pay_batch3_0099,Settlement setl_batch3_0099,CREDIT,{}
btxn_batch3_0100,btxn_batch3_0100,merch_custom_3,3120.5,2026-03-06T02:36:00,pay_batch3_0100,Settlement setl_batch3_0100,CREDIT,{}
btxn_batch3_0101,btxn_batch3_0101,merch_custom_3,1469.57,2026-03-09T17:16:00,pay_batch3_0101,Settlement setl_batch3_0101,CREDIT,{}
btxn_batch3_0102,btxn_batch3_0102,merch_custom_3,2241.77,2026-03-09T04:06:00,pay_batch3_0102,Settlement setl_batch3_0102,CREDIT,{}
btxn_batch3_0103,btxn_batch3_0103,merch_custom_3,3274.95,2026-03-08T10:43:00,pay_batch3_0103,Settlement setl_batch3_0103,CREDIT,{}
btxn_batch3_0104,btxn_batch3_0104,merch_custom_3,1684.26,2026-03-08T11:46:00,pay_batch3_0104,Settlement setl_batch3_0104,CREDIT,{}
btxn_batch3_0105,btxn_batch3_0105,merch_custom_3,2762.45,2026-03-05T08:18:00,pay_batch3_0105,Settlement setl_batch3_0105,CREDIT,{}
btxn_batch3_0106,btxn_batch3_0106,merch_custom_3,3413.8,2026-03-08T17:27:00,pay_batch3_0106,Settlement setl_batch3_0106,CREDIT,{}
btxn_batch3_0107,btxn_batch3_0107,merch_custom_3,2530.84,2026-03-08T02:10:00,pay_batch3_0107,Settlement setl_batch3_0107,CREDIT,{}
btxn_batch3_0108,btxn_batch3_0108,merch_custom_3,4631.5,2026-03-07T09:28:00,pay_batch3_0108,Settlement setl_batch3_0108,CREDIT,{}
btxn_batch3_0109,btxn_batch3_0109,merch_custom_3,2487.79,2026-03-08T19:11:00,pay_batch3_0109,Settlement setl_batch3_0109,CREDIT,{}
btxn_batch3_0110,btxn_batch3_0110,merch_custom_3,3252.61,2026-03-07T01:21:00,pay_batch3_0110,Settlement setl_batch3_0110,CREDIT,{}
btxn_batch3_0111,btxn_batch3_0111,merch_custom_3,4735.5,2026-03-08T05:31:00,pay_batch3_0111,Settlement setl_batch3_0111,CREDIT,{}
btxn_batch3_0112,btxn_batch3_0112,merch_custom_3,3664.14,2026-03-08T19:00:00,pay_batch3_0112,Settlement setl_batch3_0112,CREDIT,{}
btxn_batch3_0113,btxn_batch3_0113,merch_custom_3,2446.68,2026-03-07T08:57:00,pay_batch3_0113,Settlement setl_batch3_0113,CREDIT,{}
btxn_batch3_0114,btxn_batch3_0114,merch_custom_3,851.24,2026-03-04T07:18:00,pay_batch3_0114,Settlement setl_batch3_0114,CREDIT,{}
btxn_batch3_0115,btxn_batch3_0115,merch_custom_3,2262.21,2026-03-07T11:07:00,pay_batch3_0115,Settlement setl_batch3_0115,CREDIT,{}
btxn_batch3_0117,btxn_batch3_0117,merch_custom_3,799.81,2026-03-08T12:56:00,pay_batch3_0117,Settlement setl_batch3_0117,CREDIT,{}
btxn_batch3_0118,btxn_batch3_0118,merch_custom_3,3854.32,2026-03-05T06:29:00,pay_batch3_0118,Settlement setl_batch3_0118,CREDIT,{}
btxn_batch3_0119,btxn_batch3_0119,merch_custom_3,3200.48,2026-03-07T01:01:00,wrong_pay_batch3_0119,Settlement setl_batch3_0119,CREDIT,{}
btxn_batch3_0120,btxn_batch3_0120,merch_custom_3,2902.17,2026-03-04T19:16:00,pay_batch3_0120,Settlement setl_batch3_0120,CREDIT,{}
btxn_batch3_0121,btxn_batch3_0121,merch_custom_3,2256.66,2026-03-09T03:08:00,pay_batch3_0121,Settlement setl_batch3_0121,CREDIT,{}
btxn_batch3_0122,btxn_batch3_0122,merch_custom_3,2974.55,2026-03-05T17:56:00,pay_batch3_0122,Settlement setl_batch3_0122,CREDIT,{}
btxn_batch3_0123,btxn_batch3_0123,merch_custom_3,1826.67,2026-03-08T19:29:00,pay_batch3_0123,Settlement setl_batch3_0123,CREDIT,{}
btxn_batch3_0124,btxn_batch3_0124,merch_custom_3,228.81,2026-03-04T13:48:00,pay_batch3_0124,Settlement setl_batch3_0124,CREDIT,{}
btxn_batch3_0125,btxn_batch3_0125,merch_custom_3,3040.69,2026-03-07T02:06:00,pay_batch3_0125,Settlement setl_batch3_0125,CREDIT,{}
btxn_batch3_0126,btxn_batch3_0126,merch_custom_3,1644.49,2026-03-08T20:52:00,pay_batch3_0126,Settlement setl_batch3_0126,CREDIT,{}
btxn_batch3_0127,btxn_batch3_0127,merch_custom_3,4687.5,2026-03-07T21:19:00,pay_batch3_0127,Settlement setl_batch3_0127,CREDIT,{}
btxn_batch3_0128,btxn_batch3_0128,merch_custom_3,3423.54,2026-03-07T04:35:00,pay_batch3_0128,Settlement setl_batch3_0128,CREDIT,{}
btxn_batch3_0129,btxn_batch3_0129,merch_custom_3,2982.19,2026-03-08T16:11:00,pay_batch3_0129,Settlement setl_batch3_0129,CREDIT,{}
btxn_batch3_0130,btxn_batch3_0130,merch_custom_3,510.28,2026-03-08T11:17:00,pay_batch3_0130,Settlement setl_batch3_0130,CREDIT,{}
btxn_batch3_0131,btxn_batch3_0131,merch_custom_3,2045.29,2026-03-04T17:35:00,pay_batch3_0131,Settlement setl_batch3_0131,CREDIT,{}
btxn_batch3_0132,btxn_batch3_0132,merch_custom_3,1513.91,2026-03-07T05:38:00,pay_batch3_0132,Settlement setl_batch3_0132,CREDIT,{}
btxn_batch3_0135,btxn_batch3_0135,merch_custom_3,4652.87,2026-03-07T16:30:00,pay_batch3_0135,Settlement setl_batch3_0135,CREDIT,{}
btxn_batch3_0136,btxn_batch3_0136,merch_custom_3,2707.6,2026-03-09T05:03:00,pay_batch3_0136,Settlement setl_batch3_0136,CREDIT,{}
btxn_batch3_0137,btxn_batch3_0137,merch_custom_3,4639.56,2026-03-06T16:40:00,pay_batch3_0137,Settlement setl_batch3_0137,CREDIT,{}
btxn_batch3_0138,btxn_batch3_0138,merch_custom_3,3273.02,2026-03-05T00:44:00,pay_batch3_0138,Settlement setl_batch3_0138,CREDIT,{}
btxn_batch3_0139,btxn_batch3_0139,merch_custom_3,2238.85,2026-03-04T11:25:00,pay_batch3_0139,Settlement setl_batch3_0139,CREDIT,{}
btxn_batch3_0140,btxn_batch3_0140,merch_custom_3,1170.34,2026-03-06T03:24:00,pay_batch3_0140,Settlement setl_batch3_0140,CREDIT,{}
btxn_batch3_0141,btxn_batch3_0141,merch_custom_3,4238.46,2026-03-06T09:48:00,pay_batch3_0141,Settlement setl_batch3_0141,CREDIT,{}
btxn_batch3_0142,btxn_batch3_0142,merch_custom_3,2770.21,2026-03-05T11:04:00,pay_batch3_0142,Settlement setl_batch3_0142,CREDIT,{}
btxn_batch3_0143,btxn_batch3_0143,merch_custom_3,2017.51,2026-03-09T00:08:00,pay_batch3_0143,Settlement setl_batch3_0143,CREDIT,{}
btxn_batch3_0144,btxn_batch3_0144,merch_custom_3,4339.51,2026-03-08T00:15:00,pay_batch3_0144,Settlement setl_batch3_0144,CREDIT,{}
btxn_batch3_0145,btxn_batch3_0145,merch_custom_3,2818.5,2026-03-08T22:58:00,pay_batch3_0145,Settlement setl_batch3_0145,CREDIT,{}
btxn_batch3_0146,btxn_batch3_0146,merch_custom_3,2090.79,2026-03-06T15:40:00,pay_batch3_0146,Settlement setl_batch3_0146,CREDIT,{}
btxn_batch3_0147,btxn_batch3_0147,merch_custom_3,442.38,2026-03-04T23:15:00,pay_batch3_0147,Settlement setl_batch3_0147,CREDIT,{}
btxn_batch3_0148,btxn_batch3_0148,merch_custom_3,4898.81,2026-03-06T20:15:00,pay_batch3_0148,Settlement setl_batch3_0148,CREDIT,{}
btxn_batch3_0149,btxn_batch3_0149,merch_custom_3,757.41,2026-03-06T00:02:00,pay_batch3_0149,Settlement setl_batch3_0149,CREDIT,{}
btxn_batch3_0150,btxn_batch3_0150,merch_custom_3,472.24,2026-03-04T18:59:00,pay_batch3_0150,Settlement setl_batch3_0150,CREDIT,{}
btxn_batch3_0151,btxn_batch3_0151,merch_custom_3,4584.54,2026-03-08T22:51:00,pay_batch3_0151,Settlement setl_batch3_0151,CREDIT,{}
btxn_batch3_0152,btxn_batch3_0152,merch_custom_3,2747.48,2026-03-09T12:54:00,wrong_pay_batch3_0152,Settlement setl_batch3_0152,CREDIT,{}
btxn_batch3_0153,btxn_batch3_0153,merch_custom_3,1074.11,2026-03-08T09:28:00,pay_batch3_0153,Settlement setl_batch3_0153,CREDIT,{}
btxn_batch3_0154,btxn_batch3_0154,merch_custom_3,1844.46,2026-03-04T16:29:00,pay_batch3_0154,Settlement setl_batch3_0154,CREDIT,{}
btxn_batch3_0155,btxn_batch3_0155,merch_custom_3,232.09,2026-03-08T23:27:00,pay_batch3_0155,Settlement setl_batch3_0155,CREDIT,{}
btxn_batch3_0156,btxn_batch3_0156,merch_custom_3,4148.3,2026-03-05T14:29:00,pay_batch3_0156,Settlement setl_batch3_0156,CREDIT,{}
btxn_batch3_0157,btxn_batch3_0157,merch_custom_3,774.78,2026-03-05T13:49:00,pay_batch3_0157,Settlement setl_batch3_0157,CREDIT,{}
btxn_batch3_0158,btxn_batch3_0158,merch_custom_3,332.4,2026-03-04T15:23:00,pay_batch3_0158,Settlement setl_batch3_0158,CREDIT,{}
btxn_batch3_0159,btxn_batch3_0159,merch_custom_3,2111.58,2026-03-08T08:35:00,pay_batch3_0159,Settlement setl_batch3_0159,CREDIT,{}
btxn_batch3_0160,btxn_batch3_0160,merch_custom_3,2280.00,2026-03-06T22:06:00,pay_batch3_0160,Settlement setl_batch3_0160,CREDIT,{}
btxn_batch3_0161,btxn_batch3_0161,merch_custom_3,3555.86,2026-03-06T20:52:00,pay_batch3_0161,Settlement setl_batch3_0161,CREDIT,{}
btxn_batch3_0162,btxn_batch3_0162,merch_custom_3,1541.5,2026-03-06T05:33:00,pay_batch3_0162,Settlement setl_batch3_0162,CREDIT,{}
btxn_batch3_0164,btxn_batch3_0164,merch_custom_3,3788.68,2026-03-08T16:58:00,pay_batch3_0164,Settlement setl_batch3_0164,CREDIT,{}
btxn_batch3_0165,btxn_batch3_0165,merch_custom_3,4134.3,2026-03-09T08:06:00,pay_batch3_0165,Settlement setl_batch3_0165,CREDIT,{}
btxn_batch3_0166,btxn_batch3_0166,merch_custom_3,4079.92,2026-03-04T04:19:00,pay_batch3_0166,Settlement setl_batch3_0166,CREDIT,{}
btxn_batch3_0167,btxn_batch3_0167,merch_custom_3,3181.26,2026-03-06T13:51:00,pay_batch3_0167,Settlement setl_batch3_0167,CREDIT,{}
btxn_batch3_0168,btxn_batch3_0168,merch_custom_3,4707.74,2026-03-05T13:27:00,pay_batch3_0168,Settlement setl_batch3_0168,CREDIT,{}
btxn_batch3_0169,btxn_batch3_0169,merch_custom_3,1718.2,2026-03-07T14:28:00,pay_batch3_0169,Settlement setl_batch3_0169,CREDIT,{}
btxn_batch3_0170,btxn_batch3_0170,merch_custom_3,3568.17,2026-03-07T11:33:00,pay_batch3_0170,Settlement setl_batch3_0170,CREDIT,{}
btxn_batch3_0171,btxn_batch3_0171,merch_custom_3,1068.02,2026-03-05T02:08:00,pay_batch3_0171,Settlement setl_batch3_0171,CREDIT,{}
btxn_batch3_0172,btxn_batch3_0172,merch_custom_3,2661.13,2026-03-06T22:16:00,pay_batch3_0172,Settlement setl_batch3_0172,CREDIT,{}
btxn_batch3_0173,btxn_batch3_0173,merch_custom_3,501.63,2026-03-06T05:28:00,pay_batch3_0173,Settlement setl_batch3_0173,CREDIT,{}
btxn_batch3_0174,btxn_batch3_0174,merch_custom_3,4751.01,2026-03-07T03:49:00,pay_batch3_0174,Settlement setl_batch3_0174,CREDIT,{}
btxn_batch3_0175,btxn_batch3_0175,merch_custom_3,4708.38,2026-03-10T01:12:00,pay_batch3_0175,Settlement setl_batch3_0175,CREDIT,{}
btxn_batch3_0176,btxn_batch3_0176,merch_custom_3,4727.18,2026-03-06T12:54:00,pay_batch3_0176,Settlement setl_batch3_0176,CREDIT,{}
btxn_batch3_0177,btxn_batch3_0177,merch_custom_3,1071.96,2026-03-05T00:36:00,pay_batch3_0177,Settlement setl_batch3_0177,CREDIT,{}
btxn_batch3_0178,btxn_batch3_0178,merch_custom_3,533.71,2026-03-07T03:04:00,pay_batch3_0178,Settlement setl_batch3_0178,CREDIT,{}
btxn_batch3_0179,btxn_batch3_0179,merch_custom_3,1852.51,2026-03-07T22:50:00,pay_batch3_0179,Settlement setl_batch3_0179,CREDIT,{}
