id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_batch2_0029,btxn_batch2_0029,merch_custom_2,1188.02,2026-02-25T09:00:00,pay_batch2_0029,Settlement setl_batch2_0029,CREDIT,{}
btxn_batch2_0030,btxn_batch2_0030,merch_custom_2,4212.2,2026-02-23T15:57:00,pay_batch2_0030,Settlement setl_batch2_0030,CREDIT,{}
btxn_batch2_0031,btxn_batch2_0031,merch_custom_2,2304.01,2026-02-23T02:52:00,pay_batch2_0031,Settlement setl_batch2_0031,CREDIT,{}
btxn_batch2_0032,btxn_batch2_0032,merch_custom_2,898.59,2026-02-26T19:58:00,pay_batch2_0032,Settlement setl_batch2_0032,CREDIT,{}
btxn_batch2_0033,btxn_batch2_0033,merch_custom_2,4397.37,2026-02-23T16:30:00,pay_batch2_0033,Settlement setl_batch2_0033,CREDIT,{}
btxn_batch2_0034,btxn_batch2_0034,merch_custom_2,917.5,2026-02-25T17:06:00,pay_batch2_0034,Settlement setl_batch2_0034,CREDIT,{}
btxn_batch2_0035,btxn_batch2_0035,merch_custom_2,3178.46,2026-02-26T22:21:00,pay_batch2_0035,Settlement setl_batch2_0035,CREDIT,{}
btxn_batch2_0036,btxn_batch2_0036,merch_custom_2,2683.89,2026-02-23T08:57:00,pay_batch2_0036,Settlement setl_batch2_0036,CREDIT,{}
btxn_batch2_0037,btxn_batch2_0037,merch_custom_2,2018.12,2026-02-23T12:39:00,pay_batch2_0037,Settlement setl_batch2_0037,CREDIT,{}
btxn_batch2_0038,btxn_batch2_0038,merch_custom_2,1421.1,2026-02-23T05:49:00,pay_batch2_0038,Settlement setl_batch2_0038,CREDIT,{}
btxn_batch2_0039,btxn_batch2_0039,merch_custom_2,4401.8,2026-02-23T13:42:00,pay_batch2_0039,Settlement setl_batch2_0039,CREDIT,{}
btxn_batch2_0040,btxn_batch2_0040,merch_custom_2,2504.71,2026-02-27T15:02:00,pay_batch2_0040,Settlement setl_batch2_0040,CREDIT,{}
btxn_batch2_0041,btxn_batch2_0041,merch_custom_2,1040.9,2026-02-25T05:36:00,pay_batch2_0041,Settlement setl_batch2_0041,CREDIT,{}
btxn_batch2_0042,btxn_batch2_0042,merch_custom_2,3272.34,2026-02-23T03:14:00,wrong_pay_batch2_0042,Settlement setl_batch2_0042,CREDIT,{}
btxn_batch2_0043,btxn_batch2_0043,merch_custom_2,1014.33,2026-02-24T15:18:00,pay_batch2_0043,Settlement setl_batch2_0043,CREDIT,{}
btxn_batch2_0044,btxn_batch2_0044,merch_custom_2,35.5,2026-02-26T10:27:00,pay_batch2_0044,Settlement setl_batch2_0044,CREDIT,{}
btxn_batch2_0045,btxn_batch2_0045,merch_custom_2,3337.47,2026-02-25T22:36:00,pay_batch2_0045,Settlement setl_batch2_0045,CREDIT,{}
btxn_batch2_0046,btxn_batch2_0046,merch_custom_2,4781.87,2026-02-25T14:09:00,wrong_pay_batch2_0046,Settlement setl_batch2_0046,CREDIT,{}
btxn_batch2_0047,btxn_batch2_0047,merch_custom_2,4586.55,2026-02-27T04:23:00,pay_batch2_0047,Settlement setl_batch2_0047,CREDIT,{}
btxn_batch2_0048,btxn_batch2_0048,merch_custom_2,4173.98,2026-02-25T07:38:00,pay_batch2_0048,Settlement setl_batch2_0048,CREDIT,{}
btxn_batch2_0049,btxn_batch2_0049,merch_custom_2,3318.26,2026-02-26T10:36:00,pay_batch2_0049,Settlement setl_batch2_0049,CREDIT,{}
btxn_batch2_0050,btxn_batch2_0050,merch_custom_2,2608.91,2026-02-26T03:19:00,pay_batch2_0050,Settlement setl_batch2_0050,CREDIT,{}
btxn_batch2_0051,btxn_batch2_0051,merch_custom_2,3271.42,2026-02-26T03:22:00,wrong_pay_batch2_0051,Settlement setl_batch2_0051,CREDIT,{}
btxn_batch2_0052,btxn_batch2_0052,merch_custom_2,4535.65,2026-02-26T08:02:00,pay_batch2_0052,Settlement setl_batch2_0052,CREDIT,{}
btxn_batch2_0053,btxn_batch2_0053,merch_custom_2,2303.68,2026-02-22T06:18:00,pay_batch2_0053,Settlement setl_batch2_0053,CREDIT,{}
btxn_batch2_0054,btxn_batch2_0054,merch_custom_2,1369.34,2026-02-23T19:12:00,wrong_pay_batch2_0054,Settlement setl_batch2_0054,CREDIT,{}
btxn_batch2_0055,btxn_batch2_0055,merch_custom_2,2298.49,2026-02-25T09:01:00,pay_batch2_0055,Settlement setl_batch2_0055,CREDIT,{}
btxn_batch2_0056,btxn_batch2_0056,merch_custom_2,2502.08,2026-02-24T11:33:00,pay_batch2_0056,Settlement setl_batch2_0056,CREDIT,{}
btxn_batch2_0057,btxn_batch2_0057,merch_custom_2,680.77,2026-02-27T13:44:00,pay_batch2_0057,Settlement setl_batch2_0057,CREDIT,{}
btxn_batch2_0058,btxn_batch2_0058,merch_custom_2,2754.27,2026-02-24T21:46:00,pay_batch2_0058,Settlement setl_batch2_0058,CREDIT,{}
btxn_batch2_0059,btxn_batch2_0059,merch_custom_2,3154.79,2026-02-26T07:57:00,pay_batch2_0059,Settlement setl_batch2_0059,CREDIT,{}
btxn_batch2_0060,btxn_batch2_0060,merch_custom_2,3512.71,2026-02-28T01:42:00,pay_batch2_0060,Settlement setl_batch2_0060,CREDIT,{}
btxn_batch2_0061,btxn_batch2_0061,merch_custom_2,2706.35,2026-02-26T20:14:00,pay_batch2_0061,Settlement setl_batch2_0061,CREDIT,{}
btxn_batch2_0063,btxn_batch2_0063,merch_custom_2,2399.31,2026-02-22T20:39:00,pay_batch2_0063,Settlement setl_batch2_0063,CREDIT,{}
btxn_batch2_0064,btxn_batch2_0064,merch_custom_2,2776.91,2026-02-26T11:58:00,pay_batch2_0064,Settlement setl_batch2_0064,CREDIT,{}
btxn_batch2_0065,btxn_batch2_0065,merch_custom_2,597.88,2026-02-23T17:22:00,pay_batch2_0065,Settlement setl_batch2_0065,CREDIT,{}
btxn_batch2_0066,btxn_batch2_0066,merch_custom_2,3157.36,2026-02-27T08:22:00,pay_batch2_0066,Settlement setl_batch2_0066,CREDIT,{}
btxn_batch2_0067,btxn_batch2_0067,merch_custom_2,4628.34,2026-02-27T15:03:00,pay_batch2_0067,Settlement setl_batch2_0067,CREDIT,{}
btxn_batch2_0068,btxn_batch2_0068,merch_custom_2,878.79,2026-02-23T03:13:00,pay_batch2_0068,Settlement setl_batch2_0068,CREDIT,{}
btxn_batch2_0069,btxn_batch2_0069,merch_custom_2,3229.61,2026-02-22T19:10:00,pay_batch2_0069,Settlement setl_batch2_0069,CREDIT,{}
btxn_batch2_0070,btxn_batch2_0070,merch_custom_2,190.39,2026-02-27T09:30:00,pay_batch2_0070,Settlement setl_batch2_0070,CREDIT,{}
btxn_batch2_0071,btxn_batch2_0071,merch_custom_2,1615.9,2026-02-23T15:59:00,pay_batch2_0071,Settlement setl_batch2_0071,CREDIT,{}
btxn_batch2_0072,btxn_batch2_0072,merch_custom_2,1370.55,2026-02-22T22:34:00,pay_batch2_0072,Settlement setl_batch2_0072,CREDIT,{}
btxn_batch2_0073,btxn_batch2_0073,merch_custom_2,3075.83,2026-02-24T06:43:00,pay_batch2_0073,Settlement setl_batch2_0073,CREDIT,{}
btxn_batch2_0074,btxn_batch2_0074,merch_custom_2,2055.83,2026-02-22T03:14:00,pay_batch2_0074,Settlement setl_batch2_0074,CREDIT,{}
btxn_batch2_0075,btxn_batch2_0075,merch_custom_2,1913.61,2026-02-23T08:33:00,pay_batch2_0075,Settlement setl_batch2_0075,CREDIT,{}
btxn_batch2_0076,btxn_batch2_0076,merch_custom_2,3008.51,2026-02-25T16:49:00,pay_batch2_0076,Settlement setl_batch2_0076,CREDIT,{}
btxn_batch2_0077,btxn_batch2_0077,merch_custom_2,4916.63,2026-02-23T15:31:00,pay_batch2_0077,Settlement setl_batch2_0077,CREDIT,{}
btxn_batch2_0078,btxn_batch2_0078,merch_custom_2,4588.76,2026-02-24T18:12:00,pay_batch2_0078,Settlement setl_batch2_0078,CREDIT,{}
btxn_batch2_0079,btxn_batch2_0079,merch_custom_2,1776.2,2026-02-27T03:48:00,pay_batch2_0079,Settlement setl_batch2_0079,CREDIT,{}
btxn_batch2_0080,btxn_batch2_0080,merch_custom_2,2337.47,2026-02-24T19:23:00,pay_batch2_0080,Settlement setl_batch2_0080,CREDIT,{}
btxn_batch2_0081,btxn_batch2_0081,merch_custom_2,4649.83,2026-02-26T12:57:00,pay_batch2_0081,Settlement setl_batch2_0081,CREDIT,{}
btxn_batch2_0082,btxn_batch2_0082,merch_custom_2,3694.95,2026-02-26T01:28:00,pay_batch2_0082,Settlement setl_batch2_0082,CREDIT,{}
btxn_batch2_0083,btxn_batch2_0083,merch_custom_2,3857.0,2026-02-26T17:56:00,pay_batch2_0083,Settlement setl_batch2_0083,CREDIT,{}
btxn_batch2_0084,btxn_batch2_0084,merch_custom_2,1892.3,2026-02-24T12:15:00,wrong_pay_batch2_0084,Settlement setl_batch2_0084,CREDIT,{}
btxn_batch2_0085,btxn_batch2_0085,merch_custom_2,3540.44,2026-02-24T20:59:00,pay_batch2_0085,Settlement setl_batch2_0085,CREDIT,{}
btxn_batch2_0086,btxn_batch2_0086,merch_custom_2,2392.97,2026-02-23T16:59:00,pay_batch2_0086,Settlement setl_batch2_0086,CREDIT,{}
btxn_batch2_0087,btxn_batch2_0087,merch_custom_2,242.38,2026-02-22T14:33:00,pay_batch2_0087,Settlement setl_batch2_0087,CREDIT,{}
btxn_batch2_0088,btxn_batch2_0088,merch_custom_2,1406.68,2026-02-23T23:54:00,wrong_pay_batch2_0088,Settlement setl_batch2_0088,CREDIT,{}
btxn_batch2_0089,btxn_batch2_0089,merch_custom_2,363.92,2026-02-24T18:59:00,pay_batch2_0089,Settlement setl_batch2_0089,CREDIT,{}
btxn_batch2_0090,btxn_batch2_0090,merch_custom_2,2471.42,2026-02-23T19:05:00,pay_batch2_0090,Settlement setl_batch2_0090,CREDIT,{}
btxn_batch2_0091,btxn_batch2_0091,merch_custom_2,3893.85,2026-02-24T20:52:00,pay_batch2_0091,Settlement setl_batch2_0091,CREDIT,{}
btxn_batch2_0092,btxn_batch2_0092,merch_custom_2,1123.89,2026-02-25T03:52:00,pay_batch2_0092,Settlement setl_batch2_0092,CREDIT,{}
btxn_batch2_0093,btxn_batch2_0093,merch_custom_2,3260.08,2026-02-27T21:04:00,pay_batch2_0093,Settlement setl_batch2_0093,CREDIT,{}
btxn_batch2_0094,btxn_batch2_0094,merch_custom_2,1456.42,2026-02-22T23:35:00,pay_batch2_0094,Settlement setl_batch2_0094,CREDIT,{}
btxn_batch2_0095,btxn_batch2_0095,merch_custom_2,4603.28,2026-02-25T01:23:00,pay_batch2_0095,Settlement setl_batch2_0095,CREDIT,{}
btxn_batch2_0096,btxn_batch2_0096,merch_custom_2,2334.77,2026-02-26T04:01:00,pay_batch2_0096,Settlement setl_batch2_0096,CREDIT,{}
btxn_batch2_0097,btxn_batch2_0097,merch_custom_2,1012.48,2026-02-24T15:10:00,pay_batch2_0097,Settlement setl_batch2_0097,CREDIT,{}
btxn_batch2_0098,btxn_batch2_0098,merch_custom_2,3881.68,2026-02-23T21:21:00,pay_batch2_0098,Settlement setl_batch2_0098,CREDIT,{}
btxn_batch2_0099,btxn_batch2_0099,merch_custom_2,2072.92,2026-02-26T10:52:00,pay_batch2_0099,Settlement setl_batch2_0099,CREDIT,{}
btxn_batch2_0100,btxn_batch2_0100,merch_custom_2,2585.51,2026-02-24T10:55:00,pay_batch2_0100,Settlement setl_batch2_0100,CREDIT,{}
btxn_batch2_0101,btxn_batch2_0101,merch_custom_2,3709.85,2026-02-24T23:01:00,pay_batch2_0101,Settlement setl_batch2_0101,CREDIT,{}
btxn_batch2_0102,btxn_batch2_0102,merch_custom_2,3219.21,2026-02-22T06:13:00,pay_batch2_0102,Settlement setl_batch2_0102,CREDIT,{}
btxn_batch2_0103,btxn_batch2_0103,merch_custom_2,4045.53,2026-02-27T09:34:00,pay_batch2_0103,Settlement setl_batch2_0103,CREDIT,{}
btxn_batch2_0104,btxn_batch2_0104,merch_custom_2,4756.81,2026-02-23T07:42:00,pay_batch2_0104,Settlement setl_batch2_0104,CREDIT,{}
btxn_batch2_0105,btxn_batch2_0105,merch_custom_2,1095.51,2026-02-23T17:11:00,pay_batch2_0105,Settlement setl_batch2_0105,CREDIT,{}
btxn_batch2_0106,btxn_batch2_0106,merch_custom_2,2382.21,2026-02-24T09:45:00,pay_batch2_0106,Settlement setl_batch2_0106,CREDIT,{}
btxn_batch2_0107,btxn_batch2_0107,merch_custom_2,3776.89,2026-02-25T13:21:00,pay_batch2_0107,Settlement setl_batch2_0107,CREDIT,{}
btxn_batch2_0108,btxn_batch2_0108,merch_custom_2,98.31,2026-02-26T10:36:00,pay_batch2_0108,Settlement setl_batch2_0108,CREDIT,{}
btxn_batch2_0109,btxn_batch2_0109,merch_custom_2,4443.87,2026-02-27T21:50:00,pay_batch2_0109,Settlement setl_batch2_0109,CREDIT,{}
btxn_batch2_0110,btxn_batch2_0110,merch_custom_2,3663.47,2026-02-24T13:15:00,pay_batch2_0110,Settlement setl_batch2_0110,CREDIT,{}
btxn_batch2_0111,btxn_batch2_0111,merch_custom_2,4221.36,2026-02-22T15:45:00,pay_batch2_0111,Settlement setl_batch2_0111,CREDIT,{}
btxn_batch2_0112,btxn_batch2_0112,merch_custom_2,2225.48,2026-02-26T01:41:00,pay_batch2_0112,Settlement setl_batch2_0112,CREDIT,{}
btxn_batch2_0113,btxn_batch2_0113,merch_custom_2,4842.41,2026-02-25T22:48:00,pay_batch2_0113,Settlement setl_batch2_0113,CREDIT,{}
btxn_batch2_0114,btxn_batch2_0114,merch_custom_2,4068.29,2026-02-25T19:23:00,pay_batch2_0114,Settlement setl_batch2_0114,CREDIT,{}
btxn_batch2_0115,btxn_batch2_0115,merch_custom_2,3069.45,2026-02-26T12:34:00,pay_batch2_0115,Settlement setl_batch2_0115,CREDIT,{}
btxn_batch2_0116,btxn_batch2_0116,merch_custom_2,3801.22,2026-02-25T08:48:00,pay_batch2_0116,Settlement setl_batch2_0116,CREDIT,{}
btxn_batch2_0118,btxn_batch2_0118,merch_custom_2,3973.45,2026-02-27T10:54:00,pay_batch2_0118,Settlement setl_batch2_0118,CREDIT,{}
btxn_batch2_0119,btxn_batch2_0119,merch_custom_2,2874.58,2026-02-24T21:55:00,pay_batch2_0119,Settlement setl_batch2_0119,CREDIT,{}
btxn_batch2_0120,btxn_batch2_0120,merch_custom_2,1797.96,2026-02-25T10:04:00,pay_batch2_0120,Settlement setl_batch2_0120,CREDIT,{}
btxn_batch2_0121,btxn_batch2_0121,merch_custom_2,2051.05,2026-02-22T03:47:00,pay_batch2_0121,Settlement setl_batch2_0121,CREDIT,{}
btxn_batch2_0122,btxn_batch2_0122,merch_custom_2,2644.38,2026-02-24T07:41:00,pay_batch2_0122,Settlement setl_batch2_0122,CREDIT,{}
btxn_batch2_0123,btxn_batch2_0123,merch_custom_2,2380.14,2026-02-27T13:49:00,pay_batch2_0123,Settlement setl_batch2_0123,CREDIT,{}
btxn_batch2_0124,btxn_batch2_0124,merch_custom_2,1629.4,2026-02-27T05:37:00,pay_batch2_0124,Settlement setl_batch2_0124,CREDIT,{}
btxn_batch2_0125,btxn_batch2_0125,merch_custom_2,4622.93,2026-02-24T04:40:00,pay_batch2_0125,Settlement setl_batch2_0125,CREDIT,{}
btxn_batch2_0126,btxn_batch2_0126,merch_custom_2,3694.59,2026-02-24T23:11:00,pay_batch2_0126,Settlement setl_batch2_0126,CREDIT,{}
btxn_batch2_0127,btxn_batch2_0127,merch_custom_2,1336.01,2026-02-27T00:18:00,pay_batch2_0127,Settlement setl_batch2_0127,CREDIT,{}
btxn_batch2_0128,btxn_batch2_0128,merch_custom_2,2420.16,2026-02-22T11:09:00,pay_batch2_0128,Settlement setl_batch2_0128,CREDIT,{}
btxn_batch2_0129,btxn_batch2_0129,merch_custom_2,496.83,2026-02-28T01:15:00,pay_batch2_0129,Settlement setl_batch2_0129,CREDIT,{}
btxn_batch2_0130,btxn_batch2_0130,merch_custom_2,959.65,2026-02-26T11:22:00,pay_batch2_0130,Settlement setl_batch2_0130,CREDIT,{}
btxn_batch2_0131,btxn_batch2_0131,merch_custom_2,1912.93,2026-02-25T17:56:00,pay_batch2_0131,Settlement setl_batch2_0131,CREDIT,{}
btxn_batch2_0132,btxn_batch2_0132,merch_custom_2,2139.14,2026-02-27T13:27:00,pay_batch2_0132,Settlement setl_batch2_0132,CREDIT,{}
btxn_batch2_0133,btxn_batch2_0133,merch_custom_2,2408.0,2026-02-23T06:45:00,pay_batch2_0133,Settlement setl_batch2_0133,CREDIT,{}
btxn_batch2_0134,btxn_batch2_0134,merch_custom_2,2484.57,2026-02-22T16:33:00,pay_batch2_0134,Settlement setl_batch2_0134,CREDIT,{}
btxn_batch2_0135,btxn_batch2_0135,merch_custom_2,4029.93,2026-02-26T05:21:00,pay_batch2_0135,Settlement setl_batch2_0135,CREDIT,{}
btxn_batch2_0136,btxn_batch2_0136,merch_custom_2,1312.51,2026-02-22T02:43:00,pay_batch2_0136,Settlement setl_batch2_0136,CREDIT,{}
btxn_batch2_0137,btxn_batch2_0137,merch_custom_2,1020.06,2026-02-22T06:38:00,pay_batch2_0137,Settlement setl_batch2_0137,CREDIT,{}
btxn_batch2_0138,btxn_batch2_0138,merch_custom_2,4563.65,2026-02-24T01:29:00,pay_batch2_0138,Settlement setl_batch2_0138,CREDIT,{}
btxn_batch2_0139,btxn_batch2_0139,merch_custom_2,4353.96,2026-02-22T13:28:00,pay_batch2_0139,Settlement setl_batch2_0139,CREDIT,{}
btxn_batch2_0140,btxn_batch2_0140,merch_custom_2,4499.41,2026-02-23T01:21:00,pay_batch2_0140,Settlement setl_batch2_0140,CREDIT,{}
btxn_batch2_0141,btxn_batch2_0141,merch_custom_2,1353.88,2026-02-22T08:20:00,pay_batch2_0141,Settlement setl_batch2_0141,CREDIT,{}
btxn_batch2_0143,btxn_batch2_0143,merch_custom_2,1984.45,2026-02-26T15:59:00,pay_batch2_0143,Settlement setl_batch2_0143,CREDIT,{}
btxn_batch2_0144,btxn_batch2_0144,merch_custom_2,4195.23,2026-02-26T09:18:00,pay_batch2_0144,Settlement setl_batch2_0144,CREDIT,{}
btxn_batch2_0145,btxn_batch2_0145,merch_custom_2,218.51,2026-02-26T00:49:00,pay_batch2_0145,Settlement setl_batch2_0145,CREDIT,{}
btxn_batch2_0146,btxn_batch2_0146,merch_custom_2,1865.74,2026-02-26T12:37:00,pay_batch2_0146,Settlement setl_batch2_0146,CREDIT,{}
btxn_batch2_0147,btxn_batch2_0147,merch_custom_2,3726.57,2026-02-25T12:21:00,pay_batch2_0147,Settlement setl_batch2_0147,CREDIT,{}
btxn_batch2_0148,btxn_batch2_0148,merch_custom_2,3357.14,2026-02-26T10:16:00,wrong_pay_batch2_0148,Settlement setl_batch2_0148,CREDIT,{}
btxn_batch2_0149,btxn_batch2_0149,merch_custom_2,1237.3,2026-02-25T03:08:00,pay_batch2_0149,Settlement setl_batch2_0149,CREDIT,{}
btxn_batch2_0150,btxn_batch2_0150,merch_custom_2,1709.97,2026-02-23T17:21:00,pay_batch2_0150,Settlement setl_batch2_0150,CREDIT,{}
btxn_batch2_0151,btxn_batch2_0151,merch_custom_2,4508.33,2026-02-25T12:30:00,pay_batch2_0151,Settlement setl_batch2_0151,CREDIT,{}
btxn_batch2_0152,btxn_batch2_0152,merch_custom_2,4199.19,2026-02-22T23:36:00,pay_batch2_0152,Settlement setl_batch2_0152,CREDIT,{}
btxn_batch2_0153,btxn_batch2_0153,merch_custom_2,1183.39,2026-02-26T07:59:00,pay_batch2_0153,Settlement setl_batch2_0153,CREDIT,{}
btxn_batch2_0154,btxn_batch2_0154,merch_custom_2,380.62,2026-02-27T17:00:00,pay_batch2_0154,Settlement setl_batch2_0154,CREDIT,{}
btxn_batch2_0155,btxn_batch2_0155,merch_custom_2,3600.48,2026-02-24T06:42:00,pay_batch2_0155,Settlement setl_batch2_0155,CREDIT,{}
btxn_batch2_0156,btxn_batch2_0156,merch_custom_2,258.29,2026-02-24T13:15:00,pay_batch2_0156,Settlement setl_batch2_0156,CREDIT,{}
btxn_batch2_0157,btxn_batch2_0157,merch_custom_2,3158.35,2026-02-24T08:31:00,pay_batch2_0157,Settlement setl_batch2_0157,CREDIT,{}
btxn_batch2_0158,btxn_batch2_0158,merch_custom_2,3477.7,2026-02-23T10:07:00,pay_batch2_0158,Settlement setl_batch2_0158,CREDIT,{}
btxn_batch2_0159,btxn_batch2_0159,merch_custom_2,4879.58,2026-02-26T19:47:00,pay_batch2_0159,Settlement setl_batch2_0159,CREDIT,{}
btxn_batch2_0160,btxn_batch2_0160,merch_custom_2,1236.45,2026-02-23T22:57:00,pay_batch2_0160,Settlement setl_batch2_0160,CREDIT,{}
btxn_batch2_0161,btxn_batch2_0161,merch_custom_2,3720.13,2026-02-26T22:00:00,pay_batch2_0161,Settlement setl_batch2_0161,CREDIT,{}
btxn_batch2_0162,btxn_batch2_0162,merch_custom_2,2135.65,2026-02-24T02:09:00,pay_batch2_0162,Settlement setl_batch2_0162,CREDIT,{}
btxn_batch2_0163,btxn_batch2_0163,merch_custom_2,665.5,2026-02-27T23:35:00,pay_batch2_0163,Settlement setl_batch2_0163,CREDIT,{}
btxn_batch2_0164,btxn_batch2_0164,merch_custom_2,3903.8,2026-02-25T23:48:00,pay_batch2_0164,Settlement setl_batch2_0164,CREDIT,{}
btxn_batch2_0165,btxn_batch2_0165,merch_custom_2,4676.59,2026-02-22T02:20:00,pay_batch2_0165,Settlement setl_batch2_0165,CREDIT,{}
btxn_batch2_0166,btxn_batch2_0166,merch_custom_2,2369.71,2026-02-24T21:00:00,pay_batch2_0166,Settlement setl_batch2_0166,CREDIT,{}
btxn_batch2_0167,btxn_batch2_0167,merch_custom_2,3207.69,2026-02-27T23:25:00,pay_batch2_0167,Settlement setl_batch2_0167,CREDIT,{}
btxn_batch2_0168,btxn_batch2_0168,merch_custom_2,2007.64,2026-02-26T07:59:00,pay_batch2_0168,Settlement setl_batch2_0168,CREDIT,{}
btxn_batch2_0169,btxn_batch2_0169,merch_custom_2,3584.96,2026-02-24T02:51:00,pay_batch2_0169,Settlement setl_batch2_0169,CREDIT,{}
btxn_batch2_0170,btxn_batch2_0170,merch_custom_2,69.13,2026-02-25T09:55:00,pay_batch2_0170,Settlement setl_batch2_0170,CREDIT,{}
btxn_batch2_0171,btxn_batch2_0171,merch_custom_2,4188.85,2026-02-24T08:37:00,pay_batch2_0171,Settlement setl_batch2_0171,CREDIT,{}
btxn_batch2_0172,btxn_batch2_0172,merch_custom_2,3855.61,2026-02-26T21:51:00,pay_batch2_0172,Settlement setl_batch2_0172,CREDIT,{}
btxn_batch2_0174,btxn_batch2_0174,merch_custom_2,1113.16,2026-02-26T01:41:00,pay_batch2_0174,Settlement setl_batch2_0174,CREDIT,{}
btxn_batch2_0175,btxn_batch2_0175,merch_custom_2,1412.08,2026-02-24T07:50:00,pay_batch2_0175,Settlement setl_batch2_0175,CREDIT,{}
btxn_batch2_0176,btxn_batch2_0176,merch_custom_2,3190.98,2026-02-27T07:50:00,pay_batch2_0176,Settlement setl_batch2_0176,CREDIT,{}
